sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s0050,skipped,"not_genuine_contrast: Cambria et al. (2011, Isanette common-sense knowledge base) and Nunberg (1987, position paper on common-sense and formal semantics) are both cited in support of the same descriptive claim -- that commonsense knowledge is unstated/obvious and consists of universally accepted beliefs; they are not opposing claims.",,,,,
s0052,skipped,not_genuine_contrast: ViLBERT (Lu et al. 2019) and LXMERT (Tan & Bansal 2019) are jointly grouped as the two given examples of the 'multi-stream' architecture category (independent per-modality Transformers followed by cross-modal co-attention); they share the same architectural property rather than disagreeing.,,,,,
s0059,skipped,"not_genuine_contrast: the sentence states that Platanios et al. (2018, contextual parameter generation for universal NMT) 'improved upon' Blackwood et al. (2018, multilingual NMT with task-specific attention) -- this describes a methodological extension/improvement of prior work, not two works making opposing claims or competing findings.",,,,,
s0061,skipped,"not_genuine_contrast: Mavletova (2013), Wells et al. (2014), and Antoun et al. (2017) are jointly cited in support of the same claim that mobile-device survey administration may reduce the quality of open-ended answers; all three studies are cited as converging evidence, not as disagreeing works.",,,,,
s0062,skipped,"not_genuine_contrast: Zhang et al. (2018, dialog-strategy question prompts), Tallyn et al. (2018, Ethnobot follow-up probes), Ricci et al. (2015, recommender systems overview), and Radlinski & Craswell (2017, conversational search framework) are jointly listed as four different examples illustrating the diversity of chatbot conversation-prompt types; they are complementary examples, not opposing claims.",,,,,
s0064,skipped,"not_genuine_contrast: kim2021conditional (Kim, Kong & Son 2021, VITS -- conditional VAE with adversarial learning for TTS) is cited only as the source of the VITS architecture that Nayanathara et al. (2025, Sinhala TTS) adopt and apply to their own task; VITS is the tool being reused, not an opposing claim. The 'on the other hand' contrast in the original sentence is with an earlier-discussed alternative approach not present among these two cited_refs.",,,,,
s0079,skipped,"not_genuine_contrast: de Assis Costa & de Oliveira (2018, literal-enriched data linking with blocking, LiteralE) and Cochez et al. (2018, KGloVe with text literals) are each applied to a different task -- data linking versus document classification, respectively -- as the sentence itself states. This is a parallel one-method-per-task illustration, not a disagreement between the two works.",,,,,
s0092,skipped,"not_genuine_contrast: Yang et al. (2017), Chen et al. (2019), Weber et al. (2019), Xie & Grossman (2018), and Park & Wolverton (2019) are jointly cited as five examples illustrating growing GNN adoption across domains (knowledge-base reasoning, question generation, anti-money-laundering, materials science); they are converging examples of the same trend, not opposing claims. No citation covers the 'not widely applied' (earlier) side of the contrast.",,,,,
s0096,skipped,"not_genuine_contrast: Rich (1979, stereotype-based user modeling), Pecune et al. (2019, explanation-aware conversational recommender), Greco et al. (2017), Liao et al. (2019), and Ghazvininejad et al. (2018) are jointly listed as five examples spanning early to recent natural-language-interaction-based dialogue approaches; they illustrate the same category's evolution over time, not a disagreement between any two of them.",,,,,
s0106,skipped,"not_genuine_contrast: Bowman et al. (2015, SNLI), Rajpurkar et al. (2016, SQuAD), and Williams et al. (2018, MultiNLI) are jointly cited as examples of large-scale datasets, while Raffel et al. (2019, T5) and Lan et al. (2020, ALBERT) are jointly cited as examples of models that outperform the human baseline using them -- both groups support the same claim about large data enabling strong models, with no disagreement between any two of the five works.",,,,,
s0107,skipped,"not_genuine_contrast: BiDAF++ w/2-ctx (Ohsugi et al. 2019) and GraphFlow (Chen, Wu & Zaki 2019) are described as doing the same thing -- appending history questions and encoding relative dialog-turn number to the current question -- so they are grouped as sharing an approach, not opposed to each other.",,,,,
s0109,skipped,"not_genuine_contrast: Zhao & Chaturvedi (2020), Angelidis & Lapata (2018), and Rudra et al. (2018) are jointly cited as three examples of unsupervised summarization approaches that motivate the authors' own ILP-based framework; the actual contrast in the sentence is between 'our framework' and prior work generally, not between any two of these three cited works.",,,,,
s0110,skipped,"not_genuine_contrast: Yamada & Knight (2001, syntax-based MT), Chan & Roth (2011, relation extraction), and Zou et al. (2015, sentiment classification with syntax features) are jointly cited as three examples of NLP tasks that benefit from parsing; they illustrate the same point about parsing's broad utility, not a disagreement.",,,,,
s0117,skipped,"not_genuine_contrast: Rahimi & Recht (2008, random features), Lu et al. (2016, large-scale online kernel learning), and Mutny & Krause (2018, high-dimensional Bayesian optimization with quadrature Fourier features) are jointly cited as three examples of methods that construct kernel spaces via nonlinear mapping to low-dimensional subspaces; they share the same approach rather than disagreeing.",,,,,
s0120,skipped,"not_genuine_contrast: SAG (Schmidt, Le Roux & Bach 2017) and SVRG (Johnson & Zhang 2013) are described as two different variance-reduction techniques for stochastic gradient methods, each with its own mechanism (gradient averaging versus memory-efficient scalar storage). This is a descriptive comparison of two complementary/alternative techniques within the same family, not a case where one work's claim contradicts the other's.",,,,,
s0123,skipped,"not_genuine_contrast: both citations (Zaharia et al. 2012, RDDs; Zaharia et al. 2010, Spark cluster computing) are by the same author group and describe two complementary architectural features of the same system, Spark -- not opposing claims.",,,,,
s0124,skipped,"not_genuine_contrast: Novikova et al. (2017, simultaneous multi-output rating) is contrasted with Vedantam et al. (2015, CIDEr), Kilickaya et al. (2017, image-captioning metric re-evaluation), and Dusek et al. (2020, E2E NLG challenge) as an 'either...or' listing of two alternative evaluation-protocol choices (rating versus ranking) that different papers happen to use; this is a methodological taxonomy, not a disagreement about a shared finding or claim.",,,,,
s0125,skipped,"not_genuine_contrast: the 'however' contrasts Geifman & El-Yaniv (2019, Active-iNAS) with an undifferentiated block of 'most previous DeepAL methods' represented by three jointly grouped citations (Aghdam et al. 2019; Alahmari et al. 2019; Kwolek et al. 2019), all characterized identically as sharing the same fixed-model assumption. No single one of the three is individually distinguished from the others, so no genuine one-to-one pairwise disagreement between exactly two cited works can be established -- pairing Geifman against any one of the three arbitrarily would misrepresent a group-level critique as a pairwise contradiction.",,,,,
s0126,skipped,"not_genuine_contrast: the sentence describes EGNN (Kim et al. 2019) as exchanging the roles of nodes and edges within the GNN framework of Garcia & Bruna (2018), transforming a node-labeling architecture into an edge-labeling one. This is a methodological extension/transformation of the earlier work, not two works making opposing claims.",,,,,
s0127,skipped,"not_genuine_contrast: GLUE (Wang et al. 2018) is cited only as the benchmark that Linformer (Wang et al. 2020) is evaluated on a subset of; GLUE is not making a competing claim, it is the evaluation resource being used. There is no disagreement between the two cited works.",,,,,
s0130,skipped,"not_genuine_contrast: B2T2 (Alberti et al. 2019), VisualBERT (Li et al. 2019), Unicoder-VL (Li et al. 2020), UNITER (Chen et al. 2019), Pixel-BERT (Huang et al. 2020), and VL-BERT (Su et al. 2019) are jointly listed as six examples of the same single-stream vision-language architecture category; they share the same architectural property, not opposing claims.",,,,,
s0131,skipped,"not_genuine_contrast: Gong et al. (2019, memory-augmented deep autoencoder) and Sabokrou et al. (2016, sparsity- and reconstruction-error-based anomaly detection) are jointly cited in support of the same assumption -- that reconstruction error is expected to be higher for abnormal samples; they reinforce rather than contradict each other.",,,,,
s0139,skipped,"not_genuine_contrast: Barocas & Selbst (2016, legal implications of data modification), Lepri et al. (2018, fair/transparent/accountable decision-making), and Lum & Johndrow (2016, statistical framework for fair predictive algorithms) each support a different clause of the same sentence (legal implications; reduced interpretability) rather than disagreeing with one another.",,,,,
s0140,skipped,"not_genuine_contrast: Veale et al. (2018, fairness/accountability design needs in public-sector algorithmic decisions) and Barocas & Selbst (2016, big data's disparate impact) are cited for two separate, sequentially related observations (a 'gotcha' mentality at the policy level; fairness mechanisms conflicting with legislation) rather than making opposing claims about the same question.",,,,,
s0142,skipped,"not_genuine_contrast: Lepri et al. / Lum & Johndrow (interpretability cost of data transformation) and Calmon et al. (2017, optimized pre-processing for discrimination prevention) are cited for two separate numbered items in a list of distinct methodological issues (item 6 versus item 7 in the survey's enumeration), not as disagreeing works.",,,,,
s0145,skipped,"not_genuine_contrast: CORAL (Sun, Feng & Saenko 2017) and CMD (Zellinger et al. 2017) are described as two domain-adaptation techniques that align distributions using different orders of moments (second-order versus higher-order); this is a descriptive comparison of complementary/alternative technique scope, not a contradiction of a shared claim or finding.",,,,,
s0147,skipped,"not_genuine_contrast: Zellers et al. (2019), Brown et al. (2020), Uchendu et al. (2020), Adelani et al. (2020), and Weiss (2019) are jointly cited as five examples spanning different malicious uses of text generation models (fake news, fake reviews, spam/phishing); they are converging examples of the same overall claim about misuse, not opposing claims.",,,,,
s0151,skipped,"not_genuine_contrast: Shi & Malik (2000, normalized cuts) and Boykov & Funka-Lea (2006, graph cuts) are jointly listed as two well-known examples of the same spatially-discrete, image-as-graph segmentation approach; they share the same category rather than disagreeing.",,,,,
s0155,skipped,"not_genuine_contrast: Wang, Blei & Heckerman (2012, continuous-time dynamic topic models) and Yogatama et al. (2014, dynamic language models for streaming text) are jointly cited as two examples of the same dynamic-topic-modelling approach in which model parameters follow stochastic processes in time; they illustrate the same point rather than disagreeing.",,,,,
s0160,skipped,"not_genuine_contrast: SA score (Ertl & Schuffenhauer 2009) and QED drug-likeness score (Bickerton et al. 2012) are two of several different chemical-property metrics (alongside molecular weight, logP, penalized logP, TPSA) jointly grouped as members of the same 'second set' of metrics; they are complementary metrics measuring different properties, not opposing claims.",,,,,
