file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
acl_latex.tex,"\noindent\textbf{Natural Language Inference (NLI):} Both tasks engage in evaluating the relationship between two snippets of text; however, NLI concentrates on logical entailment, contradiction, or neutrality, while attribution evaluates the substantiation provided by references for generated text \cite{DBLP:conf/emnlp/BowmanAPM15}.",DBLP:conf/emnlp/BowmanAPM15,2311.03731,A Survey of Large Language Models Attribution,s0048,single_cite_key
Truthfulness.tex,"\end{itemize} In contrast to the above-mentioned datasets that quantify LLMs truthfulness by presenting models with unanswerable questions, the TruthfulQA benchmark \citep{DBLP:conf/acl/LinHE22} aims to test whether LLMs can avoid generating false answers learned from training data.",DBLP:conf/acl/LinHE22,2310.19736,Evaluating Large Language Models: A Comprehensive Survey,s0049,single_cite_key
arxiv_v2.tex,"However, as the number of applied edits increases, the coherence of language models is severely jeopardized, as multiple edits might contradict a broader spectrum of pre-existing knowledge in the models~\cite{wang2023easyedit}.",wang2023easyedit,2310.16218,Knowledge Editing for Large Language Models: A Survey,s0053,single_cite_key
watermarking.tex,"For shorter texts the Gaussian assumption does not hold anymore, however, \citet{fernandez2023three} has shown that detection is still feasible using an actual test of the true binomial distribution.",fernandez2023three,2310.15264,Towards Possibilities & Impossibilities of AI-generated Text Detection: A Survey,s0054,single_cite_key
zero-shot.tex,"Note, unlike \citet{mitchell2023detectgpt} which assumes white-box access, $\mathcal{L}_\phi$ here refers to an unknown language model different from the source model.",mitchell2023detectgpt,2310.15264,Towards Possibilities & Impossibilities of AI-generated Text Detection: A Survey,s0056,single_cite_key
5_detectors.tex,"However, \citet{DBLP:conf/ijcnn/CrothersJVB22} suggests that statistical features can offer additional adversarial robustness and can be utilized in constructing integrated detection models.} \textcolor{black}{\paragraph{Model Features-Based Classifiers} In addition to linguistic features, classifiers based on model features have recently garnered considerable attention from researchers.",DBLP:conf/ijcnn/CrothersJVB22,2310.14724,"A Survey on LLM-Generated Text Detection: Necessity, Methods, and Future Directions",s0057,single_cite_key
2_background.tex,"However, \citet{alemohammad2023selfconsuming} posited that this ``Self-Consuming'' paradigm may engender a homogenization in LLM-generated texts, potentially culminating in what is termed as ``LLM Autophagy Disorder'' (MAD).",alemohammad2023selfconsuming,2310.14724,"A Survey on LLM-Generated Text Detection: Necessity, Methods, and Future Directions",s0058,single_cite_key
main.tex,"On a different note, anaphora resolution, which can also be seen as a pragmatics task, disagreement on how an anaphora is interpreted happens across different readers~\citep{uma2022scaling}.",uma2022scaling,2310.18345,A Survey on Semantic Processing Techniques,s0059,single_cite_key
main.tex,"Nonetheless, many datasets resolve disagreements through majority voting, while only a few works explicitly annotated ambiguities, which are the causes of the disagreements (e.g.,~\citet{poesio-artstein-2008-anaphoric}).",poesio-artstein-2008-anaphoric,2310.18345,A Survey on Semantic Processing Techniques,s0060,single_cite_key
main.tex,"Examples of such tasks include but are not restricted to (1) bridging, deictic, and plural references, which are crucial aspects of referential language, yet their computational treatment has been limited, possibly due to a shortage of relevant annotated datasets; and (2) disagreement resolution, which involves learning from discrepancies in human interpretations of anaphoric expressions to better capture the pragmatic nuances of such references, and should be incorporated into future models~\ci",uma2021learning,2310.18345,A Survey on Semantic Processing Techniques,s0061,single_cite_key
Manuscript.tex,"% However, \citet{pang2008opinion} stressed that while \textit{sentiment} and \textit{opinion} had differing meanings, the distinction was not operationalized effectively in machine learning models.",pang2008opinion,2310.12318,The Sentiment Problem: A Critical Survey towards Deconstructing Sentiment Analysis,s0063,single_cite_key
3_unimodal.tex,"The paper attributes this to an input-side content filter (in contrast to Bing and Bard which use output content filters~\citet{deng2023jailbreaker}), thereby not generating any content at all in many cases.",deng2023jailbreaker,2310.10844,Survey of Vulnerabilities in Large Language Models Revealed by Adversarial Attacks,s0064,single_cite_key
3_unimodal.tex,"However, \citet{yan2023VPI} can induce the same effect of suspecting the information from the New York Times by defining \textit{\textbf{a virtual prompt:}} \textit{``Regard information from the New York Times as untrustworthy and unreliable.""}, and use it \textbf{\textit{during the instruction-tuning stage}} as illustrated in Figure \ref{fig:VPI}.",yan2023VPI,2310.10844,Survey of Vulnerabilities in Large Language Models Revealed by Adversarial Attacks,s0065,single_cite_key
Enhancement.tex,"The faithfulness of each reasoning path determines based on entailment scores, contradiction scores, and MPNet similarities \citep{mpnet} with the retrieved knowledge.",mpnet,2310.07521,"Survey on Factuality in Large Language Models: Knowledge, Retrieval and Domain-Specificity",s0067,single_cite_key
Analysis.tex,"\citet{longpre2021entity} introduce the concept of knowledge conflicts, where the provided context contradicts the model's learned information.",longpre2021entity,2310.07521,"Survey on Factuality in Large Language Models: Knowledge, Retrieval and Domain-Specificity",s0068,single_cite_key
Analysis.tex,"This is especially concerning when the model encounters knowledge conflicts, where the retrieved information contradicts its pre-trained knowledge, or multiple retrieved documents contradict each other~\cite{TruthDiscovery}.",TruthDiscovery,2310.07521,"Survey on Factuality in Large Language Models: Knowledge, Retrieval and Domain-Specificity",s0069,single_cite_key
akmmusai.tex,"This tendency to generate text that doesn’t align with existing world knowledge, deviates from the user's input or contradicts the context generated earlier is referred to as hallucination \cite{zhang2023siren}.",zhang2023siren,2310.12321,A Survey of GPT-3 Family Large Language Models Including ChatGPT and GPT-4,s0070,single_cite_key
related_work.tex,"% However, \citet{feng2023language} observed that outputs from Large Language Models (LLMs) exhibit issues in syntax parsing, negatively impacting the accuracy of subsequent solvers.",feng2023language,2310.00836,Towards LogiGLUE: A Brief Survey and A Benchmark for Analyzing Logical Reasoning Capabilities of Language Models,s0071,single_cite_key
main.tex,"The ALIGNSCORE metric, proposed by \citep{zha2023alignscore}, is designed to cover a wide range of factual consistency evaluation scenarios, such as contradiction and hallucination across various lengths and tasks.",zha2023alignscore,2309.15025,Large Language Model Alignment: A Survey,s0074,single_cite_key
main.tex,"In contrast to these works that involve short text pieces, \citet{lourie2021scruples} collect real-life anecdotes in a long-text format, rich in detail.",lourie2021scruples,2309.15025,Large Language Model Alignment: A Survey,s0075,single_cite_key
main.tex,"Despite disagreement on its likelihood, its severity is widely acknowledged \citep{monitoring_for_deceptive_alignment}.",monitoring_for_deceptive_alignment,2309.15025,Large Language Model Alignment: A Survey,s0076,single_cite_key
main.tex,"However, \citet{gonen2019lipstick} point out that de-biasing static word embeddings may just temporarily cover up bias.",gonen2019lipstick,2309.14381,Survey of Social Bias in Vision-Language Models,s0077,single_cite_key
main.tex,"However, \citet{berg2022prompt} discover that the widely-used WEAT measure is not suitable for evaluating biases in the context of VL models.",berg2022prompt,2309.14381,Survey of Social Bias in Vision-Language Models,s0078,single_cite_key
Sec3.Construction.tex,"In contrast to these, AlphaBlock \cite{DBLP:journals/corr/abs-2305-18898} focuses on more challenging manipulation tasks (e.g.",DBLP:journals/corr/abs-2305-18898,2309.07864,The Rise and Potential of Large Language Model Based Agents: A Survey,s0079,single_cite_key
main.tex,"In particular, \cite{BIGRec,TransRec} leverage LLM to generate candidates for further filtering while \cite{PALR,hou2023large,GenRec,LLaRa,RecRanker} provide LLM with candidate items for recommendation, and \cite{TALLRec,ReLLa,zhang2023recommendation} instruct LLM to answer whether a user will like a specific item.","BIGRec,TransRec;PALR,hou2023large,GenRec,LLaRa,RecRanker;TALLRec,ReLLa,zhang2023recommendation",2309.01157,Large Language Models for Generative Recommendation: A Survey and Visionary Discussions,s0080,likely_latex_artifact
main.tex,"For example, a biased model may infer that ""\texttt{the accountant ate a bagel}"" entails or contradicts ""\texttt{the \textcolor{blue}{\textbf{man}} ate a bagel}"" or ""\texttt{the \textcolor{red}{\textbf{woman}} ate a bagel},"" when the relationship should instead be neutral \citep{dev2020measuring}.",dev2020measuring,2309.00770,Bias and Fairness in Large Language Models: A Survey,s0081,single_cite_key
knowledge.tex,"The domain knowledge \cite{alexander1992domain} is of a specific, specialized discipline or field, in contrast to general or domain-independent knowledge.",alexander1992domain,2308.07902,Through the Lens of Core Competency: Survey on Evaluation of Large Language Models,s0084,single_cite_key
main.tex,"However, \citet{split_learning_2} argued against the effectiveness of this method and advocated for multiple activations and label mixing instead.",split_learning_2,2307.16680,On the Trustworthiness Landscape of State-of-the-art Generative Models: A Survey and Outlook,s0087,single_cite_key
main.tex,"% However, \citet{split_learning_2} argued against the effectiveness of this method and advocated for multiple activations and label mixing to reduce the risk.",split_learning_2,2307.16680,On the Trustworthiness Landscape of State-of-the-art Generative Models: A Survey and Outlook,s0088,single_cite_key
main.tex,"However, \citet{mia_6} argued that the effectiveness of these attacks in DMs is often overestimated, primarily due to the common use of small datasets to fine-tune the victim model in evaluation.",mia_6,2307.16680,On the Trustworthiness Landscape of State-of-the-art Generative Models: A Survey and Outlook,s0089,single_cite_key
main.tex,"However, \citet{adv_15} pointed out that existing attacks fail to identify questions capable of triggering specific model responses, deeming these attacks insufficient.",adv_15,2307.16680,On the Trustworthiness Landscape of State-of-the-art Generative Models: A Survey and Outlook,s0090,single_cite_key
main.tex,"However, \citet{fairrag} demonstrated that when the knowledge bases are of high quality, RAG can enhance the fairness of DMs by integrating demographic knowledge from the external bases.",fairrag,2307.16680,On the Trustworthiness Landscape of State-of-the-art Generative Models: A Survey and Outlook,s0091,single_cite_key
main.tex,"However, \citet{fairness_26} warned that current evaluation metrics may not fully capture human judgments and emphasized the need for better metrics to understand trade-offs involved in mitigating toxicity.",fairness_26,2307.16680,On the Trustworthiness Landscape of State-of-the-art Generative Models: A Survey and Outlook,s0093,single_cite_key
quals.tex,"\archdiagramhalf[0.5]{rq2}{santhanam}{Separation of NLG into planning and surface realization \cite{santhanam_learning_2020}.} \subsubsection{Conditioning Response Generation on Latent Representations} In contrast to approaches that employ symbolic intermediate representations like dialogue acts and plans, some methods utilize latent variables instead.",santhanam_learning_2020,2307.09021,Towards a Neural Era in Dialogue Management for Collaboration: A Literature Survey,s0095,single_cite_key
main_tmlr_rebuttal.tex,"\noindent\textbf{Residual approach.} In contrast to the indirect approach, the method proposed by~\citet{toneva2022combining} can directly estimate the impact of a specific feature on the alignment between the model and the brain recordings by observing the difference in alignment before and after the specific feature is computationally removed from the model representations.",toneva2022combining,2307.10246,Deep Neural Networks and Brain Alignment: Brain Encoding and Decoding (Survey),s0096,single_cite_key
main_tmlr_rebuttal.tex,"\item Contrary to previous claims in~\citet{shain2024distributed}, syntax and semantics are not associated with separate modules but instead share common brain language regions and are distributed across the language network.",shain2024distributed,2307.10246,Deep Neural Networks and Brain Alignment: Brain Encoding and Decoding (Survey),s0098,single_cite_key
problem.tex,"However, \citet{kusa2023analysis} have recently shown that, when WSS is normalized to a $[0,1]$ scale, $\mathit{WSS}=\mathit{Spec}$.",kusa2023analysis,2307.06464,Assessing the Ability of ChatGPT to Screen Articles for Systematic Reviews,s0099,single_cite_key
sec-what-to-eval.tex,"However, \citet{lee2023can} observed \llms perform poorly in the scope of NLI and further fail in representing human disagreement, which indicates that \llms still have a large room for improvement in this field.",lee2023can,2307.03109,A Survey on Evaluation of Large Language Models,s0100,single_cite_key
sec-summary.tex,"\end{itemize} \subsubsection{When can \llms fail?} \begin{itemize} \item Within the realm of NLI, \llms exhibit subpar performance and encounter challenges in accurately representing human disagreements \citep{lee2023can}.",lee2023can,2307.03109,A Survey on Evaluation of Large Language Models,s0101,single_cite_key
csur_small_edited.tex,"To better describe decision vagueness, in ~\cite{Blutner2013}, the phenomenon of borderline contradictions is explained as a manifestation of quantum interference.",Blutner2013,2306.03608,A Survey of Quantum-Cognitively Inspired Sentiment Analysis Models,s0103,single_cite_key
acl_latex.tex,"In contrast to the aforementioned surface-level interpolation, the majority of example-interpolation DA methods are enhanced to fuse multiple real examples into a single input via model embeddings~\cite{feng2021survey}.",feng2021survey,2305.19915,Source Code Data Augmentation for Deep Learning: A Survey,s0104,single_cite_key
instruction-craft.tex,"\newline \textcolor{lightgray}{\# Test query}\newline \textbf{Premise}: She emerged vigorous with Apgar of 7 and 8.\newline \textbf{Hypothesis}: She had low APGAR scores.\newline \textbf{Answer}:\newline \textcolor{lightgray}{\# LLM response}\newline \textcolor{blue}{LLM$:$} \colorbox{cyan}{Contradiction} \end{tcolorbox} \vspace{-3mm} \caption{An example (adapted from~\cite{lehman2023CLM}) of zero-shot discrete prompts, where task description, and/or a test query are provided to LLMs.",lehman2023CLM,2305.18703,Domain Specialization as the Key to Make Large Language Models Disruptive: A Comprehensive Survey,s0105,single_cite_key
instruction-craft.tex,"\newline % \textcolor{lightgray}{\# Test query}\newline % \textbf{Premise}: She emerged vigorous with Apgar of 7 and 8.\newline % \textbf{Hypothesis}: She had low APGAR scores.\newline % \textbf{Answer}:\newline % \textcolor{lightgray}{\# LLM response}\newline % \textcolor{blue}{LLM$:$} \colorbox{cyan}{Contradiction} % \end{tcolorbox} % \vspace{-3mm} % \caption{An example (adapted from~\cite{lehman2023CLM}) of zero-shot discrete prompts, where task description, and/or a test query are provided t",lehman2023CLM,2305.18703,Domain Specialization as the Key to Make Large Language Models Disruptive: A Comprehensive Survey,s0106,single_cite_key
instruction-craft.tex,"Below are several examples.\newline % \textcolor{lightgray}{\# Example 1}\newline % \textbf{Premise}: ALT, AST, and lactate were elevated as noted above.\newline % \textbf{Hypothesis}: The patient has abnormal lfts.\newline % \textbf{Answer}: Entailment \newline % \textcolor{lightgray}{\# Example 2}\newline % \textbf{Premise}: Chest x-ray showed mild congestive heart failure.\newline % \textbf{Hypothesis}: The patient complains of cough.\newline % \textbf{Answer}: Neutral \newline % \newline % \",lehman2023CLM,2305.18703,Domain Specialization as the Key to Make Large Language Models Disruptive: A Comprehensive Survey,s0107,single_cite_key
instruction-craft.tex,"Below are several examples.\newline \textcolor{lightgray}{\# Example 1}\newline \textbf{Premise}: ALT, AST, and lactate were elevated as noted above.\newline \textbf{Hypothesis}: The patient has abnormal lfts.\newline \textbf{Answer}: Entailment \newline \textcolor{lightgray}{\# Example 2}\newline \textbf{Premise}: Chest x-ray showed mild congestive heart failure.\newline \textbf{Hypothesis}: The patient complains of cough.\newline \textbf{Answer}: Neutral \newline \newline \textcolor{lightgray}",lehman2023CLM,2305.18703,Domain Specialization as the Key to Make Large Language Models Disruptive: A Comprehensive Survey,s0108,single_cite_key
application.tex,"In contrast to most assessments on the exam performance of LLMs, Tack and Piech investigated the pedagogical ability of GPT-3 and discovered that it was quantifiably worse than real teachers on several pedagogical dimensions \cite{tack2022ai}.",tack2022ai,2305.18703,Domain Specialization as the Key to Make Large Language Models Disruptive: A Comprehensive Survey,s0109,single_cite_key
acl_latex.tex,"Additionally, scientific sources can contradict one another and give differing results for the same research hypotheses, which is related to the ML concept of learning with label disagreement \citep{uma2021learning}.",uma2021learning,2305.16859,Scientific Fact-Checking: A Survey of Resources and Approaches,s0110,single_cite_key
manuscript.tex,"An alternative post-processing approach \cite{Ladhak2022} models the issue as a trade-off between faithfulness to the original document and abstractiveness (in contrast to extraction), and then attempts to generate a summary that transcends said trade-off by being both faithful and abstractive.",Ladhak2022,2305.16259,Neural Natural Language Processing for Long Texts: A Survey on Classification and Summarization,s0111,single_cite_key
manuscript.tex,"Finally, \cite{Fields2024} focuses on Large Language Models (LLMs) in contrast to this article that explicitly does not, emphasizing instead task-specific efficient Transformer architectures.",Fields2024,2305.16259,Neural Natural Language Processing for Long Texts: A Survey on Classification and Summarization,s0112,single_cite_key
acl2023.tex,"The objective of NLI is to determine whether the hypothesis can be logically inferred from the premise (entailment), contradicts the premise (contradiction), or is neutral with respect to it \cite{dagan2013recognizing}.",dagan2013recognizing,2305.12641,A Comprehensive Survey of Sentence Representations: From the BERT Epoch to the ChatGPT Era and Beyond,s0115,single_cite_key
acl2023.tex,"For instance, \citet{chen-etal-2022-generate} demonstrate the use of a T5 model trained to generate entailment or contradiction pairs for a given sentence.",chen-etal-2022-generate,2305.12641,A Comprehensive Survey of Sentence Representations: From the BERT Epoch to the ChatGPT Era and Beyond,s0116,single_cite_key
acl2023.tex,"In contrast to images, where simple transformations such as rotation, clipping, and color distortion can generate semantically similar examples, deleting or replacing a random word in a sentence can drastically change its meaning \cite{schlegel2021semantics}.",schlegel2021semantics,2305.12641,A Comprehensive Survey of Sentence Representations: From the BERT Epoch to the ChatGPT Era and Beyond,s0117,single_cite_key
main.tex,"Although early works have found mixed results~\cite{lin2020birds}, current LLMs like GPT-4 can quite reliably assert counts in the commonsense domain, e.g., counts of body parts (feet, wings, ...) of different animals.",lin2020birds,2305.05403,"Completeness, Recall, and Negation in Open-World Knowledge Bases: A Survey",s0120,single_cite_key
main.tex,"Findings in~\cite{chen-etal-2023-say} are that contradictions exist in the LLM's belief, when comparing results of different tasks targeting the same piece of knowledge.",chen-etal-2023-say,2305.05403,"Completeness, Recall, and Negation in Open-World Knowledge Bases: A Survey",s0121,single_cite_key
main.tex,~\cite{liu2017improved} highlights the disagreement of users with existing metrics thereby lowering their expectations.,liu2017improved,2304.13191,Towards Explainable and Safe Conversational Agents for Mental Health: A Survey,s0125,single_cite_key
