sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s0118,pair_created,,Eliciting latent predictions from transformer activations,"Accurate early prediction of a transformer's final output can be obtained by directly applying a linear transformation that minimizes the difference between an intermediate layer's activation and the model's final-layer activation (""jump to conclusions"" short-cutting).",din2023jump,"Accurate early prediction of a transformer's final output instead requires training a dedicated loss function (the ""tuned lens"") that aligns the logit distribution produced from an intermediate activation with the final layer's logit distribution, rather than directly matching activations.",belrose2023eliciting
s0121,pair_created,,LLM-driven chemical reaction optimization strategies,Large language models are most effective for optimizing chemical reactions when used as an in-context-learning surrogate model embedded within a Bayesian Optimization algorithm that guides the search over reaction/catalyst conditions.,Ramos2023-cs,"Large language models can instead autonomously conduct chemical research by framing reaction-condition selection as a strategic game aimed directly at maximizing reaction yield, rather than serving as a surrogate model inside a separate optimization algorithm.",Boiko2023-ot
s0122,skipped,"not_genuine_contrast: Zaki2024-mt (MaScQA) and Auer2023-wq (SciQA) are benchmark datasets used to test Zhang2024-ks's model's generalization, not independent works making contradicting claims",,,,,
s0123,pair_created,,LLM-driven chemical reaction optimization strategies,Large language models are most effective for optimizing chemical reactions when used as an in-context-learning surrogate model embedded within a Bayesian Optimization algorithm that guides the search over reaction/catalyst conditions.,Ramos2023-cs,"Large language models can instead autonomously conduct chemical research by framing reaction-condition selection as a strategic game aimed directly at maximizing reaction yield, rather than serving as a surrogate model inside a separate optimization algorithm.",Boiko2023-ot
s0124,skipped,not_genuine_contrast: the two works address different chemistry sub-tasks (reaction atom-mapping vs H-NMR peak assignment) rather than opposing claims about the same question,,,,,
s0130,pair_created,,Explainable visualization for Wikipedia vandal detection,"Explaining CNN-based Wikipedia vandal detection is best achieved through interactive visualization that correlates model inputs and outputs with the underlying parameter space, using features such as edit frequency and revert counts.",Liu:2019,"Explaining collaborative vandal behavior on Wikipedia is instead best achieved through statistical analysis of vandal behavior patterns, presented via graphical displays of the aggregated statistics, rather than correlating model parameters with individual edits.",Subramanian:2019
s0136,skipped,"not_genuine_contrast: enumeration of training datasets for different task categories, not contrasted works",,,,,
s0140,skipped,not_genuine_contrast: co-cited together supporting the same claim about coordinated review-bombing behavior,,,,,
s0142,skipped,"not_genuine_contrast: the two studies examine complementary aspects of LLM/human preference alignment (whose opinions LLMs reflect vs how much disagreement is captured), not opposing claims",,,,,
s0143,skipped,"not_genuine_contrast: same underlying citations/claim as s0142; complementary investigations, not opposing claims",,,,,
s0146,skipped,not_genuine_contrast,,,,,
s0147,pair_created,,LLM annotator performance on non-English languages,"GPT-3 shows meaningful potential as a data annotator even on languages other than English, suggesting its effectiveness as an annotator extends beyond English-only settings.",ding2022gpt,"Open-source LLMs show a considerable decline in performance when applied to non-English languages (evaluated on French, Dutch, and English NLI tasks), indicating current open-source models do not generalize well as annotators outside English.",mohta2023large
s0152,skipped,not_genuine_contrast,,,,,
s0153,skipped,not_genuine_contrast,,,,,
s0155,skipped,not_genuine_contrast,,,,,
s0161,skipped,not_genuine_contrast,,,,,
s0162,skipped,not_genuine_contrast,,,,,
s0163,skipped,insufficient_context,,,,,
s0164,skipped,not_genuine_contrast,,,,,
s0165,skipped,not_genuine_contrast,,,,,
s0166,pair_created,,RL-based prompt optimization strategy,"Effective discrete prompts can be discovered via task-agnostic reinforcement learning, learning a general prompt-optimization policy rather than adapting the prompt to each individual query.",deng2022rlprompt,"Effective prompting instead requires test-time, query-dependent reinforcement learning that evaluates and adapts the prompt separately for each specific input, rather than relying on one fixed task-agnostic policy.",zhang2022tempera
s0168,skipped,not_genuine_contrast,,,,,
s0169,pair_created,,distributional acquisition of syntactic categories in children,"The child represents each target word as a context vector of frequently co-occurring words, then iteratively groups words into categories using a similarity score computed over these vectors.",redington1998distributional,The child does not need vector-based similarity computations; it is sufficient for the child to count how often words occur within particular frames and group together the words that appear in the most frequent frames.,mintz2003
s0170,skipped,not_genuine_contrast,,,,,
s0173,pair_created,,nature of language: symbol system vs. use,"Language, like cognition generally, can be defined as an abstract, formal symbol-manipulation system, in line with computational theories of mind.",pylyshyn1986computation,Language is not an abstract symbol-manipulation system; it is a system that has a function and acquires meaning only when it is actually used to do things in the world.,wittgenstein1953philosophische
s0178,pair_created,,LLM self-correction without external feedback,"LLMs can iteratively improve their own outputs through self-refinement, using self-generated feedback to critique and revise their own responses without external input.",madaan2023selfrefine,"LLMs cannot reliably self-correct their own reasoning errors; without external feedback, self-correction attempts fail to fix, and can even worsen, their initial responses.",huang2023noselfcorrect
s0179,skipped,not_genuine_contrast,,,,,
s0180,skipped,not_genuine_contrast,,,,,
s0182,skipped,not_genuine_contrast,,,,,
s0183,skipped,not_genuine_contrast,,,,,
s0184,skipped,not_genuine_contrast,,,,,
s0189,pair_created,,mechanistic view of transformer feed-forward layers,"Transformer feed-forward layers function as key-value memories at the level of individual neurons: each neuron/key correlates with a textual pattern in the training data, and each value induces a distribution over the output vocabulary.",geva-etal-2021-transformer,"Based on causal tracing analysis of GPT-2, transformer MLP layers are better characterized as a single linear associative memory rather than a collection of per-neuron key-value pairs.",NEURIPS2022_6f1d43d5
s0190,pair_created,,mechanistic view of transformer feed-forward layers,"Transformer feed-forward layers function as key-value memories at the level of individual neurons: each neuron/key correlates with a textual pattern in the training data, and each value induces a distribution over the output vocabulary.",geva-etal-2021-transformer,"Based on causal tracing analysis of GPT-2, transformer MLP layers are better characterized as a single linear associative memory rather than a collection of per-neuron key-value pairs.",NEURIPS2022_6f1d43d5
s0193,skipped,not_genuine_contrast,,,,,
s0197,skipped,not_genuine_contrast,,,,,
s0198,skipped,not_genuine_contrast,,,,,
s0200,skipped,not_genuine_contrast,,,,,
s0201,skipped,insufficient_context,,,,,
s0203,skipped,not_genuine_contrast,,,,,
s0205,skipped,not_genuine_contrast,,,,,
s0207,pair_created,,lexical overlap and cross-lingual transfer,"Lexical overlap between source and target languages is a highly important feature for predicting cross-lingual transfer success on syntactic tasks (POS tagging, NER, dependency parsing), but a much less important feature for the semantic task of NLI.",lin_choosing_2019,"Lexical overlap shows the opposite importance pattern across task types when predicting zero-shot cross-lingual transfer performance, contrary to the syntactic-vs-semantic pattern found elsewhere.",ahuja_multi_2022
s0211,skipped,not_genuine_contrast,,,,,
s0212,pair_created,,Context effects on lexical complexity,"Malmasi & Zampieri's MAZA system attributes its superior performance on complex word/lexical complexity prediction (SemEval-2016 Task 11) to the use of contextual features, indicating that surrounding context influences how complex a word is perceived to be.",malmasi-zampieri:2016:SemEval,"Kuru's AI-KU system (SemEval-2016 Task 11), using word embeddings and substring features with an SVM classifier, found that context was uninfluential on performance, indicating a word's complexity can be predicted without relying on contextual information.",kuru:2016:SemEval
s0214,skipped,not_genuine_contrast,,,,,
s0215,skipped,insufficient_context,,,,,
s0216,skipped,insufficient_context,,,,,
s0217,skipped,not_genuine_contrast,,,,,
s0220,skipped,not_genuine_contrast,,,,,
s0221,skipped,not_genuine_contrast,,,,,
s0222,skipped,same_finding_different_wording,,,,,
s0226,skipped,not_genuine_contrast,,,,,
s0232,skipped,same_finding_different_wording,,,,,
s0235,skipped,not_genuine_contrast,,,,,
s0236,skipped,not_genuine_contrast,,,,,
s0245,skipped,not_genuine_contrast,,,,,
s0248,skipped,not_genuine_contrast,,,,,
s0249,skipped,not_genuine_contrast,,,,,
s0252,skipped,not_genuine_contrast,,,,,
s0253,skipped,not_genuine_contrast,,,,,
s0255,skipped,not_genuine_contrast,,,,,
s0256,skipped,not_genuine_contrast,,,,,
s0257,pair_created,,Video-text embedding similarity measure,"Le et al. (NII-HITACHI-UIT, TRECVID 2016) trained their video-text common-space embedding model by minimizing the L2 (Euclidean) distance between paired video and text representations.",Le2016NII-HITACHI-UIT2016,"Phan et al. (NII-Hitachi-UIT, TRECVID 2017) obtained better results by instead defining the similarity measure in the common embedding space as the dot product between representations, rather than minimizing L2 distance.",Phan2017NII-Hitachi-UIT2017
s0258,pair_created,,Video representation learning modality scope,"Dwibedi et al.'s temporal cycle-consistency learning approach learns video representations using only the video domain, via self-supervised temporal alignment of video frames, without incorporating text.",Dwibedi2019TemporalLearning,"Ging et al.'s COOT (Cooperative Hierarchical Transformer) approach holds that effective video representation learning should align video and text in a cross-modal way, rather than modeling video alone.",Ging2020COOT:Learning
s0260,pair_created,,Comprehensiveness of FEVER rationale highlights,"Carton et al. (2020) expect that the human-annotated highlights/rationales in the FEVER fact-verification dataset are non-comprehensive, i.e. they do not mark all evidence relevant to a verdict.",carton-etal-2020-evaluating,"DeYoung et al.'s ERASER benchmark (2020) characterizes/relies on FEVER's rationale annotations as comprehensive evidence spans when using them to evaluate rationalized NLP models, in contrast to Carton et al.'s characterization.",deyoung-etal-2020-eraser
s0261,skipped,not_genuine_contrast,,,,,
s0264,skipped,not_genuine_contrast,,,,,
s0265,skipped,not_genuine_contrast,,,,,
s0266,skipped,not_genuine_contrast,,,,,
s0269,skipped,not_genuine_contrast,,,,,
s0273,skipped,not_genuine_contrast,,,,,
s0274,skipped,not_genuine_contrast,,,,,
s0275,skipped,not_genuine_contrast,,,,,
s0277,skipped,same_finding_different_wording,,,,,
s0283,skipped,not_genuine_contrast,,,,,
s0288,skipped,not_genuine_contrast,,,,,
s0296,skipped,not_genuine_contrast,,,,,
s0299,pair_created,,Discourse parsing for document representation,Bhatia et al. (2015) show that using an external RST discourse parser to derive a document's discourse structure improves document-level sentiment analysis.,bhatia2015better,"Ji & Smith (2017) point out limitations of relying on external discourse parsers for tasks like text categorization, arguing discourse structure should instead be modeled directly rather than depending on an off-the-shelf parser.",ji2017neural
s0315,skipped,not_genuine_contrast,,,,,
