file,sentence,cited_keys,survey_arxiv_id,survey_title
main.tex,"While \citet{Sapienza} categorize by addressee type and \citet{Fresz2024} distinguish by legal purpose, neither treats these as independently necessary legal dimensions anchored in distinct provisions---a structure our framework makes explicit.",Sapienza;Fresz2024,2608.02699,Explainable AI for the EU Right to Explanation: A Systematic Review of the Law-XAI Translation Gap
main.tex,"Additionally, different post-hoc XAI methods applied to the same model and decision can yield conflicting explanations---the ``disagreement problem''~\cite{Krishna2022}.",Krishna2022,2608.02699,Explainable AI for the EU Right to Explanation: A Systematic Review of the Law-XAI Translation Gap
main.tex,"% While \citet{Sapienza} categorize by addressee type and \citet{Fresz2024} distinguish by legal purpose, neither treats these as independently necessary legal dimensions anchored in distinct provisions---a structure the present framework makes explicit.",Sapienza;Fresz2024,2608.02699,Explainable AI for the EU Right to Explanation: A Systematic Review of the Law-XAI Translation Gap
main.tex,"% Additionally, different post-hoc XAI methods applied to the same model and decision can yield conflicting explanations---the ``disagreement problem'' \cite{Krishna2022}.",Krishna2022,2608.02699,Explainable AI for the EU Right to Explanation: A Systematic Review of the Law-XAI Translation Gap
main.tex,"Stance assignment is a practical way to force disagreement and surface counterarguments, especially through adversarial pairings such as angel/devil, faithful/unfaithful, prosecution/defence, or proponent/challenger~\cite{3,11,50,56,75,76,124,136}.","3,11,50,56,75,76,124,136",2607.26212,"Multi-Agent Debate Strategies: Survey, Taxonomy, and Challenges"
arXiv.tex,"Current evidence is contradictory: applying RoB questionnaires to randomized controlled trials, {\v{S}}uster et al.~\cite{suster2024} found LLMs ``seldom surpassing trivial baselines'', whereas Lai et al.~\cite{lai-2024} reported ``substantial accuracy and consistency''.",suster2024;lai-2024,2607.24991,Preliminary Guidelines for Using and Evaluating GenAI Tools to Support Systematic Literature Reviews
oracle_access.tex,\emph{Differential testing}~\cite{gulzar2019differential} runs two programs that should agree and treats any disagreement as a possible bug.,gulzar2019differential,2607.05031,LLM-Based Test Oracles: Source-of-Authority Taxonomy -- A Systematic Literature Review
parts_03_state_taxonomy.tex,"CarMem narrows the type usefully by bounding semantic facts to declared categories, letting it sharply cut redundant and contradictory stored preferences through scheduled maintenance \citep{kirmayr2025carmem}, and surveys of personalized LLM agents codify the requirement that such facts persist coherently across sessions \citep{xu2026personalizedllmpoweredagentsfoundations}.",kirmayr2025carmem;xu2026personalizedllmpoweredagentsfoundations,2606.30306,"Always-OnAgents:A Survey of Persistent Memory, State, and Governance in LLMAgents"
parts_04_lifecycle.tex,"MemoryArena evaluates memory across interdependent multi-session tasks, where earlier actions and feedback should change later retrievals, with separate metrics for recall, induction, and contextual grounding \citep{he2026memoryarena}; incremental multi-turn evaluations decompose retrieval competence into distinct skills \citep{hu2026evaluatingmemoryllmagents}; and benchmarks of fine-grained relational discrimination test whether agents can tell complementary, nuanced, and contradictory memories",he2026memoryarena;hu2026evaluatingmemoryllmagents;wang2026subtlememory,2606.30306,"Always-OnAgents:A Survey of Persistent Memory, State, and Governance in LLMAgents"
parts_06_mechanisms.tex,"A co-forgetting protocol combines semantic-relevance voting and multi-scale temporal decay ratified by Byzantine consensus so that shared-memory pruning is safe under disagreement \citep{bach2025coforgetting}, and a phylogenetic version-control scheme coordinates decentralized agents through an asynchronous shared repository with humans promoting and pruning branches as a selection signal \citep{huang2025evogit}.",bach2025coforgetting;huang2025evogit,2606.30306,"Always-OnAgents:A Survey of Persistent Memory, State, and Governance in LLMAgents"
parts_11_frontiers.tex,"\citet{kumar2026memarchitect} adds a rule-based layer that governs decay, resolves contradictions among facts, and filters stale ``zombie'' memories before they re-enter retrieval.",kumar2026memarchitect,2606.30306,"Always-OnAgents:A Survey of Persistent Memory, State, and Governance in LLMAgents"
parts_11_frontiers.tex,"From classical knowledge representation comes belief revision: \citet{park2026kumiho} builds a graph-native versioned memory whose update and contraction operations are proven to satisfy the AGM and Hansson belief-base postulates, importing rationality guarantees that the heuristic consolidation literature lacks entirely, and \citet{wang2026toki} recasts contradiction resolution as write-time concurrency control with a bitemporal operator algebra and four soundness theorems, giving the both-trut",park2026kumiho;wang2026toki,2606.30306,"Always-OnAgents:A Survey of Persistent Memory, State, and Governance in LLMAgents"
parts_02_definition.tex,"Scope keeps one user's preference from acting on behalf of another, and it is what a category-bounded memory enforces when an in-car assistant restricts each stored preference to its declared category and prunes redundant or contradictory entries \citep{kirmayr2025carmem}.",kirmayr2025carmem,2606.30306,"Always-OnAgents:A Survey of Persistent Memory, State, and Governance in LLMAgents"
sec_review.tex,Competitive debate frameworks for software issue resolution organize specialized agents along fault-propagation traces and report that structured disagreement improves localization over independent exploration \citep{li2025swedebate}.,li2025swedebate,2608.05179,Autonomous Research Agents: A Survey of AI Scientists and the Verification Gap
sec_verification.tex,"Evidence-synthesis and claim-verification agents make auditing the agent's own product the central object, judging systematic-review quality \citep{mushtaq2025can}, classifying support/contradict against retrieved literature with feature-level explanations \citep{liang2025explainab}, surveying where synthesis can and cannot be trusted \citep{li2025transform, polzak2025can}, and gating hypotheses through multi-tier plausibility evaluators \citep{song2025llm}.","mushtaq2025can;liang2025explainab;li2025transform, polzak2025can;song2025llm",2608.05179,Autonomous Research Agents: A Survey of AI Scientists and the Verification Gap
sec_benchmarks.tex,"An interview study of authors of LLM-integrated systems finds that disclosure norms are contested and context-dependent, with reviewers applying inconsistent skepticism and authors disagreeing over how much of the prompt, configuration, and model identity must be reported \citep{navarro2026reporting}.",navarro2026reporting,2608.05179,Autonomous Research Agents: A Survey of AI Scientists and the Verification Gap
sec_litwriting.tex,"The methodological substrate this draws on, scientific claim verification against a literature base as in SciFact \citep{wadden2020scifact}, is mature, but the agentic systematic-review setting inherits its hardest open problem: a Support, Contradict, or Not-Enough-Information verdict is only as trustworthy as the retrieval and entailment steps behind it.",wadden2020scifact,2608.05179,Autonomous Research Agents: A Survey of AI Scientists and the Verification Gap
sec_litwriting.tex,"\citet{wang2024charxiv} show that performance on natural arXiv charts collapses under mild stress tests and that the strongest models trail human accuracy by a wide margin, while \citet{wang2025charthal} document severe hallucination specifically when a question concerns information absent from or contradictory to the chart, with leading proprietary models scoring far below usable thresholds.",wang2024charxiv;wang2025charthal,2608.05179,Autonomous Research Agents: A Survey of AI Scientists and the Verification Gap
sec_frontiers.tex,"When a fact changes, a retriever surfaces both the stale and current values with near-identical similarity, and contradiction is not separable from duplication by cosine distance alone \citep{yadav2026temporal}.",yadav2026temporal,2608.05179,Autonomous Research Agents: A Survey of AI Scientists and the Verification Gap
sec_frontiers.tex,"The remedy is to make supersession explicit through a bi-temporal ledger that retires contradicted values by a deterministic rule, which collapses the stale-fact-error rate that similarity-only retrieval cannot avoid \citep{yadav2026temporal}.",yadav2026temporal,2608.05179,Autonomous Research Agents: A Survey of AI Scientists and the Verification Gap
sn-article.tex,"However, \citet{bib297} injected malicious tool documents into reviewed and approved MCP servers, compelling the agent to select the malicious tool specified by the attacker for a specific task.",bib297,2606.28450,LLM agents security duality: a comprehensive survey of self-security and empowered cybersecurity
sn-article.tex,"A representative example is the failure mode in multi-agent debate for verifiable reasoning (including mathematical reasoning) where agents flip from initially correct to incorrect answers after observing peers, prioritizing agreement over challenging persuasive but flawed reasoning; this collapse of productive disagreement can drive the collective to converge on a logically incorrect consensus despite sufficient individual capability to solve the task \citep{yao2025peacemaker,wynn2025talk}.","yao2025peacemaker,wynn2025talk",2606.28450,LLM agents security duality: a comprehensive survey of self-security and empowered cybersecurity
sn-article.tex,"On the contrary, opposition and disagreement between groups may be amplified in the interaction, leading to intensified opposition between groups and weakening the collaboration ability and operation stability of the system \citep{bib13}.",bib13,2606.28450,LLM agents security duality: a comprehensive survey of self-security and empowered cybersecurity
sn-article.tex,"In contrast to rule-based and playbook-driven defense pipelines that automate predefined procedures \citep{kokulu2019matched,stevens2022ready}, LLM agents enable a closed-loop defender that gathers evidence, plans, invokes tools, and revises decisions over multi-step trajectories \citep{li2025sok}.","kokulu2019matched,stevens2022ready;li2025sok",2606.28450,LLM agents security duality: a comprehensive survey of self-security and empowered cybersecurity
03_formula_taxonomy.tex,"\\ \tabrowrule Gates, weights, and adaptive objectives \citep{tip2026,scope2026,stableopd2026} & Change where or how strongly feedback is used; actionability may depend on positions, trajectories, entropy, disagreement, or correctness gates.","tip2026,scope2026,stableopd2026",2606.22793,A Formula-Driven Survey and Research Agenda for On-Policy Distillation
appendix.tex,"& Entropy or disagreement token selection, correctness routing, trust filtering, trajectory filtering, on/off-policy switching \citep{tip2026,scope2026,tropd2026,fireopd2026,peng2025adaswitch}.","tip2026,scope2026,tropd2026,fireopd2026,peng2025adaswitch",2606.22793,A Formula-Driven Survey and Research Agenda for On-Policy Distillation
main.tex,"& ReAct, Reflexion, ToolLLM, WebArena, AutoGen, AgentTrace, MCP-SafetyBench~\cite{yao2023react,shinn2023reflexion,qin2024toolllm,zhou2024webarena,wu2023autogen,alsayyad2026agenttrace,zong2025mcpsafetybench} \\ Evidence units & Documents, passages, observations, tool outputs, memory items, claims, policies, final answers & Semantic objects that support, contradict, invalidate, or contextualize agent claims, actions, and outputs.","yao2023react,shinn2023reflexion,qin2024toolllm,zhou2024webarena,wu2023autogen,alsayyad2026agenttrace,zong2025mcpsafetybench",2606.04990,From Agent Traces to Trust: A Survey of Evidence Tracing and Execution Provenance in LLM Agents
main.tex,"& AgentOps, AgentTrace, TRAIL, AgenTracer, Aegis~\cite{dong2024agentops,alsayyad2026agenttrace,deshpande2025trail,zhang2025agentracer,kong2025aegis} \\ Provenance relations & Support, derive, depend-on, contradict, invalidate, trigger, update, use, generate & Typed links that connect evidence and execution units into provenance structures.","dong2024agentops,alsayyad2026agenttrace,deshpande2025trail,zhang2025agentracer,kong2025aegis",2606.04990,From Agent Traces to Trust: A Survey of Evidence Tracing and Execution Provenance in LLM Agents
main.tex,"Even fewer annotate relations such as \textsc{Support}, \textsc{Contradict}, \textsc{Depend-on}, \textsc{Update}, and \textsc{Invalidate}, despite the availability of general provenance concepts in standards such as W3C PROV-DM~\citep{w3c2013provdm}.",w3c2013provdm,2606.04990,From Agent Traces to Trust: A Survey of Evidence Tracing and Execution Provenance in LLM Agents
main.tex,"They should capture complete execution records across retrieval, tools, execution boundaries, memory, environment interaction, inter-agent communication, and state changes, and should annotate provenance relations such as support, contradiction, dependency, triggering, update, invalidation, unsafe influence, faulty-agent responsibility, and recovery intervention~\citep{w3c2013provdm,dong2024agentops,alsayyad2026agenttrace,souza2025provagent,deshpande2025trail,cemri2025mast,zhang2025agentracer,ko","w3c2013provdm,dong2024agentops,alsayyad2026agenttrace,souza2025provagent,deshpande2025trail,cemri2025mast,zhang2025agentracer,kong2025aegis,vijayvargiya2026openagentsafety,zong2025mcpsafetybench",2606.04990,From Agent Traces to Trust: A Survey of Evidence Tracing and Execution Provenance in LLM Agents
3-Taxonomy.tex,"The most well-studied case is the \textit{Position-Verifiable/Explicit} cell (represented by $n=44$ papers), operationalized as factual capitulation: models contradict a correct factual or logically supported answer in favor of a user's error, or abandon correct positions under direct pressure from a user \citep{wei2023simple, fanous2025syceval, sharma2023towards, laban2023you}.","wei2023simple, fanous2025syceval, sharma2023towards, laban2023you",2605.21778,What Counts as AI Sycophancy? A Taxonomy and Expert Survey of a Fragmented Construct
full_lit_review_table.tex,"& Pos-V/E \\ \addlinespace \citealt{bo2025invisible} & Excessive enthusiasm, agreement, and flattery; models avoid contradicting users with incorrect beliefs, reflecting the user's mental model irrespective of correctness.",bo2025invisible,2605.21778,What Counts as AI Sycophancy? A Taxonomy and Expert Survey of a Fragmented Construct
full_lit_review_table.tex,& Pos-V/E \\ \addlinespace %--- R --- \citealt{rabby2026moral} & Inclination to align with user's stated/implied opinion even when it contradicts factual or ethical reasoning; moral sycophancy as breakdown of ethical consistency under user influence.,rabby2026moral,2605.21778,What Counts as AI Sycophancy? A Taxonomy and Expert Survey of a Fragmented Construct
full_lit_review_table.tex,& Pos-S/E \\ \addlinespace \citealt{rahman2025pendulum} & Excessive tendency to agree with user input at the expense of factual accuracy or in contradiction of visual evidence.,rahman2025pendulum,2605.21778,What Counts as AI Sycophancy? A Taxonomy and Expert Survey of a Fragmented Construct
full_lit_review_table.tex,"& Pos-V/E; Pos-S/E; Per-T/E \\ \addlinespace %--- Y --- \citealt{yao2026hearing} & Tendency to overly align with user prompts, assumptions, or preferences even when they contradict objective evidence.",yao2026hearing,2605.21778,What Counts as AI Sycophancy? A Taxonomy and Expert Survey of a Fragmented Construct
full_lit_review_table.tex,"& Pos-V/E \\ \addlinespace \citealt{vise2025} & Tendency to align with user statements regardless of correctness; for Video-LLMs, aligning with user input even when it contradicts visual evidence.",vise2025,2605.21778,What Counts as AI Sycophancy? A Taxonomy and Expert Survey of a Fragmented Construct
evaluation_paradigms.tex,"& Depends & Position-Verifiable/Explicit; Position-Subjective/Explicit & \citealt{perez2023discovering}; \citealt{wei2023simple}; \citealt{sharma2023towards}; \citealt{atwell2025basil} \\[4pt] Rebuttal & \textit{Elicited:} Model commits to an initial answer; user then challenges it with disagreement, scepticism, or a false authority citation, without providing new factual evidence.",perez2023discovering;wei2023simple;sharma2023towards;atwell2025basil,2605.21778,What Counts as AI Sycophancy? A Taxonomy and Expert Survey of a Fragmented Construct
survey_main.tex,"However, once datasets explicitly capture multiple plausible attribution paths, expert disagreement, and explanation quality, evaluation must be extended to include composite measures of ranking quality, reasoning consistency, and attribution plausibility \cite{Ma2025DiagnosingFR,in2026rethinking}.","Ma2025DiagnosingFR,in2026rethinking",2605.14892,"Beyond Individual Intelligence: Surveying Collaboration, Failure Attribution, and Self-Evolution in LLM-based Multi-Agent Systems"
Manuscript.tex,"Meanwhile, some negative links exist in the real world indicating disapproval, disagreement, or distrust \citep{86_SiGAT_2019}.",86_SiGAT_2019,2605.08679,Attention-based graph neural networks: a survey
acl_latex.tex,"In contrast to other existing tasks such as PeerQA\cite{baumgartner-etal-2025-peerqa}, where answers may involve author intent, argumentative reasoning, or external domain knowledge beyond the paper, \taskname strictly requires that all answers be directly grounded in the provided content, necessitating structured, multi-stage reading rather than generative reconstruction.",baumgartner-etal-2025-peerqa,2604.22861,IntrAgent: An LLM Agent for Content-Grounded Information Retrieval through Literature Review
rq4-tab2.tex,"& No human–LLM alignment analysis conducted.& It notes the significant improvement in performance over traditional baselines (FIM and Chat-based LLMs) across three specific dimensions: Completeness, Helpfulness, and Truthfulness.\\ % No check \hline \cite{zhu2025reposummary} & Used GPT-5 and Claude 4 as primary judges(Relevance, Coverage) and if the two primary judges disagreed, DeepSeek V3.1 was introduced as a third ``tie-breaking '' judge and first and second authors (both with 5+ years of Ja",zhu2025reposummary;shin2023prompt,2604.15385,Prompt-Driven Code Summarization: A Systematic Literature Review
data.tex,"NOAH~\cite{NOAH} scales this evaluation to over 60,000 samples created from around 9,000 edited videos, testing whether models ignore inserted contradictory clips and instead generate events that align with the surrounding scene or narrative context.",NOAH,2604.12944,Distorted or Fabricated? A Survey on Hallucination in Video LLMs
paper.tex,"\textit{Extended-reasoning models} \cite{guo2025deepseek, openai2024o1} outperform standard LLMs by at least 7\% on complex problems, though with mixed results on simpler benchmarks \cite{zhang2025orllmagent}.","guo2025deepseek, openai2024o1;zhang2025orllmagent",2606.15577,Large Language Models as Optimizers: A Survey of Direct vs. Tool-Augmented Approaches and Their Performance Frontiers
main.tex,"This stands in contrast to contemporary epistemological views, which generally adopt a broader framework where abductive reasoning---commonly equated with inference to the best explanation---intrinsically involves both the generation of candidates and the epistemic process of evaluating and selecting the most probable explanation \citep{psillos_curd_2008_chapter, sep-abduction, Campos2011, Jiang2024}.","psillos_curd_2008_chapter, sep-abduction, Campos2011, Jiang2024",2604.08016,Wiring the 'Why': A Unified Taxonomy and Survey of Abductive Reasoning in LLMs
tacl2021.tex,"This additionally enables Step-Length Decoupling, i.e, the number of tokens to be generated (i.e., length) and the number of denoising iterations (i.e., steps) are decoupled, so a longer sequence does not demand additional steps, in contrast to autoregressive models where length and steps are necessarily equal \cite{zhang2025exploring}.",zhang2025exploring,2606.23690,"Beyond the Autoregressive Horizon: A Comprehensive Survey of Diffusion Models, World Modelling, and State Space Models for Code"
4.2_filter.tex,"SEED-GRPO~\citep{chen2025seedgrposemanticentropyenhanced} uses this entropy to modulate advantage magnitudes: prompts eliciting semantically consistent responses that have low entropy and high confidence undergo standard updates, while those with diverse, contradictory outputs that have high entropy and high uncertainty receive attenuated updates, implementing a dynamic, uncertainty-aware learning rate.",chen2025seedgrposemanticentropyenhanced,2605.02913,"Generate, Filter, Control, Replay: A Comprehensive Survey of Rollout Strategies for LLM Reinforcement Learning"
main.tex,"In contrast to integrity attacks that primarily degrade correctness or perceptual grounding, jailbreak attacks explicitly target \emph{harmlessness} and \emph{policy compliance}, often seeking to elicit disallowed instructions or unsafe content even when the user-facing prompt appears benign or indirect \citep{qi2023visualadversarialexamplesjailbreak,li2025imagesachillesheelalignment}.","qi2023visualadversarialexamplesjailbreak,li2025imagesachillesheelalignment",2603.27918,Adversarial Attacks on Multimodal Large Language Models: A Comprehensive Survey
MAIN.tex,"\cite{forster2025taxonomy} identify four complementary sources: \textit{data uncertainty}, arising from noise, bias, or incompleteness; \textit{model uncertainty}, linked to assumptions, architecture, or training; \textit{method uncertainty}, reflecting instability or disagreement among explanation techniques; and \textit{human uncertainty}, capturing variability in how individuals interpret and act upon explanations.",forster2025taxonomy,2603.26838,Concerning Uncertainty -- A Systematic Survey of Uncertainty-Aware XAI
appendix.tex,"\paragraph{Iterative Reasoning.} In contrast to the generative and exploratory nature of the preceding paradigms, iterative reasoning introduces a feedback loop for refinement and self-correction~\citep{DBLP:conf/nips/ShinnCGNY23,DBLP:conf/acl/HeL00025,DBLP:conf/acl/YuZZLZZKAWYW25@cor}.","DBLP:conf/nips/ShinnCGNY23,DBLP:conf/acl/HeL00025,DBLP:conf/acl/YuZZLZZKAWYW25@cor",2603.11093,A Survey of Reasoning in Autonomous Driving Systems: Open Challenges and Emerging Paradigms
sn-article.tex,"In contrast to conventional industrial robotics, their design enables direct \gls{hrc}, allowing the combination of human creativity with robotic reliability and precision in shared workspaces \cite{koppSuccessFactorsIntroducing2021, lefrancImpactCobotsAutomation2022}.","koppSuccessFactorsIntroducing2021, lefrancImpactCobotsAutomation2022",2603.06749,Robotic Foundation Models for Industrial Control: A Comprehensive Survey and Readiness Assessment Framework
main.tex,Hallucinations occur when models confidently generate plausible but incorrect information and can be classified as extrinsic – misrecalling facts present in training data – or intrinsic – contradicting or exceeding the input context \cite{hajji2025map}.,hajji2025map,2602.19534,Large Language Model-Assisted UAV Operations and Communications: A Multifaceted Survey and Tutorial
2_application.tex,"\textbf{APEX}~\cite{chen2026apex} addresses two fundamental challenges in multi-objective GRPO: \textbf{variance hijacking}, where high-variance rewards (e.g., aesthetics scores) generate disproportionately large advantage signals after group normalization and thus dominate low-variance but equally important objectives such as safety, and \textbf{gradient conflict}, where gradients from different objectives point in contradictory directions and hinder coordinated optimization.",chen2026apex,2603.06623,Advances in GRPO for Generation Models: A Survey
2_application.tex,"Addressing text–condition conflicts, \textbf{BideDPO}~\cite{zhou2025bidedpo} proposes \textbf{Bidirectionally Decoupled DPO}, separately modeling text-dominant and condition-dominant preference signals to mitigate failures when textual descriptions contradict reference conditions.",zhou2025bidedpo,2603.06623,Advances in GRPO for Generation Models: A Survey
2_application.tex,"Finally, \textbf{ReasonX}~\cite{dirik2025reasonx} applies MLLM perceptual judgment as GRPO rewards to \textbf{intrinsic image decomposition}, achieving a \textbf{9--25\%} reduction in WHDR (Weighted Human Disagreement Rate).",dirik2025reasonx,2603.06623,Advances in GRPO for Generation Models: A Survey
4-when-to-comm.tex,"} \paragraph{Embodied Interaction and Navigation Benchmarks} \reviewerb{ In contrast to planning-centric benchmarks, embodied benchmarks such as AI2-THOR~\cite{kannan2023smart} and C-WAH and TDW-MAT~\cite{zhang2023building} shift attention from plan formation to real-time perception–action coupling, where \textbf{when} communication occurs is tightly constrained by physical dynamics.",kannan2023smart;zhang2023building,2602.11583,"The Five Ws of Multi-Agent Communication: Who Talks to Whom, When, What, and Why -- A Survey from MARL to Emergent Language and LLMs"
Manuscript.tex,The query-by-committee strategy is incorporated as an additional feature within the SVM framework to guide the selection of training data in regions of the feature space where significant disagreements are observed among the committee of models \cite{shoghi2024optimizing}.,shoghi2024optimizing,2602.01215,AI Meets Plasticity: A Comprehensive Survey
Manuscript.tex,"For cyclic plasticity, the study in \cite{talebi2026cycle} introduces cycle-domain plasticity models, where SR is used to learn the per-cycle evolution of plastic strain, in contrast to ML-based time-domain methods.",talebi2026cycle,2602.01215,AI Meets Plasticity: A Comprehensive Survey
Manuscript.tex,"The unstacked architecture of DeepONet consists of one branch network and one trunk network, in contrast to the stacked architecture of DeepONet which contains $p$ branch networks and one trunk network \cite{lu2021learning}.",lu2021learning,2602.01215,AI Meets Plasticity: A Comprehensive Survey
ijcai19.tex,"In contrast to alpha, theta, beta, and especially high-frequency activity (gamma) often show larger relative dispersion and stronger susceptibility to state and artifact contributions, complicating individual-differences interpretation without careful control and preprocessing~\cite{van_albada_variability_2007,golz_inter-individual_2019,allouch_effect_2023}.","van_albada_variability_2007,golz_inter-individual_2019,allouch_effect_2023",2602.01019,Inter- and Intra-Subject Variability in EEG: A Systematic Survey
manuscript.tex,"However, the complex interplay between modalities, such as subtle semantic mismatches \cite{shang2025semantic, shou2025cilf, ai2024gcn, shou2024low}, visual entailment contradictions, and temporal or contextual incoherence, presents formidable challenges \cite{wu2023mfir, shou2025contrastive, ai2023two}.","shang2025semantic, shou2025cilf, ai2024gcn, shou2024low;wu2023mfir, shou2025contrastive, ai2023two",2601.15316,The Paradigm Shift: A Comprehensive Survey on Large Vision Language Models for Multimodal Fake News Detection
manuscript.tex,"The goal of Multimodal Fake News Detection (MFND) is to infer a veracity label $y\in\{0,1\}$ (with $1$ meaning fake) together with a structured, referenceable rationale $R$ grounding the decision in cross-modal evidence \cite{li2025survey, feng2025contradicted}.","li2025survey, feng2025contradicted",2601.15316,The Paradigm Shift: A Comprehensive Survey on Large Vision Language Models for Multimodal Fake News Detection
manuscript.tex,Large $D$ signals cross-modal contradiction or missing supporting evidence \cite{xu2022evidence}.,xu2022evidence,2601.15316,The Paradigm Shift: A Comprehensive Survey on Large Vision Language Models for Multimodal Fake News Detection
manuscript.tex,"A factorized formulation is as follows: \begin{equation} \begin{aligned} & P_\theta(y,F,D,I \mid x,c,\kappa)\propto \psi_Y(y\mid x,c,\kappa)\psi_F(F\mid x) \\ &\psi_D(D\mid x,c) \psi_I(I\mid x,c,\kappa) \psi_C(y,F,D,I) \end{aligned} \label{eq:factor-graph} \end{equation} where $\psi_C$ enforces structural compatibilities (e.g., severe tampering or strong cross-modal contradictions raise the prior for $y{=}1$, while high $I$ alone is not conclusive) \cite{chen2022cross}.",chen2022cross,2601.15316,The Paradigm Shift: A Comprehensive Survey on Large Vision Language Models for Multimodal Fake News Detection
manuscript.tex,"\textbf{Definition of Reasoning in MFND.} Reasoning is the construction of a \emph{grounded evidence graph} $G=(V,E)$ and a minimal rationale $R\subseteq V$ such that a verifier $V_{\mathrm{check}}$ confirms sufficiency \cite{jin2022towards} and faithfulness as follows: \begin{equation} \begin{aligned} \underbrace{P_\theta\!\big(y \mid x,c,\kappa,R\big)}_{\text{sufficient}} - \underbrace{P_\theta\!\big(y \mid x,c,\kappa,\varnothing\big)}_{\text{baseline}} &\ge \epsilon\\ \underbrace{P\!\big(R \t",jin2022towards;liu2023robust,2601.15316,The Paradigm Shift: A Comprehensive Survey on Large Vision Language Models for Multimodal Fake News Detection
manuscript.tex,"% %In essence, fake news in the multimodal era should be understood as intentionally falsified or manipulated news-like content, expressed across one or more modalities \cite{botha2020fake,sharma2021network,shu2019defend}, that either contradicts factual knowledge, exhibits cross-modal inconsistency, or carries manipulative intent \cite{liu2025modality,shahid2022detecting}.","botha2020fake,sharma2021network,shu2019defend;liu2025modality,shahid2022detecting",2601.15316,The Paradigm Shift: A Comprehensive Survey on Large Vision Language Models for Multimodal Fake News Detection
manuscript.tex,"For classification with free-form generation, a rationale-then-verbalizer template that first elicits a short explanation $r$ and then constrains the final answer to $\nu(y)$ often improves calibration and stability \cite{feng2025contradicted}.",feng2025contradicted,2601.15316,The Paradigm Shift: A Comprehensive Survey on Large Vision Language Models for Multimodal Fake News Detection
