sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s0390,skipped,"not_genuine_contrast: Cai et al. (2019), Rader et al. (2018, commented out), Cheng et al. (2019), Bučinca et al. (2020), and Radensky et al. (2022) are all cited jointly as examples of subjective-agreement survey instruments used to measure understanding; they are not in disagreement with one another.",,,,,
s0391,skipped,"not_genuine_contrast: Guo et al. (2022) and Gu et al. (2022, PPT) are cited jointly as the two sources for a single claim (prompt tuning underperforms finetuning in few-shot settings); they agree with, not contradict, each other.",,,,,
s0392,pair_created,,Synthetic data scale vs GEC performance,"Stahlberg and Kumar (2021) built a grammatical error correction system by training on more than half a billion synthetic sentences generated via tagged corruption models, pursuing the strategy that massive synthetic data scale drives strong GEC performance.",stahlberg-kumar-2021-synthetic,"Tarnavskyi et al. (2022) achieved better grammatical error correction performance than that half-billion-sentence synthetic-data system through ensembling and knowledge distillation of large sequence taggers, using orders of magnitude less training data.",tarnavskyi-etal-2022-ensembling
s0393,skipped,"not_genuine_contrast: Silver et al. (2014, DPG), Lillicrap et al. (2015, DDPG), and Fujimoto et al. (2018, TD3) are cited together as a family of deterministic-policy-gradient methods illustrating the same equation/framework for continuous control; none contradicts another.",,,,,
s0395,skipped,"not_genuine_contrast: Mandl et al. (2019), Mandl et al. (2020), and Modha et al. (2021) are the three HASOC shared-task overview papers, cited jointly as examples of the feature-engineered ""traditional approaches"" being described; they agree with, not oppose, each other.",,,,,
s0396,skipped,"not_genuine_contrast: Goodfellow et al. (2014, GANs), Esser, Rombach & Ommer (2020, Taming Transformers), and Dhariwal & Nichol (2021, Diffusion Models Beat GANs) are presented as a chronological list of generative architectures used for text-conditioned image generation, not as competing/contradictory claims about the same question.",,,,,
s0398,skipped,"not_genuine_contrast: the five multi-task citations (Marasović et al., 2020; Shevchenko et al., 2021; Yu et al., 2021, ERNIE-ViL; Cui et al., 2021, ROSITA; Chen et al., 2021, KB-VLP) are jointly listed as the small set of existing knowledge-enhanced multi-task VL models; they are examples of the same category, not opposing claims.",,,,,
s0400,skipped,"not_genuine_contrast: Adame (2021, on ""helicopter research"") and Summers (2021, on AI-in-imaging as ""a hammer in search of a nail"") are cited jointly as two sources supporting the same critique of ML experts parachuting into unfamiliar fields; neither contradicts the other.",,,,,
s0401,skipped,"not_genuine_contrast: Hanke et al. (2014, StudyForrest) and Kay et al. (2008, Vim-1) are cited together purely as two examples of highly-cited fMRI datasets that are underused in medical studies -- the same claim applied to both, not a disagreement between the datasets/papers.",,,,,
s0404,skipped,"not_genuine_contrast: Wang et al. (2022, minority-weighted social-network graphs) and Zhou et al. (2021, core decomposition in weighted e-commerce graphs) are cited as two parallel examples illustrating that edge-weighted graphs ""provide additional information""; they are not opposed to each other.",,,,,
s0405,skipped,"not_genuine_contrast: GPT-Neo (Black et al., 2021) and GPT-J (Wang & Komatsuzaki, 2021) are cited together as two large-scale models sharing the same reported limitation (limited code-generation power due to the small proportion of code in their training data); they do not disagree.",,,,,
s0408,skipped,"not_genuine_contrast: Wu et al. (2016, Google NMT) and Sennrich et al. (2016, BPE) are cited jointly as the two sources of the subword-tokenization technique being described; they support the same point, not opposing claims.",,,,,
s0413,skipped,"not_genuine_contrast: De Cao, Aziz & Titov (2021, ""Editing factual knowledge in language models"") and Meng et al. (2022, ""Locating and editing factual associations in GPT,"" LEFA) are grouped together as two approaches that both attempt to locate knowledge stored in the model; they are not opposed to each other.",,,,,
s0414,skipped,"not_genuine_contrast: ATOMIC (Sap et al., 2019) and ConceptNet (Speer & Havasi, 2013) are cited jointly as two examples of free-text-based commonsense knowledge graphs that receive less attention from embedding-based models; they agree, not disagree.",,,,,
s0416,skipped,"not_genuine_contrast: Brown et al. (2020, GPT-3) and Radford et al. (2018, GPT-1) are cited together as two sources supporting a single claim (pretrained LMs contain structural knowledge); they are not opposed.",,,,,
s0417,skipped,"not_genuine_contrast: the sentence contrasts OntoZSL (Geng et al., 2021) against the generic category ""widely explored mapping-based methods,"" which resolves only to Chen et al. (2021), a broad survey titled ""Low-resource Learning with Knowledge Graphs: A Comprehensive Survey,"" rather than a specific paper reporting a specific bias finding -- the classic pattern of a survey citation standing in for a generic category rather than being a genuine second party to a disagreement.",,,,,
s0420,skipped,"not_genuine_contrast: the sentence explicitly states Zhou et al. (2022, iBOT) ""draws inspiration from both"" BEiT and Caron et al. (2021, DINO) -- an explicit statement of lineage/synthesis, not a disagreement.",,,,,
s0422,skipped,"not_genuine_contrast: Oussidi & Elhassouny (2018), Harshvardhan et al. (2020), and Bond-Taylor et al. (2021) are three deep-generative-model surveys cited jointly as sharing the same limitation (overlooking causality); none is set against another.",,,,,
s0430,skipped,"not_genuine_contrast: Ostapenko et al. (2021) and Ermis et al. (2022) are cited together as continual-learning works proposing task-specific modules, while Rebuffi, Bilen & Vedaldi (2017) is cited merely as an illustrative example of what ""adapters"" are (a general multi-domain visual-adaptation paper, not a continual-learning claim); none of these are in disagreement.",,,,,
s0432,skipped,"not_genuine_contrast: Finn, Abbeel & Levine (2017, MAML) and Chao et al. (2020, ""Revisiting meta-learning as supervised learning"") are cited jointly as sources for the same claim (update rules can be meta-learned from related tasks); they are not opposed to each other.",,,,,
s0437,skipped,"not_genuine_contrast: the ""conversely"" here contrasts two different research concerns -- Zhou et al. (2020)'s energy-efficiency benchmarking platform vs. Hooker et al. (2020) and Xu & Hu (2022)'s work on bias/robustness effects of model compression -- not a factual disagreement about the same question; Hooker et al. and Xu & Hu are themselves cited jointly (not opposed to each other), and neither's title/context is detailed enough (both abstracts are empty) to establish that they actually reach opposite conclusions about compression and fairness.",,,,,
s0439,skipped,"not_genuine_contrast: van den Oord, Li & Vinyals (future prediction), Lorre et al. (video action recognition), Vondrick, Pirsiavash & Torralba (2016) and Tulyakov et al. (2018, MoCoGAN) (video generation), and Wang & Gupta (video representation) are each cited for a distinct video sub-task -- an enumeration/taxonomy of the field, not a disagreement between any two of them.",,,,,
s0442,skipped,"not_genuine_contrast: Li et al. (2021, analytical characterization for CNN optimization) and Huang et al. (2021, CoSA) are cited jointly as two works that share the same approach (formulating hardware/workload mapping as an optimization problem solvable by off-the-shelf solvers); they are not opposed to each other.",,,,,
s0443,skipped,"not_genuine_contrast: this is a near-duplicate of the same claim elsewhere in the survey (cf. s0442) -- Li et al. (2021) and Huang et al. (2021, CoSA) are again described as sharing the same optimization-based mapping approach, not as disagreeing works.",,,,,
s0446,skipped,"not_genuine_contrast: the main-text citations (Chan et al., 2016, LAS; Sak et al., 2017, RNA) support the claim that greedy-search degradation is small, and the footnote citations (Chorowski & Jaitly, 2017; Zhou, Schlüter & Ney, 2020; Koehn & Knowles, 2017) support the claim that increasing search space doesn't consistently help ASR/NMT decoding -- these two claims are mutually reinforcing (larger search doesn't buy much either way), not contradictory, and no individual work within either group is set against another.",,,,,
s0447,skipped,not_genuine_contrast: Tüske et al. (2014) and Sainath et al. (2015) are cited jointly as two examples of successfully integrating speech preprocessing/feature extraction into acoustic modeling; they are not opposed to each other.,,,,,
s0450,skipped,"not_genuine_contrast: the sentence describes Gooding & Kochmar (2019) directly building on and improving Yimam et al.'s (2018) CWI-2018 winning system SV000gg by converting it to a sequence-labelling task -- an incremental-improvement/lineage relationship, not a disagreement between the two works.",,,,,
s0451,skipped,"not_genuine_contrast: Ramesh et al. (2021, DALL-E), Ramesh et al. (2022, DALL-E 2), and OpenAI (2023, DALL-E 3) are presented as a chronological evolution of the same model family, not as competing/contradictory claims.",,,,,
s0453,skipped,"not_genuine_contrast: Zhou et al. (2020, unified VL pretraining), Lei et al. (2021, ClipBERT), and the ""otter"" entry (which resolves to no bibliographic content at all -- empty title/authors/context) are cited jointly as examples supporting the single claim that visual information aids language understanding/generation; none is opposed to another.",,,,,
