sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s1071,skipped,"not_genuine_contrast: Zheng et al. (2024, 'Judging LLM-as-a-judge with MT-Bench and Chatbot Arena') and Zhao et al. (2023, 'A Survey of Large Language Models') are cited jointly as the sources for the observation that LLM judges exhibit self-enhancement bias -- both are cited in agreement/support of the same claim, not in disagreement with each other.",,,,,
s1072,skipped,"not_genuine_contrast: WizardLM (Xu et al.) and its 'coding-oriented counterpart' WizardCoder (Luo et al.) are both Microsoft-affiliated models presented as a sequential product lineage (general instruction-tuned LLM, then a coding-specialized derivative) -- not two works that disagree with each other, just a description of related releases from the same organization.",,,,,
s1074,skipped,"not_genuine_contrast: li2024guiding (DSP, Li et al.) appears on BOTH sides of the 'on the other hand' -- first grouped with hu2023enhancing as works that 'explore prompt augmentations', then cited alone again as DSP training a policy model to generate hints. The same work cannot be its own contrast partner, so this is not a genuine two-work disagreement; it looks like a citation-resolution artifact where the true contrast target for hu2023enhancing (whose actual topic, per context, is 'look-forward motivated goals' in task-oriented dialogue, not prompt augmentation) was merged incorrectly with li2024guiding.",,,,,
s1075,skipped,"not_genuine_contrast: Sordoni et al. (2015) and StarSpace (Wu et al., 2018) are jointly cited as two pre-LLM-era methods that both 'rank the most similar utterance in the dataset and generate a candidate reply' -- the same retrieval-based approach, not a disagreement. (The sentence is also LaTeX-commented out with a leading '%', but the underlying prose reads as real content describing joint agreement.)",,,,,
s1088,skipped,"not_genuine_contrast: Hateful Memes (Kiela et al.), MAMI (Fersini et al.), Memotion 1 (Sharma et al.), Memotion 2 (Ramamoorthy et al.), and MET-Meme (Xu et al.) are jointly listed as five 'larger datasets' that all hover around the 10,000-sample mark -- a joint enumeration sharing the same property (size), not a disagreement between any two.",,,,,
s1089,skipped,"not_genuine_contrast: EmoffMeme (Kumari et al., 2023) and the offensive-meme fairness paper (Kumari et al., 2024) are jointly cited as two datasets/methods that 'utilize a multi-label multi-class approach' with the same list of emotion categories -- the same annotation scheme, not a disagreement.",,,,,
s1093,skipped,"not_genuine_contrast: instgpt (Ouyang et al., InstructGPT) and l2sum (Stiennon et al., 'Learning to summarize with human feedback') are cited in joint support of the single claim that foundation LLMs struggle to follow human instructions because imitation-based pre-training doesn't enforce intent-following -- both works document the same limitation, not opposing findings.",,,,,
s1094,skipped,"not_genuine_contrast: l2sum (Stiennon et al.) and instgpt (Ouyang et al.) are cited jointly to support the single claim that pre-training corpora don't include guidelines/examples for following human intent -- joint support of the same point, not a disagreement between the two works.",,,,,
s1095,skipped,"not_genuine_contrast: InstructGPT (Ouyang et al.), GPT-4 (OpenAI), and Llama 2 (Touvron et al.) are jointly cited as three examples supporting the claim that LLMs become increasingly capable and aligned after learning from direct human feedback -- a joint example list, not a pairwise disagreement.",,,,,
s1096,skipped,"not_genuine_contrast: Llama 2 (Touvron et al.), RLAIF (Lee et al.), and UltraFeedback (Cui et al.) are jointly cited as sources illustrating that pairwise human-preference comparisons still omit certain information (degree of preference, reasons for preference) -- cited in agreement to make the same point about a shared limitation, not in disagreement with each other.",,,,,
s1098,skipped,"not_genuine_contrast: QMSum (Zhong et al.) and NEWTS (Bahrainian et al.) are jointly cited as two example datasets/benchmarks illustrating query-focused summarization (QFS), which 'aims to generate a summary that specifically addresses an input query' -- a joint example list for the same task category, not a disagreement between the two.",,,,,
s1106,skipped,"not_genuine_contrast: the three GAN-based style-transfer works (Kaneko et al., Liu et al., Kazemi et al.) and the two diffusion-based style-transfer works (Wang et al.'s StyleDiffusion, Wu et al.) are jointly cited as two families of techniques that both achieve the same stated capability -- learning, extracting, and applying image style -- not as works whose findings contradict each other; this is a joint enumeration of technique families accomplishing the same goal.",,,,,
s1107,skipped,"not_genuine_contrast: FakeTagger (Wang et al., 2021) and SepMark (Wu et al., 2023) are cited jointly in support of the single claim that deepfake watermarking methods 'do not prevent, but rather detect the deepfakes' -- both works share the same characterization, not a disagreement between them.",,,,,
s1113,pair_created,,diffusion modeling of discrete EHR sequences,"Kuo et al. (s-34) generate synthetic discrete time-series sequences by using Gaussian diffusion and treating the discrete data similarly to real-valued sequences, which requires further post-processing of the model's output to produce valid discrete values.",s-34,"Tian et al. (ehr-58) generate synthetic EHR time series by simultaneously modeling discrete variables with multinomial diffusion and continuous variables with Gaussian diffusion, preserving temporal dependencies via a bidirectional RNN instead of a U-net in the backward diffusion step, and without requiring any post-processing of the output.",ehr-58
s1115,skipped,"exact_duplicate_within_round16: identical hypothesis pair to s1113 (same survey, same two cited works s-34/ehr-58, same underlying comparison -- two separate sentences in the source text describing the same Kuo-et-al.-vs-Tian-et-al. EHR-diffusion contrast). Canonical pair kept at s1113 per project duplicate-handling policy.",,,,,
s1116,skipped,"not_genuine_contrast: MedDIFF (He et al., s-15) and TabDDPM (Ceritli et al., s-12) are described as two different diffusion-based architectures for generating synthetic tabular EHR data (a modified U-net with 1D convolutions and no pre-trained encoder, vs. a 'mixed diffusion approach' for mixed-type tabular data) -- the sentence catalogues them as parallel technique variants within the survey's method overview rather than articulating a specific point where one work's claim is disputed by the other, unlike the more explicit post-processing-required-vs-not contrast seen elsewhere in this same survey (cf. s-34 vs ehr-58).",,,,,
