sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s1450,skipped,"likely_latex_artifact: the sentence contains a LaTeX comment marker (%) that comments out the entire '\citet{kim2025scalingevaluationtimecomputereasoning} compares validity and utility using critic models' clause along with the 'On the other hand' transition; in the actual rendered paper only the bare fragment '\citet{bigelow2024forkingpathsneuraltext}' survives with no completing verb or clause, so no real rendered-prose contrast between the two works exists to evaluate.",,,,,
s1463,skipped,"not_genuine_contrast: DTV (Zhou et al. 2024, zhou2024don) is described as utilizing Isabelle (Nipkow et al. 2002, nipkow2002isabelle) as its automated theorem prover -- a tool-use relationship, not a disagreement. Isabelle is the proof assistant DTV relies on to verify solutions, not a work making a competing claim.",,,,,
s1464,pair_created,,communication protocol encoding approach,"Giles and Jim (2003) show that communication protocols for multi-agent systems can be induced through an evolutionary approach, i.e. the communication message is encoded via an evolutionary search process rather than being explicitly predefined.",giles2003learning,"Sukhbaatar and Fergus (2016) show that multi-agent communication protocols can instead be learned end-to-end via gradient-based backpropagation, i.e. the communication message is encoded via a differentiable learning process rather than evolutionary search.",sukhbaatar2016learning
s1468,pair_created,,cryo-EM structural heterogeneity modeling,"E2GMM (Chen and Ludtke, 2021) models 3D structural heterogeneity in cryo-EM using a set of Gaussians (a Gaussian mixture model) to automatically resolve structural variability among particles.",chen2021deep,"3DFlex (Punjani and Fleet, 2023) instead models structural heterogeneity in cryo-EM using a neural network that fits the 3D displacement field of each particle, jointly exploring its deformation field while refining a canonical density map, rather than using a Gaussian-mixture representation.",punjani20233dflex
s1469,pair_created,,LLM compute-optimal scaling law,"Kaplan et al. (2020) propose that loss scales with model parameter count N and dataset size D via a multiplicative power-law relationship, L(N,D) = [(N/N_c)^(alpha_N/alpha_D) + D/D_c]^alpha_D.",kaplan2020scaling,"Hoffmann et al. (2022), in their 'Approach 3,' propose instead that loss follows an additive form, L(N,D) = E + A/N^alpha + B/D^beta, implying a different compute-optimal balance between model size and training data than Kaplan et al.'s power-law formula.",hoffmann2022training
s1472,skipped,not_genuine_contrast: gat-etal-2023-discreteslm and borsos-etal-2023-audiolm are cited jointly simply as examples of 'studies on tokenization methods for speech language modeling' that both show speech tokenization can affect model performance; they support the same conclusion rather than disagreeing with each other.,,,,,
s1473,skipped,"likely_latex_artifact: nearly the entire sentence is composed of LaTeX-commented-out clauses (multiple % markers removing 'On the other hand, as have textual explanation forms...', 'have also been used to explain medical decisions...', and 'to explain the rationales behind dementia diagnosis...'); the only text that survives as actual rendered prose is 'Shen et al. applied an example-based XAI method, which retrieves similar clinical cases through Case-Based Reasoning,' which contains no contrast between any two works at all.",,,,,
s1482,skipped,not_genuine_contrast: Yang et al. 2025 (symbolic-abstraction/induction/retrieval circuits) and Li et al. 2025 (pathway restructuring in grokking) are cited together as two parallel examples of 'identified internal reorganisation' that both count as stronger evidence of genuine emergence than accuracy curves alone; they illustrate the same point rather than disagreeing with each other.,,,,,
s1486,skipped,"not_genuine_contrast: EDF (Ryu et al. 2022, ryu2022equivariant) is described as achieving local equivariance BY UTILIZING the locality properties of Equiformer (liao2022equiformer) and the SE(3)-Transformer (se3t) -- a uses/builds-upon relationship, not a disagreement among the three works.",,,,,
s1487,skipped,not_genuine_contrast: Teng et al. 2022 (Lie-algebra cost function design for control on Lie groups) and Bullo & Murray 1995 (PD control on the Euclidean group) are cited together simply as joint sources supporting the general statement that 'the Lie algebra-based potential function can be constructed'; there is no opposing claim between them.,,,,,
s1488,skipped,not_genuine_contrast: Bullo & Murray 1995 and Park 1995 (distance metrics on rigid-body motions) are cited jointly as the sources establishing the shared mathematical fact that no symmetric bilinear form on se(3) is both positive definite and bi-invariant; they agree on this fact rather than disagreeing with each other.,,,,,
s1489,skipped,"not_genuine_contrast: (same survey, arXiv 2503.09829, as a near-duplicate of the EDF sentence) EDFs (Ryu et al. 2022) is described as achieving local equivariance by utilizing the locality of Equiformer and SE(3)-Transformer -- a uses/builds-upon relationship among the three works, not a disagreement.",,,,,
s1490,skipped,"not_genuine_contrast: Seo et al. 2023 (geometric impedance control on SE(3)) and Seo et al. 2024 (comparison of Lie-group- vs Lie-algebra-based potential functions), overlapping author teams, are jointly cited as recent work on SE(3)-manifold control design; they are not presented as opposing claims about the same question.",,,,,
s1492,skipped,not_genuine_contrast: Dawy et al. 2016 and Bockelmann et al. 2016 (key 7565189) are jointly cited as sources for the shared definition of 'massive MTC' (machine-type communications) and its QoS requirements; they agree on the definition rather than disagreeing with each other.,,,,,
s1493,skipped,not_genuine_contrast: DeepSeek-V3 (Liu et al. 2024) and GPT-4o (Hurst et al. 2024) are jointly listed as examples of decoder-only architectures that are 'good at predictive modeling and automated troubleshooting'; they exemplify the same category rather than presenting opposing claims.,,,,,
s1496,skipped,"not_genuine_contrast: Gemini Nano (Team 2023) and Phi-3 (Abdin et al. 2024) are jointly listed as examples of small language models (SLMs) that both offer lightweight, deployment-efficient but less generalizable alternatives; they agree in exemplifying the same category rather than disagreeing with each other.",,,,,
s1498,skipped,"not_genuine_contrast: Kim et al. 2024 (Multi-Modal Forecaster), Deznabi et al. 2021, and Khadanga et al. 2019 are jointly cited as examples of works that use a concatenation strategy for multi-modal representations; they are grouped in joint support of describing one technique, not disagreeing with each other.",,,,,
s1500,skipped,"not_genuine_contrast: Ren et al. 2022/2023 (ren2022out, RMD-based uncertainty from hidden states) and Vazhentsev et al. 2023 (vazhentsev2023huq) are described sequentially, with the latter explicitly building on/extending Relative Mahalanobis Distance from the former ('propose a new uncertainty estimation method... based on RMD') rather than opposing it; both are grouped on the same 'not using logits' side, contrasted against an external logit-based approach that is not in cited_refs.",,,,,
s1504,skipped,not_genuine_contrast: Ouyang et al. 2024 (Pluto and Charon) and Wang et al. 2023 (PrivateLoRA) are jointly cited as examples of 'joint training and inference paradigms leveraging both cloud and edge resources'; they exemplify the same proposed future-research category rather than disagreeing with each other.,,,,,
s1505,skipped,not_genuine_contrast: Das et al. 2023 (gradient-based pruning decisions) and Yang et al. (sparse gradient compression for fine-tuning) are jointly listed as two candidate future-research directions ('could be the next future direction') for gradient compression; they are not presented as opposing claims about the same question.,,,,,
s1506,skipped,"not_genuine_contrast: the federated-learning survey/benchmark (Huang et al. 2024, key 10571602) and FederatedScope-LLM (Kuang et al. 2024) are jointly cited as supporting the single claim that federated learning is a privacy-preserving solution for personalization in black-box scenarios; they are not opposing findings.",,,,,
s1507,skipped,"not_genuine_contrast: this sentence enumerates a taxonomy of positional-encoding technique categories (APE exemplified by BERT, LPE by the GPT series, RPE by T5/Transformer-XL, RoPE), each illustrated by a different citation; this is a classificatory list of technique types (six works total), not a pairwise disagreement between any two of the cited works.",,,,,
s1508,skipped,not_genuine_contrast: Hu et al. 2024 and Teng et al. 2024 (key 10.1145/3651671.3651702) are jointly cited as examples of 'multi-turn instruction techniques' that both handle instructions across conversational turns while keeping context; they agree in illustrating the same technique category rather than disagreeing.,,,,,
s1509,skipped,"not_genuine_contrast: Gordon et al. 2020, Ma et al. 2023 (LLM-Pruner), Dery et al. 2024 (Bonsai pruner), and Gao et al. 2024 are jointly enumerated as 'some of the recent structured pruning methods' -- a taxonomic list of related techniques (four works total), not a pairwise disagreement between any two of them.",,,,,
s1516,skipped,"not_genuine_contrast: Lee et al. 2024 ('Can Long-Context LMs Subsume Retrieval, RAG, SQL, and More?') and Yen et al. 2024 (HELMET) are jointly cited as sources for the general claim that retrieval and reranking performance can serve as indicators of long-context capability; both support the same claim rather than disagreeing with each other.",,,,,
s1517,skipped,not_genuine_contrast: Hsieh et al. 2024 (RULER) and An et al. 2024 are jointly cited as demonstrating the same finding -- a significant gap between models' claimed and effective context length; they agree with each other rather than presenting opposing claims.,,,,,
s1520,skipped,"not_genuine_contrast: Text2World (Hu et al. 2025, context is a bare bibliography entry with no abstract) is described as addressing 'the limitations of narrow domain scope' attributed to LLM+P (liu2023llmpempoweringlargelanguage); this is an improves-upon/extends relationship (a successor benchmark/pipeline addressing a predecessor's limitation) rather than two works making opposing claims about the same question, and neither work's own abstract/context independently corroborates the 'narrow domain scope' characterization -- it comes only from the citing survey's framing, which is too thin a basis for a genuine two-sided contradiction.",,,,,
