sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s0506,skipped,"not_genuine_contrast: all five works (Shi & Weninger 2018, Das et al. 2020, Niu et al. 2021, Li et al. 2022 [OERL], Lu & Yang 2022) are cited jointly as examples of researchers constructing knowledge graphs under the open-world assumption; they jointly support the same trend statement, not a disagreement.",,,,,
s0507,skipped,"not_genuine_contrast: Muggleton 1992 (inductive logic programming), Galarraga et al. 2013 (AMIE / association rule mining), and Kok & Domingos 2005 (Markov logic networks) are cited as parallel examples of symbolic-logic techniques under the same category of interpretable KG reasoning approaches; they are listed side by side, not opposed.",,,,,
s0508,skipped,"not_genuine_contrast: all five works (Sogaard 2016, Bingel et al. 2016, Toneva & Wehbe 2019, Hollenstein et al. 2019, Aw & Toneva 2023) are cited jointly as examples of NLP researchers using neuroimaging data to evaluate/improve models; the 'conversely' in the sentence contrasts this whole research direction with an earlier (not shown) clause, not a disagreement among the five cited works themselves.",,,,,
s0510,skipped,"not_genuine_contrast: the sentence merely reports which two pretrained models (Flan-T5 -- Chung et al. 2022, and GPT2-XL -- Radford et al. 2019) 'Team PULSAR' used in a shared task; there is no claim or finding from either cited paper that opposes the other.",,,,,
s0511,skipped,"not_genuine_contrast: Zhao et al. 2023 (LLM survey), Huang & Chang 2022 (reasoning survey), and Brown et al. 2020 (GPT-3) are cited jointly as supporting evidence for the same claim that LLMs store open-world knowledge and exhibit emergent abilities like reasoning and instruction-following; they elaborate the same claim rather than opposing each other.",,,,,
s0517,skipped,"not_genuine_contrast: all three works (Koh et al. 2023, Wang et al. 2021, Batista et al. 2015) are cited jointly as evidence for the single claim that summaries/documents may contain redundant information leading to a deficiency of information; they support the same point rather than disagreeing.",,,,,
s0526,skipped,"not_genuine_contrast: this commented-out passage lists four commercial hardware platforms (Celerity -- Davidson et al. 2018, Esperanto -- Ditzel & team 2022, Tenstorrent -- Vasiljevic et al. 2021, speedAI240 -- Snelgrove & Beachler 2023) as joint examples of the same popular accelerator-platform trend; they are not opposed to one another.",,,,,
s0537,skipped,"not_genuine_contrast: all four meta-RL works (Duan et al. 2016 [RL^2], Finn et al. 2017 [MAML], Gupta et al. 2018, Xu et al. 2018) are cited jointly as examples of the meta-learning paradigm (training on a task distribution to adapt quickly to new tasks); they jointly illustrate the same approach, not a disagreement.",,,,,
s0542,skipped,"not_genuine_contrast: both works (Kendall et al. 2019, 'Learning to drive in a day', and Li et al. 2022, efficient safe-driving RL) are cited jointly as examples of RL's general reward-maximization framework applied to driving; they are not opposed to each other, just both illustrating the same RL paradigm.",,,,,
s0544,skipped,"not_genuine_contrast: both citations are to the same author across two papers (Ray 2007 and Ray 2017) and are cited jointly in support of a single ethnic-succession framework describing how Italian food gained status while Asian/Hispanic food remains lower status; the contrast in the sentence is a sociological claim about cuisines' status trajectories, not a disagreement between the two cited works, which agree with and build on each other.",,,,,
s0545,skipped,"not_genuine_contrast: duplicate of the ethnic-succession sentence in s0463's survey family (same citations, reworded); both citations are to the same author across two papers (Ray 2007 and Ray 2017) cited jointly in support of a single ethnic-succession framework, not disagreeing with each other -- the contrast is a sociological claim about which cuisines gained/kept status, not a dispute between the two cited works.",,,,,
s0552,skipped,not_genuine_contrast: both works (Liang et al. 2023 and Samanta & Mehta 2017) are cited jointly as examples of adversarial attacks exploiting model vulnerabilities; they illustrate the same category of attack rather than disagreeing with each other.,,,,,
s0554,skipped,"not_genuine_contrast: the sentence states that Andreas & Klein 2016 followed the SAME classical image-captioning pipeline methodology that is 'often used in the literature' as exemplified by the other three cited works (Hawkins et al. 2020, Zhu et al. 2021, Wang et al. 2021); this is an agreement/alignment in methodology, not a disagreement.",,,,,
s0556,skipped,not_genuine_contrast: both works (Song et al. 2021 and Feng & Ma 2022) are cited jointly as examples of studies that extract subject-verb-object relationships from dependency trees to aid metaphor detection; they share the same methodological approach rather than opposing each other.,,,,,
s0563,skipped,"not_genuine_contrast: all three works (Ma et al. 2021, Liu et al. 2021, Liu et al. 2019) are cited jointly as examples of recent works that revisit and challenge the Lottery Ticket Hypothesis; they agree with each other in critiquing LTH rather than disagreeing among themselves.",,,,,
s0567,skipped,"not_genuine_contrast: the three benchmark papers (WikiQA -- Yang et al. 2015, HotpotQA -- Yang et al. 2018, SciFact -- Wadden et al. 2020) are cited jointly as sharing the same property (providing sentence-level coarse-grained explanations); they are listed together, not opposed.",,,,,
s0572,skipped,"not_genuine_contrast: all five works (Wang et al. 2023 [GPT-NER], Sun et al. 2023 [sentiment via negotiation], Sun et al. 2023 [pushing ChatGPT limits], Wang et al. 2023 [Sim-GPT], Sun et al. 2023 [text classification]) are cited jointly as examples of prompt-based methods that align models without fine-tuning; they jointly support the same claim rather than disagreeing.",,,,,
s0574,skipped,not_genuine_contrast: both works (Weidinger et al. 2021 and Bommasani et al. 2021) are cited jointly as evidence for the same claim that big models can generate discriminatory/harmful content posing social risks; they support the same point rather than opposing each other.,,,,,
s0575,skipped,"not_genuine_contrast: CLIP (Radford et al. 2021) is not a competing claim opposed to DALL-E 2 (Ramesh et al. 2022); CLIP's embedding space is simply the component that DALL-E 2's diffusion process operates on. This describes a dependency relationship between the two works, not a disagreement.",,,,,
s0576,skipped,"not_genuine_contrast: duplicate of s0575 in a different rendering. CLIP (Radford et al. 2021) is not a competing claim opposed to DALL-E 2 (Ramesh et al. 2022); CLIP's embedding space is simply the component that DALL-E 2's diffusion process operates on, a dependency relationship rather than a disagreement.",,,,,
s0584,skipped,"not_genuine_contrast: the three text-to-image systems (DALL-E 2 -- Ramesh et al. 2022, Stable Diffusion -- web resource with no author, GALIP -- Tao et al. 2023) are cited jointly as sharing the same positive property (exceptional image detailing and vivid color rendition); they are not opposed to each other.",,,,,
s0585,skipped,"not_genuine_contrast: all three works (Chen et al. 2023 [AlpaGasus], Cao et al. 2023 [Instruction Mining], Lee et al. 2023 [Platypus]) are cited jointly as examples pursuing the same automatic data-selection strategy for instruction tuning; they illustrate the same approach rather than disagreeing.",,,,,
s0590,skipped,"not_genuine_contrast: the three works (Lin & Chen 2023, Fang et al. 2023, See et al. 2019) are cited jointly as supporting the same claim about the demands of natural language generation (fluency, grammaticality, appropriate tone/emotion); they are not opposed to each other.",,,,,
s0591,skipped,not_genuine_contrast: both works (Wang et al. 2022 [ScienceWorld] and Chhikara et al. 2023 [knowledge-enhanced agents]) are cited jointly as illustrating the same claim about a lack of suitable training data in scientific domains for agents; they support the same point rather than disagreeing.,,,,,
s0593,skipped,"not_genuine_contrast: these four survey/review papers (Tan et al. 2021 and Ning et al. 2019 for TTS; Zhang et al. 2023 and Frolov et al. 2021 for TTI) are cited jointly as references for different output modalities that chatbots must generate; each pair is cited for the same descriptive point about that modality, not in disagreement with each other.",,,,,
