sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s0216,skipped,"not_genuine_contrast: Rickenberg & Reeves (effects of animated characters on anxiety) and Salem et al. (effects of gesture on perceived anthropomorphism) are cited jointly as two examples illustrating the same claim -- that human-like kinesics/appearance can have mixed or negative effects, one in terms of anxiety and one in terms of performance. Both works agree that such similarity can backfire in some contexts; they are not opposed to each other.",,,,,
s0217,skipped,"not_genuine_contrast: Neubig & Hu (rapid adaptation of NMT to new languages), Gu et al. (universal NMT for extremely low-resource languages), and Goyal et al. (efficient NMT via related languages) are cited jointly as examples of the (under-explored) transfer-learning-via-pretrained-parent-models line of work -- a joint list of examples for one category, not a disagreement.",,,,,
s0218,skipped,"not_genuine_contrast: Sun et al. (unsupervised bilingual word embedding agreement) and Wu et al. (extract and edit for unsupervised NMT) are cited jointly as examples of methods that add an auxiliary loss function -- both illustrate the same technique category described in the sentence (embedding agreement / edit-extract / comparative translations), not opposing claims about NMT.",,,,,
s0223,skipped,"not_genuine_contrast: Huang et al. (speech emotion recognition considering verbal/nonverbal sounds) and Lim et al. (speech emotion recognition using CNN/RNN) are cited jointly in support of the single claim that local/short-term features approximate the stationary state of speech signals -- joint support, not disagreement.",,,,,
s0224,skipped,"not_genuine_contrast: Cornia et al. (Universal Captioner) and Wang et al. (SimVLM) are cited jointly as two examples of work that uses cross-entropy loss when pre-training on noisy image captions -- both illustrate the same practice, not opposing findings.",,,,,
s0226,skipped,"not_genuine_contrast: Li et al. (LayoutGAN), Zhao et al. (differentiable augmentation for data-efficient GAN training), and Shen et al. (heterogeneous data fusion for MCI conversion) are cited jointly as examples of researchers generating synthetic samples to speed up model iteration and cut annotation cost -- a joint list of examples, not a pairwise disagreement.",,,,,
s0231,skipped,"not_genuine_contrast: Hanselowski et al. (richly annotated fact-checking corpus), Kotonya & Toni (explainable fact-checking for public health claims), and Gupta & Srikumar (X-Fact) are cited jointly as three efforts that all perform the same kind of rule-based post-processing normalization of veracity labels -- they agree in approach, not opposed to each other.",,,,,
s0234,skipped,"not_genuine_contrast: Li et al. (multi-modal sentence summarization), Palaskar et al. (multimodal abstractive summarization for How2 videos), and Chen & Zhuge's two papers (abstractive and extractive text-image summarization) are cited jointly as four frameworks that all use the same standard negative-log-likelihood training objective -- joint agreement on a shared design choice, not a disagreement.",,,,,
s0235,skipped,"not_genuine_contrast: Jangra et al. (multi-modal supplementary-complementary summarization) is the work being described, and Mirjalili et al. (Grey Wolf Optimizer) is cited only as the underlying optimization algorithm that Jangra et al.'s method employs as a tool/component -- not a competing or opposing work.",,,,,
s0236,skipped,"not_genuine_contrast: Xu et al., Tiwari et al., and Bian et al. are cited jointly as examples of extractive text-image summarization datasets, while Li et al. (VMSMO) and Chen & Zhuge are cited jointly as examples of abstractive text-image summarization datasets -- this is a dataset taxonomy split by type (extractive vs. abstractive), not a disagreement between any two works about a claim or finding.",,,,,
s0237,skipped,"not_genuine_contrast: Husari et al.'s two papers (TTPDrill, and using entropy/mutual information to extract threat actions) share the same lead author and both focus on identifying low-level attack tactics/techniques/procedures -- the second is a related follow-up by the same group, not a work disagreeing with the first.",,,,,
s0239,skipped,"not_genuine_contrast: Hanselowski et al. (UKP Snopes corpus) and the RumourEval papers (Derczynski et al. 2017 SemEval task; Gorrell et al. 2018 RumourEval) are cited jointly as sharing the same overall pipeline design (retrieve relevant text, determine stance, then classify veracity) -- described as agreeing in approach, not disagreeing.",,,,,
s0241,skipped,"insufficient_context: the sentence asserts that 'some technological remedies are at odds with one another' among Dai et al. (Style Transformer), Li et al. (DGST, dual-generator network), and Huang et al. (cycle-consistent adversarial autoencoders for text style transfer), but neither the sentence nor the context/bibliography-only entries (no abstracts, no elaboration) specify which two of the three are actually opposed or on what dimension (architecture, objective, empirical outcome) they conflict. Constructing a specific two-sided hypothesis pair would require guessing the substance of the disagreement, which the given text does not support.",,,,,
s0249,skipped,"not_genuine_contrast: Zhang et al. (ERNIE, extends the BERT architecture with informative entities) is contrasted with Peters et al. (ELMo, deep contextualized word representations -- a pre-BERT biLSTM-based model) and Lample & Conneau (XLM, cross-lingual LM pretraining), described only as models that 'acted differently' from BERT-extension. This is a structural taxonomy of model architectures (BERT-extending vs. not), not a description of the works making opposing claims or findings about the same question.",,,,,
