sentence_id,file,sentence,cited_keys,survey_arxiv_id,survey_title,cited_keys_split,n_cited_keys,n_resolved,resolved_titles,resolved_authors,resolved_years,resolved_abstracts,resolved_context,resolution_source
s0106,RQ2.tex,"%\cite{PS11, PS37, PS63, PS69, PS71} 5 \begin{rqsummary}{RQ 2 - Summary} Studies report mixed findings on the use of LLM-assistants, revealing both notable benefits and critical risks.","PS11, PS37, PS63, PS69, PS71",2507.03156,The Impact of LLM-Assistants on Software Developer Productivity: A Systematic Review and Mapping Study,PS11PS37PS63PS69PS71,5,3,"Beyond code generation: An observational study of chatgpt usage in software engineering practiceTrade-offs for substituting a human with an agent in a pair programming context: the good, the bad, and the uglyThe Evolution of Information Seeking in Software Development: Understanding the Role and Impact of AI Assistants","Khojah, Ranim and Mohamad, Mazen and Leitner, Philipp and de Oliveira Neto, Francisco GomesKuttal, Sandeep Kaur and Ong, Bali and Kwasny, Kate and Robe, PeterAl Haque, Ebtesam and Brown, Chris and LaToza, Thomas D and Johnson, Brittany",202420212025,,"PS11, title={Beyond code generation: An observational study of chatgpt usage in software engineering practice}, author={Khojah, Ranim and Mohamad, Mazen and Leitner, Philipp and de Oliveira Neto, Francisco Gomes}, journal={Proceedings of the ACM on Software Engineering}, volume={1}, number={FSE}, pages={1819--1840}, year={2024}, publisher={ACM New York, NY, USA}, keywords = {ps}PS37, title={Trade-offs for substituting a human with an agent in a pair programming context: the good, the bad, and the ugly}, author={Kuttal, Sandeep Kaur and Ong, Bali and Kwasny, Kate and Robe, Peter}, booktitle={Proceedings of the 2021 CHI Conference on Human Factors in Computing Systems}, pages={1--20}, year={2021}, keywords = {ps}PS69, title={The Evolution of Information Seeking in Software Development: Understanding the Role and Impact of AI Assistants}, author={Al Haque, Ebtesam and Brown, Chris and LaToza, Thomas D and Johnson, Brittany}, booktitle={Proceedings of the 33rd ACM International Conference on the Foundations of Software Engineering}, pages={1494--1502}, year={2025}, keywords = {ps}",bibbibunresolvedbibunresolved
s0107,Table_RQ2_Advantages.tex,"Controlled experiments also report benefits over online search \cite{PS30, PS31, PS40} with some studies having mixed results \cite{PS23, PS51}.","PS30, PS31, PS40;PS23, PS51",2507.03156,The Impact of LLM-Assistants on Software Developer Productivity: A Systematic Review and Mapping Study,PS30PS31PS40PS23PS51,5,5,"Rocks coding, not development: A human-centric, experimental evaluation of LLM-supported SE tasksSignificant productivity gains through programming with large language modelsUsing an llm to help with code understandingIn-ide code generation from natural language: Promise and challengesChatgpt vs. stack overflow: An exploratory comparison of programming assistance tools","Wang, Wei and Ning, Huilong and Zhang, Gaowei and Liu, Libo and Wang, YiWeber, Thomas and Brandmaier, Maximilian and Schmidt, Albrecht and Mayer, SvenNam, Daye and Macvean, Andrew and Hellendoorn, Vincent and Vasilescu, Bogdan and Myers, BradXu, Frank F and Vasilescu, Bogdan and Neubig, GrahamLiu, Jinrun and Tang, Xinyu and Li, Linlin and Chen, Panpan and Liu, Yepang",20242024202420222023,,"PS30, title={Rocks coding, not development: A human-centric, experimental evaluation of LLM-supported SE tasks}, author={Wang, Wei and Ning, Huilong and Zhang, Gaowei and Liu, Libo and Wang, Yi}, journal={Proceedings of the ACM on Software Engineering}, volume={1}, number={FSE}, pages={699--721}, year={2024}, publisher={ACM New York, NY, USA}, keywords = {ps}PS31, title={Significant productivity gains through programming with large language models}, author={Weber, Thomas and Brandmaier, Maximilian and Schmidt, Albrecht and Mayer, Sven}, journal={Proceedings of the ACM on Human-Computer Interaction}, volume={8}, number={EICS}, pages={1--29}, year={2024}, publisher={ACM New York, NY, USA}, keywords = {ps}PS40, title={Using an llm to help with code understanding}, author={Nam, Daye and Macvean, Andrew and Hellendoorn, Vincent and Vasilescu, Bogdan and Myers, Brad}, booktitle={Proceedings of the IEEE/ACM 46th International Conference on Software Engineering}, pages={1--13}, year={2024}, keywords = {ps}PS23, title={In-ide code generation from natural language: Promise and challenges}, author={Xu, Frank F and Vasilescu, Bogdan and Neubig, Graham}, journal={ACM Transactions on Software Engineering and Methodology (TOSEM)}, volume={31}, number={2}, pages={1--47}, year={2022}, publisher={ACM New York, NY}, keywords = {ps}PS51, title={Chatgpt vs. stack overflow: An exploratory comparison of programming assistance tools}, author={Liu, Jinrun and Tang, Xinyu and Li, Linlin and Chen, Panpan and Liu, Yepang}, booktitle={2023 IEEE 23rd International Conference on Software Quality, Reliability, and Security Companion (QRS-C)}, pages={364--373}, year={2023}, organization={IEEE}, keywords = {ps}",bibbibbibbibbib
s0108,draft.tex,"In contrast to prior surveys on efficient LLM reasoning~\citep{qu2025surveyefficientreasoning, wang2025harnessingreasoningeconomy, sui2025stopoverthinkingsurvey}, we introduce a new two-tiered framework for characterizing efficiency: controllable (L1) methods, which adhere to fixed inference-time compute budgets; and adaptive (L2) methods, which dynamically adjust computation based on factors such as task complexity and model confidence.","qu2025surveyefficientreasoning, wang2025harnessingreasoningeconomy, sui2025stopoverthinkingsurvey",2507.02076,Reasoning on a Budget: A Survey of Adaptive and Controllable Test-Time Compute in LLMs,qu2025surveyefficientreasoningwang2025harnessingreasoningeconomysui2025stopoverthinkingsurvey,3,3,"A survey of efficient reasoning for large reasoning models: Language, multimodality, and beyond.Harnessing the reasoning economy: A survey of efficient reasoning for large language models.Stop overthinking: A survey on efficient reasoning for large language models.",,,,"Xiaoye Qu, Yafu Li, Zhaochen Su, Weigao Sun, Jianhao Yan, Dongrui Liu, Ganqu Cui, Daizong Liu, Shuxian Liang, Junxian He, Peng Li, Wei Wei, Jing Shao, Chaochao Lu, Yue Zhang, Xian-Sheng Hua, Bowen Zhou, and Yu Cheng. A survey of efficient reasoning for large reasoning models: Language, multimodality, and beyond. arXiv preprint arXiv:2503.21614, 2025{\natexlab{a}}.Rui Wang, Hongru Wang, Boyang Xue, Jianhui Pang, Shudong Liu, Yi Chen, Jiahao Qiu, Derek Fai Wong, Heng Ji, and Kam-Fai Wong. Harnessing the reasoning economy: A survey of efficient reasoning for large language models. arXiv preprint arXiv:2503.24377, 2025.Yang Sui, Yu-Neng Chuang, Guanchu Wang, Jiamu Zhang, Tianyi Zhang, Jiayi Yuan, Hongyi Liu, Andrew Wen, Shaochen Zhong, Hanjie Chen, and Xia Hu. Stop overthinking: A survey on efficient reasoning for large language models. arXiv preprint arXiv:2503.16419, 2025{\natexlab{a}}.",bblbblbbl
s0125,main.tex,"In contrast to categorizing applications based on disciplinary domains~\cite{DBLP:journals/fcsc/WangMFZYZCTCLZWW24} or task types~\cite{DBLP:conf/ijcai/GuoCWCPCW024}, we sort and categorize application scenarios according to the degree of generalizability of agentic AI systems (see figure~\ref{fig:application_figure}) and build upon this to explore the associated issues of value alignment.",DBLP:journals/fcsc/WangMFZYZCTCLZWW24;DBLP:conf/ijcai/GuoCWCPCW024,2506.09656,Multi-level Value Alignment in Agentic AI Systems: Survey and Perspectives,DBLP:journals/fcsc/WangMFZYZCTCLZWW24DBLP:conf/ijcai/GuoCWCPCW024,2,2,"A survey on large language model based autonomous agents,Large language model based multi-agents: {A} survey of progress and challenges,",,,,"L. Wang et al., ``A survey on large language model based autonomous agents,'' Frontiers Comput. Sci., vol. 18, no. 6, p. 186345, 2024.\BIBentryALTinterwordspacing T. Guo et al., ``Large language model based multi-agents: {A} survey of progress and challenges,'' in Proceedings of the Thirty-Third International Joint Conference on Artificial Intelligence, {IJCAI 2024, Jeju, South Korea, August 3-9, 2024}.\hskip 1em plus 0.5em minus 0.4em\relax ijcai.org, 2024, pp. 8048--8057. [Online]. Available: \url{https://www.ijcai.org/proceedings/2024/890} \BIBentrySTDinterwordspacing",bblbbl
s0126,main.tex,"In contrast to categorizing applications based on disciplinary domains~\cite{DBLP:journals/fcsc/WangMFZYZCTCLZWW24} or task types~\cite{DBLP:conf/ijcai/GuoCWCPCW024}, we sort and categorize application scenarios according to the degree of generalizability of multi-agent systems and build upon this to explore the associated issues of value alignment.",DBLP:journals/fcsc/WangMFZYZCTCLZWW24;DBLP:conf/ijcai/GuoCWCPCW024,2506.09656,Multi-level Value Alignment in Agentic AI Systems: Survey and Perspectives,DBLP:journals/fcsc/WangMFZYZCTCLZWW24DBLP:conf/ijcai/GuoCWCPCW024,2,2,"A survey on large language model based autonomous agents,Large language model based multi-agents: {A} survey of progress and challenges,",,,,"L. Wang et al., ``A survey on large language model based autonomous agents,'' Frontiers Comput. Sci., vol. 18, no. 6, p. 186345, 2024.\BIBentryALTinterwordspacing T. Guo et al., ``Large language model based multi-agents: {A} survey of progress and challenges,'' in Proceedings of the Thirty-Third International Joint Conference on Artificial Intelligence, {IJCAI 2024, Jeju, South Korea, August 3-9, 2024}.\hskip 1em plus 0.5em minus 0.4em\relax ijcai.org, 2024, pp. 8048--8057. [Online]. Available: \url{https://www.ijcai.org/proceedings/2024/890} \BIBentrySTDinterwordspacing",bblbbl
s0128,main.tex,"\cite{yu2025formalmathbenchmarkingformalmathematical} covers a variety of fields, while \cite{liu2025combibenchbenchmarkingllmcapability} and \cite{xiong2025combinatorialidentitiesbenchmarktheorem} both focus on building benchmarks for combinatorial math problems.",yu2025formalmathbenchmarkingformalmathematical;liu2025combibenchbenchmarkingllmcapability;xiong2025combinatorialidentitiesbenchmarktheorem,2505.23486,Autoformalization in the Era of Large Language Models: A Survey,yu2025formalmathbenchmarkingformalmathematicalliu2025combibenchbenchmarkingllmcapabilityxiong2025combinatorialidentitiesbenchmarktheorem,3,3,"Formalmath: Benchmarking formal mathematical reasoning of large language models, 2025.Combibench: Benchmarking llm capability for combinatorial mathematics, 2025.A combinatorial identities benchmark for theorem proving via automated theorem generation, 2025.",,,,"Zhouliang Yu, Ruotian Peng, Keyi Ding, Yizhe Li, Zhongyuan Peng, Minghao Liu, Yifan Zhang, Zheng Yuan, Huajian Xin, Wenhao Huang, Yandong Wen, Ge Zhang, and Weiyang Liu. Formalmath: Benchmarking formal mathematical reasoning of large language models, 2025.Junqi Liu, Xiaohan Lin, Jonas Bayer, Yael Dillies, Weijie Jiang, Xiaodan Liang, Roman Soletskyi, Haiming Wang, Yunzhou Xie, Beibei Xiong, Zhengfeng Yang, Jujian Zhang, Lihong Zhi, Jia Li, and Zhengying Liu. Combibench: Benchmarking llm capability for combinatorial mathematics, 2025.Beibei Xiong, Hangyu Lv, Haojia Shan, Jianlin Wang, Zhengfeng Yang, and Lihong Zhi. A combinatorial identities benchmark for theorem proving via automated theorem generation, 2025.",bblbblbbl
s0132,main.tex,"They can develop the capacity for strategic deception, resist corrective measures, and pursue goals that are harmful or contrary to human interests~\cite{Mitchell2024, meinke2024frontier, hubinger2024sleeper, barkur2025deception, xu2025nuclear,Bengio2025ScientistAI}.","Mitchell2024, meinke2024frontier, hubinger2024sleeper, barkur2025deception, xu2025nuclear,Bengio2025ScientistAI",2505.18889,Security Concerns for Large Language Models: A Survey,Mitchell2024meinke2024frontierhubinger2024sleeperbarkur2025deceptionxu2025nuclearBengio2025ScientistAI,6,6,\bibinfo{title}{Fully autonomous ai agents should not be developed}.\bibinfo{title}{Frontier models are capable of in-context scheming}.\bibinfo{title}{Sleeper agents: Training deceptive llms that persist through safety training}.\bibinfo{title}{Deception in llms: Self-preservation and autonomous goals in large language models}.\bibinfo{title}{Nuclear deployed: Analyzing catastrophic risks in decision-making of autonomous llm agents}.\bibinfo{title}{Superintelligent agents pose catastrophic risks: Can scientist ai offer a safer path?},,,,"\bibinfo{author}{Mitchell, M.}, \bibinfo{author}{Ghosh, A.}, \bibinfo{author}{Luccioni, A.S.}, \bibinfo{author}{Pistilli, G.}, \bibinfo{year}{2025}. \bibinfo{title}{Fully autonomous ai agents should not be developed}. \bibinfo{journal}{arXiv preprint arXiv:2502.02649} . %Type = Article\bibinfo{author}{Meinke, A.}, \bibinfo{author}{Schoen, B.}, \bibinfo{author}{Scheurer, J.}, \bibinfo{author}{Balesni, M.}, \bibinfo{author}{Shah, R.}, \bibinfo{author}{Hobbhahn, M.}, \bibinfo{year}{2024}. \bibinfo{title}{Frontier models are capable of in-context scheming}. \bibinfo{journal}{arXiv preprint arXiv:2412.04984} . %Type = Article\bibinfo{author}{Hubinger, E.}, \bibinfo{author}{Denison, C.}, \bibinfo{author}{Mu, J.}, \bibinfo{author}{Lambert, M.}, \bibinfo{author}{Tong, M.}, \bibinfo{author}{MacDiarmid, M.}, \bibinfo{author}{Lanham, T.}, \bibinfo{author}{Ziegler, D.M.}, \bibinfo{author}{Maxwell, T.}, \bibinfo{author}{Cheng, N.}, et al., \bibinfo{year}{2024}. \bibinfo{title}{Sleeper agents: Training deceptive llms that persist through safety training}. \bibinfo{journal}{arXiv preprint arXiv:2401.05566} . %Type = Inproceedings\bibinfo{author}{Barkur, S.K.}, \bibinfo{author}{Schacht, S.}, \bibinfo{author}{Scholl, J.}, \bibinfo{year}{2025}. \bibinfo{title}{Deception in llms: Self-preservation and autonomous goals in large language models}. \bibinfo{journal}{arXiv preprint arXiv:2501.16513} . %Type = Article\bibinfo{author}{Xu, R.}, \bibinfo{author}{Li, X.}, \bibinfo{author}{Chen, S.}, \bibinfo{author}{Xu, W.}, \bibinfo{year}{2025}. \bibinfo{title}{Nuclear deployed: Analyzing catastrophic risks in decision-making of autonomous llm agents}. \bibinfo{journal}{arXiv preprint arXiv:2502.11355} . %Type = Article\bibinfo{author}{Bengio, Y.}, \bibinfo{author}{Cohen, M.}, \bibinfo{author}{Fornasiere, D.}, \bibinfo{author}{Ghosn, J.}, \bibinfo{author}{Greiner, P.}, \bibinfo{author}{MacDermott, M.}, \bibinfo{author}{Mindermann, S.}, \bibinfo{author}{Oberman, A.}, \bibinfo{author}{Richardson, J.}, \bibinfo{author}{Richardson, O.}, et al., \bibinfo{year}{2025}. \bibinfo{title}{Superintelligent agents pose catastrophic risks: Can scientist ai offer a safer path?} \bibinfo{journal}{arXiv preprint arXiv:2502.15657} . %Type = Article",bblbblbblbblbblbbl
s0133,4_implementation.tex,"Temporal dynamics, if addressed, are handled through simple timestamp features or by assuming stationarity, in contrast to models like D-LinUCB that use discounted regression to adapt to drift \cite{Garcelon2020DLinUCB}, or those that explicitly model user purchase rhythms and seasonality \cite{Kooti2016Portrait, Park2024EMKFBandit, Wang2024LinUCBHybrid, Han2021Generalized}.","Garcelon2020DLinUCB;Kooti2016Portrait, Park2024EMKFBandit, Wang2024LinUCBHybrid, Han2021Generalized",2505.16918,Scalable and Interpretable Contextual Bandits: A Literature Review and Retail Offer Prototype,Garcelon2020DLinUCBKooti2016PortraitPark2024EMKFBanditWang2024LinUCBHybridHan2021Generalized,5,5,Weighted linear bandits for non-stationary environments.Portrait of an online shopper: Understanding and predicting consumer behavior.Partially observable contextual bandits with linear payoffs.Linear contextual bandits with hybrid payoff: Revisited.Generalized linear bandits with local differential privacy.,,,,"Yoan Russac, Claire Vernade, and Olivier Capp{\'{e}}. Weighted linear bandits for non-stationary environments. {\em CoRR}, abs/1909.09146, 2019.Farshad Kooti, Kristina Lerman, Luca Maria Aiello, Mihajlo Grbovic, Nemanja Djuric, and Vladan Radosavljevic. Portrait of an online shopper: Understanding and predicting consumer behavior. In {\em Proceedings of the Ninth ACM International Conference on Web Search and Data Mining (WSDM '16)}, pages 205--214, 2016.Sihan Zeng, Sujay Bhatt, Alec Koppel, and Sumitra Ganesh. Partially observable contextual bandits with linear payoffs. {\em arXiv preprint arXiv:2409.11521}, 2024.Nirjhar Das and Gaurav Sinha. Linear contextual bandits with hybrid payoff: Revisited. {\em arXiv preprint arXiv:2406.10131}, 2024.Yuxuan Han, Zhipeng Liang, Yang Wang, and Jiheng Zhang. Generalized linear bandits with local differential privacy. In A. Beygelzimer, Y. Dauphin, P. Liang, and J. Wortman Vaughan, editors, {\em Advances in Neural Information Processing Systems}, 2021.",bblbblbblbblbbl
s0134,framework.tex,"This stands in contrast to instance-to-context learning, which aims to align an instance with a broader semantic context (e.g., prototypes, clusters, or class-level embeddings) \cite{velickovic2018deep,caron2020unsupervised}.","velickovic2018deep,caron2020unsupervised",2505.15116,Graph Foundation Models: A Comprehensive Survey,velickovic2018deepcaron2020unsupervised,2,2,Deep graph infomax.Unsupervised learning of visual features by contrasting cluster assignments.,,,,"Petar Veli{\v{c}}kovi{\'c}, William Fedus, William L. Hamilton, Pietro Liò, Yoshua Bengio, and R Devon Hjelm. Deep graph infomax. In {\em ICLR}, 2019.Mathilde Caron, Ishan Misra, Julien Mairal, Priya Goyal, Piotr Bojanowski, and Armand Joulin. Unsupervised learning of visual features by contrasting cluster assignments. {\em NeurIPS}, 2020.",bblbbl
s0139,6_challenges.tex,"\textbf{Standard Datasets, Codebases, and Downstream Tasks.} In contrast to general domains such as Computer Vision (CV)~\citep{voulodimos2018deep} and Natural Language Processing (NLP)~\citep{min2023recent}, a review of Geospatial Representation Learning reveals significant deficiencies in current research.",voulodimos2018deep;min2023recent,2505.09651,Geospatial Representation Learning: A Survey from Deep Learning to The LLM Era,voulodimos2018deepmin2023recent,2,2,Deep learning for computer vision: A brief reviewRecent advances in natural language processing via large pre-trained language models: A survey,"Voulodimos, Athanasios and Doulamis, Nikolaos and Doulamis, Anastasios and Protopapadakis, EftychiosMin, Bonan and Ross, Hayley and Sulem, Elior and Veyseh, Amir Pouran Ben and Nguyen, Thien Huu and Sainz, Oscar and Agirre, Eneko and Heintz, Ilana and Roth, Dan",20182023,,"voulodimos2018deep, title={Deep learning for computer vision: A brief review}, author={Voulodimos, Athanasios and Doulamis, Nikolaos and Doulamis, Anastasios and Protopapadakis, Eftychios}, journal={Computational intelligence and neuroscience}, volume={2018}, number={1}, pages={7068349}, year={2018}, publisher={Wiley Online Library}min2023recent, title={Recent advances in natural language processing via large pre-trained language models: A survey}, author={Min, Bonan and Ross, Hayley and Sulem, Elior and Veyseh, Amir Pouran Ben and Nguyen, Thien Huu and Sainz, Oscar and Agirre, Eneko and Heintz, Ilana and Roth, Dan}, journal={ACM Computing Surveys}, volume={56}, number={2}, pages={1--40}, year={2023}, publisher={ACM New York, NY}",bibbib
s0145,cas-sc-template.tex,"However, \citep{r361,r362} also combined URL domain name authentication, first filtering out suspicious URLs through URL matching, and then further confirming the authenticity of the web page through image matching.","r361,r362",2504.16449,"From Past to Present: A Survey of Malicious URL Detection Techniques, Datasets and Code Repositories",r361r362,2,2,\bibinfo{title}{Antiphishing model with url \& image based webpage matching}.\bibinfo{title}{Mitigating online fraud by ant phishing model with url \& image based webpage matching}.,,,,"\bibinfo{author}{Arade, M.S.}, \bibinfo{author}{Bhaskar, P.}, \bibinfo{author}{Kamat, R.}, \bibinfo{year}{2011}. \bibinfo{title}{Antiphishing model with url \& image based webpage matching}. \bibinfo{journal}{Int. J. Comput. Sci. Technol. IJCST} \bibinfo{volume}{2}, \bibinfo{pages}{282--286}. %Type = Article\bibinfo{author}{Balamuralikrishna, T.}, \bibinfo{author}{Raghavendrasai, N.}, \bibinfo{author}{Sukumar, M.S.}, \bibinfo{year}{2012}. \bibinfo{title}{Mitigating online fraud by ant phishing model with url \& image based webpage matching}. \bibinfo{journal}{International Journal of Scientific \& Engineering Research} \bibinfo{volume}{3}, \bibinfo{pages}{1--6}. %Type = Article",bblbbl
s0148,main.tex,"The key idea is to amplify disagreement and critical scrutiny: compared to self-reflection frameworks~\cite{madaan2023self,shinn2023reflexion}, MAD induces significantly higher levels of disagreement, which helps avoid premature consensus on incorrect answers.","madaan2023self,shinn2023reflexion",2504.02181,A Survey of Scaling in Large Language Model Reasoning,madaan2023selfshinn2023reflexion,2,2,Self-refine: Iterative refinement with self-feedbackReflexion: Language agents with verbal reinforcement learning,"Madaan, Aman and Tandon, Niket and othersShinn, Noah and Cassano, Federico and others",20232023,,"madaan2023self, title={Self-refine: Iterative refinement with self-feedback}, author={Madaan, Aman and Tandon, Niket and others}, journal={NeurIPS}, year={2023}shinn2023reflexion, title={Reflexion: Language agents with verbal reinforcement learning}, author={Shinn, Noah and Cassano, Federico and others}, journal={NeurIPS}, year={2023}",bibbib
s0149,main.tex,"Compared with self-reflection approaches~\cite{madaan2023self,shinn2023reflexion}, MAD induces stronger disagreement, helping to avoid premature convergence on incorrect answers.","madaan2023self,shinn2023reflexion",2504.02181,A Survey of Scaling in Large Language Model Reasoning,madaan2023selfshinn2023reflexion,2,2,Self-refine: Iterative refinement with self-feedbackReflexion: Language agents with verbal reinforcement learning,"Madaan, Aman and Tandon, Niket and othersShinn, Noah and Cassano, Federico and others",20232023,,"madaan2023self, title={Self-refine: Iterative refinement with self-feedback}, author={Madaan, Aman and Tandon, Niket and others}, journal={NeurIPS}, year={2023}shinn2023reflexion, title={Reflexion: Language agents with verbal reinforcement learning}, author={Shinn, Noah and Cassano, Federico and others}, journal={NeurIPS}, year={2023}",bibbib
s0150,main.tex,"The authors demonstrate that the debate framework leads to significantly higher disagreement levels compared to Self-Reflection~\cite{madaan2023self,shinn2023reflexion}, thereby reducing the risk of models converging on incorrect answers.","madaan2023self,shinn2023reflexion",2504.02181,A Survey of Scaling in Large Language Model Reasoning,madaan2023selfshinn2023reflexion,2,2,Self-refine: Iterative refinement with self-feedbackReflexion: Language agents with verbal reinforcement learning,"Madaan, Aman and Tandon, Niket and othersShinn, Noah and Cassano, Federico and others",20232023,,"madaan2023self, title={Self-refine: Iterative refinement with self-feedback}, author={Madaan, Aman and Tandon, Niket and others}, journal={NeurIPS}, year={2023}shinn2023reflexion, title={Reflexion: Language agents with verbal reinforcement learning}, author={Shinn, Noah and Cassano, Federico and others}, journal={NeurIPS}, year={2023}",bibbib
s0151,CHI25_r1_revision.tex,"\citet{stara_toward_2021} found that some older adults with dementia held a contradictory attitude towards CAs: while they thought that CAs could help improve their confidence of living, they felt that the existence of CAs constantly reminded them of the fact ""getting olders"" \citet{soubutts_amazon_2022} observed the increased social tension among family members due to the conflict of using Amazon Echo.",stara_toward_2021;soubutts_amazon_2022,2503.23153,Conversational Agents for Older Adults' Health: A Systematic Literature Review,stara_toward_2021soubutts_amazon_2022,2,2,Toward the {Integration} of {Technology}-{Based} {Interventions} in the {Care} {Pathway} for {People} with {Dementia}: {A} {Cross}-{National} {Study}Amazon {Echo} {Show} as a {Multimodal} {Human}-to-{Human} {Care} {Support} {Tool} within {Self}-{Isolating} {Older} {UK} {Households},"Stara, Vera and Vera, Benjamin and Bolliger, Daniel and Paolini, Susy and de Jong, Michiel and Felici, Elisa and Koenderink, Stephanie and Rossi, Lorena and Von Doellen, Viviane and di Rosa, MirkoSoubutts, Ewan and Ayobi, Amid and Eardley, Rachel and McNaney, Roisin and Cater, Kirsten and O'Kane, Aisling Ann",20212022,"Background: The integration of technology-based interventions into health and care provision in our aging society is still a challenge especially in the care pathway for people with dementia. Objective: The study aims to: (1) identify which socio-demographic characteristics are independently associated with the use of the embodied conversational agent among subjects with dementia, (2) uncover patient cluster profiles based on these characteristics, and (3) discuss technology-based interventions challenges. Methods: A virtual agent was used for four weeks by 55 persons with dementia living in their home environment. Results: Participants evaluated the agent as easy-to-use and quickly learnable. They felt confident while using the system and expressed the willingness to use it frequently. MoAlthough the use of voice assistants to support older adults at home shows promise, little is known about how the next generation of these devices, which also include displays, can support health and care needs. This question has become more important during COVID-19, when issues of social isolation for older adults have been exacerbated. During social distancing measures in the UK, eleven older adult households (16 participants) were interviewed before receiving an Amazon Echo Show, shortly after receiving it, and after three months of use. We identify ways in which this multi-modal device is used by people in social isolation to support social, care, and information needs in the home. We frame these findings within the growing research area of smart homes for health and care, and provide","stara_toward_2021, title = {Toward the {Integration} of {Technology}-{Based} {Interventions} in the {Care} {Pathway} for {People} with {Dementia}: {A} {Cross}-{National} {Study}}, volume = {18}, copyright = {http://creativecommons.org/licenses/by/3.0/}, issn = {1660-4601}, shorttitle = {Toward the {Integration} of {Technology}-{Based} {Interventions} in the {Care} {Pathway} for {People} with {Dementia}}, url = {https://www.mdpi.com/1660-4601/18/19/10405}, doi = {10.3390/ijerph181910405}, abstract = {Background: The integration of technology-based interventions into health and care provision in our aging society is still a challenge especially in the care pathway for people with dementia. Objective: The study aims to: (1) identify which socio-demographic characteristics are independently assoubutts_amazon_2022, title = {Amazon {Echo} {Show} as a {Multimodal} {Human}-to-{Human} {Care} {Support} {Tool} within {Self}-{Isolating} {Older} {UK} {Households}}, volume = {6}, url = {https://doi.org/10.1145/3555193}, doi = {10.1145/3555193}, abstract = {Although the use of voice assistants to support older adults at home shows promise, little is known about how the next generation of these devices, which also include displays, can support health and care needs. This question has become more important during COVID-19, when issues of social isolation for older adults have been exacerbated. During social distancing measures in the UK, eleven older adult households (16 participants) were interviewed before receiving an Amazon Echo Show, shortly after receiving it, and after three months o",bibbib
s0152,TimeWithX.tex,"% \citeauthor{asgarov2023predicting} and \citeauthor{taylor2024natural} leverage BERT~\cite{devlin2019bert}, while \citeauthor{liu2024multimodal} employ GPT-4o and FinBERT, and \citeauthor{darapaneni2022stock} use a random forest model to encode textual sentiment alongside LSTM models for improved stock forecasting.",asgarov2023predicting;taylor2024natural;devlin2019bert;liu2024multimodal;darapaneni2022stock,2503.11835,How Can Time Series Analysis Benefit From Multiple Modalities? A Survey and Outlook,asgarov2023predictingtaylor2024naturaldevlin2019bertliu2024multimodaldarapaneni2022stock,5,5,Predicting financial market trends using time series analysis and natural language processingNatural language processing and multimodal stock price predictionBert: Pre-training of deep bidirectional transformers for language understandingMultimodal multiscale dynamic graph convolution networks for stock price predictionStock price prediction using sentiment analysis and deep learning for Indian markets,"Asgarov, AliTaylor, Kevin and Ng, JerryDevlin, Jacob and Chang, Ming-Wei and Lee, Kenton and Toutanova, KristinaLiu, Ruirui and Liu, Haoxian and Huang, Huichou and Song, Bo and Wu, QingyaoDarapaneni, Narayana and Paduri, Anwesh Reddy and Sharma, Himank and Manjrekar, Milind and Hindlekar, Nutan and Bhagat, Pranali and Aiyer, Usha and Agarwal, Yogesh",20232024201920242022,,"asgarov2023predicting, title={Predicting financial market trends using time series analysis and natural language processing}, author={Asgarov, Ali}, journal={arXiv preprint arXiv:2309.00136}, year={2023}taylor2024natural, title={Natural language processing and multimodal stock price prediction}, author={Taylor, Kevin and Ng, Jerry}, journal={arXiv preprint arXiv:2401.01487}, year={2024}devlin2019bert, title={Bert: Pre-training of deep bidirectional transformers for language understanding}, author={Devlin, Jacob and Chang, Ming-Wei and Lee, Kenton and Toutanova, Kristina}, booktitle={Proceedings of the 2019 conference of the North American chapter of the association for computational linguistics: human language technologies, volume 1 (long and short papers)}, pages={4171--4186}, year={2019}liu2024multimodal, title={Multimodal multiscale dynamic graph convolution networks for stock price prediction}, author={Liu, Ruirui and Liu, Haoxian and Huang, Huichou and Song, Bo and Wu, Qingyao}, journal={Pattern Recognition}, volume={149}, pages={110211}, year={2024}, publisher={Elsevier}darapaneni2022stock, title={Stock price prediction using sentiment analysis and deep learning for Indian markets}, author={Darapaneni, Narayana and Paduri, Anwesh Reddy and Sharma, Himank and Manjrekar, Milind and Hindlekar, Nutan and Bhagat, Pranali and Aiyer, Usha and Agarwal, Yogesh}, journal={arXiv preprint arXiv:2204.05783}, year={2022}",bibbibbibbibbib
