sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s1808,skipped,"not_genuine_contrast: all four works (Piper et al. 2021, Piper 2023, Gervas 2024, Hamilton et al. 2026 NarraBench) are cited together only as prior examples of using narrative theory as an organizational framework for research (in the \redtext{} clause). The actual 'conversely' contrast in this sentence ('theories inform pipelines, conversely LLM research can refine those theories') is the survey's own bidirectional framing of its own contribution, not a claim attributed to any specific pair of these cited works, so there is no disagreement between resolved citations here.",,,,,
s1811,skipped,not_genuine_contrast: Thought Calibration (Wu et al. 2025) and Adaptive Overclocking (Jiang et al. 2025) are cited jointly as two examples of the same approach -- probing an LLM mid-reasoning to decide whether to continue or stop early -- they support the same claim rather than opposing each other.,,,,,
s1814,skipped,"not_genuine_contrast: LATTE (Bucker et al. 2023) and 'Yell At Your Robot' (Shi et al. 2024) are cited jointly as two examples supporting the same claim -- that natural language can serve as an intuitive channel for fine-grained trajectory correction. They agree, not disagree.",,,,,
s1815,skipped,"not_genuine_contrast: five works (Sharma et al. 2025 Constitutional Classifiers, LlamaFirewall, DataSentinel: Liu et al. 2025, PromptShield: Jacob et al. 2024, Shi et al. 2025) are jointly listed as examples of model-based detection (training small classifiers or prompting LLMs) for malicious-prompt filtering -- an enumerated methods list all supporting the same claim about model-based detection, not a pairwise disagreement.",,,,,
s1816,skipped,not_genuine_contrast: Zhang et al. 2026 (edge general intelligence) and Bhardwaj et al. 2024 (LLMs in edge computing survey) are cited jointly as sharing the same limitation -- treating AI inference as a black-box workload without accounting for agentic demands. Both are on the same side of this critique.,,,,,
s1817,pair_created,,induction vs abduction,"In Mill's System of Logic (1858), all methods of generating causal hypotheses are characterized under the single umbrella term 'induction', treating induction as the broad, general category for such reasoning rather than as a special case of some other inferential process.",Mill1858,"Harman (1965) argues that induction is not an independent, fundamental category but merely a specific instance of abduction -- understood comprehensively as Inference to the Best Explanation -- so that enumerative induction is properly a special case of IBE rather than a separate mode of reasoning.",Harman1965
s1818,skipped,"not_genuine_contrast: zhao2021calibrate (Zhao et al. 2021, 'Calibrate before use') is cited as supporting evidence for the survey's own critique of EHR-Bench/EHR-R1 (Liao et al. 2025) -- that token-probability-based evaluation may disadvantage uncalibrated models. This is a support relationship (one work's finding is used to critique another benchmark's design), not a contradiction between what the two works themselves claim.",,,,,
s1819,skipped,"not_genuine_contrast: MedQA (Jin et al. 2021) and HealthBench (Arora et al. 2025) are used as two representative examples in the survey's own taxonomy of benchmark types (exam-style QA vs. open-ended judge-based), each said to have a different weakness. This is a taxonomic comparison of two complementary benchmark paradigms with different drawbacks, not a claim-vs-claim contradiction between what the two works themselves assert.",,,,,
s1820,skipped,"not_genuine_contrast: five works (Shen et al. 2023 fine-tuning, Gandikota et al. 2024 Concept Sliders, Chuang et al. 2023 debiasing prompts, Li et al. 2025 fair mapping, Zhang et al. 2023 ITI-GEN) are jointly grouped as sharing the same drawback -- high computational cost and lack of holistic pipeline coverage. All five are on the same side of this critique, not opposing each other.",,,,,
s1822,skipped,"not_genuine_contrast: CaMeL (Debenedetti et al. 2025) and RobustRAG (Xiang et al. 2024) are cited as examples of single-session mitigations, while MemGPT (Packer et al. 2023), MemoryBank (Zhong et al. 2024), Mem0 (Chhikara et al. 2025), and the memory-poisoning attack paper (Zou et al. 2026) are cited as examples of persistent-memory systems those mitigations don't cover. All six works jointly support one overarching claim (existing mitigations are limited for long-term-memory security) rather than two works disagreeing with each other.",,,,,
s1823,skipped,"not_genuine_contrast: RT-1 (Brohan et al. 2022), DROID (Khazatsky et al. 2024), and BridgeData V2 (Walke et al. 2023) are jointly listed as three examples of the same category -- single-embodiment datasets -- sharing the same described tradeoff (cleaner formats but narrower embodiment coverage). Not a disagreement between them.",,,,,
s1824,skipped,"not_genuine_contrast: the sentence itself describes chen2025brightplus (BRIGHT+) as 'its cleaned extension' of su2025bright (BRIGHT) -- a direct lineage/improvement relationship, not a competing or contradictory claim.",,,,,
s1825,skipped,"not_genuine_contrast: this is the survey's own taxonomy splitting agent-memory research into two complementary paradigms -- an OS/storage-engineering paradigm (MemGPT: Packer et al. 2023, HiAgent: Hu et al. 2024, Memory OS: Kang et al. 2025) versus a cognitive-science-inspired paradigm (MemoryBank: Zhong et al. 2023, 'my agent understands me better': Hou et al. 2024, A-MEM: Xu et al. 2025). Both groups are legitimate, coexisting research directions rather than works making contradictory claims about the same question.",,,,,
s1826,skipped,"not_genuine_contrast: this is again a taxonomic split of benchmark research into two complementary groups -- benchmarks measuring extraction/internalization of experience (StreamBench: Wu et al. 2024, MemoryBench: Ai et al. 2025) versus benchmarks measuring transfer of experience (Evo-Memory: Wei et al. 2025, LifelongAgentBench: Zheng et al. 2025). Both groups measure different, complementary aspects of agent memory rather than making contradictory claims about the same question.",,,,,
s1828,skipped,not_genuine_contrast: G-Designer (Zhang et al. 2024) and AFlow (Zhang et al. 2025) are cited jointly as two examples of the same category -- offline-persistent multi-agent systems that lock in a globally optimal architecture before deployment. They are not presented as disagreeing.,,,,,
s1832,skipped,"not_genuine_contrast: this sentence is a purely descriptive enumeration of three different BEA shared tasks (item-difficulty/response-time prediction in 2024, multilingual lexical simplification in 2024, and AI-tutor pedagogical assessment in 2025), each addressing a distinct topic in a different year. There is no contrast or disagreement being asserted between any of them at all.",,,,,
s1837,skipped,not_genuine_contrast: VER-Bench (Qiang et al. 2025) and MAC (Jiang et al. 2025) are cited jointly as two examples sharing the same limitation -- remaining decoupled from practical downstream applications. They support the same claim rather than opposing each other.,,,,,
s1841,skipped,"not_genuine_contrast: Garg 2023 and Bucur et al. 2026 are both survey papers about the abundance of social-media mental-health datasets, cited jointly on the SAME side of the sentence's contrast (many social-media datasets exist). The actual opposing side of the contrast -- clinical datasets being scarce -- has no citations among cited_refs, so the two resolved works are not disagreeing with each other.",,,,,
