sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s0721,skipped,"not_genuine_contrast: four works (Aziz et al. 2012 & Gasan/Paiș 2024 grouped as 'translate output'; Tollef Emil et al. 2025 as 'joint translation+compression'; Duan et al. 2019 as 'zero-shot') are enumerated as three parallel technique categories for cross-lingual sentence compression. This is a taxonomy listing of complementary techniques, not a pairwise contradiction between any two of them.",,,,,
s0723,skipped,"not_genuine_contrast: Chen et al. 2023 (chen2023contrastive) and Cheng et al. 2023 (PRIOR, cheng2023prior) are cited jointly as evidence for the SAME claim -- that masked prediction objectives improve fine-grained, low-level representation learning. Both support one side; no disagreement between them.",,,,,
s0727,skipped,"not_genuine_contrast: RT-1 (Brohan et al. 2022, brohan2022rt) and RoboCat (Bousmalis et al. 2023, bousmalis2023robocat) are grouped as perception/control-specific end-to-end models, while Gato (Reed et al. 2022, Reed_2022_Gato) and PaLM-E (Driess et al. 2023, driess2023PaLMe) are grouped as models that additionally provide one unified model for multiple robot functions. This is a graduated elaboration within the SAME end-to-end differentiability paradigm ('even providing a unified model'), not a contradiction between the two groups.",,,,,
s0746,skipped,"not_genuine_contrast: Jacot et al. 2018 (jacot_neural_2018, Neural Tangent Kernel theory) is cited to explain WHY naive linear RoPE interpolation loses high-frequency information, and blocntkaware's NTK-Aware Scaled RoPE is presented as the engineering fix motivated directly by that theoretical diagnosis. The two are complementary (theory -> solution), not competing or disagreeing; the actual contrasted method ('position interpolation', described earlier in the truncated table caption) is not itself present among cited_refs.",,,,,
s0752,skipped,"not_genuine_contrast: QA4RE (Zhang et al., qa4re) and ChatIE (Wei et al., chatie) jointly propose the SAME idea -- recasting IE as a multi-turn QA problem -- and are cited together in support of it. Flan-T5 (flan-t5) and GPT-4 (gpt4) are mentioned only parenthetically as example base LLMs the method is applied to, not as a contrasting position. No pairwise disagreement is present.",,,,,
s0753,skipped,"same_finding_different_wording: QA4RE (qa4re) and ChatIE (chatie) are the only two cited_refs here and are described as jointly proposing the same underlying idea -- transforming IE into a multi-turn QA problem to align with instruction-tuning QA data. They are two implementations of one shared idea, not opposing claims.",,,,,
s0758,skipped,"not_genuine_contrast: Toolformer (Schick et al. 2023, Schick2023-fz), autoformalization (Wu et al. 2022, wu2022autoformalization), and SQL-PaLM (Sun et al. 2023, sun2023sqlpalm) are three parallel examples of 'other pre-defined formal languages' (function calls, math proof formulas, SQL) listed side by side in the same enumeration. None of them is described as disagreeing with another.",,,,,
s0762,skipped,same_finding_different_wording: Chalaguine et al. 2018 'Argument harvesting using chatbots' (chalaguine2018argument) and Chalaguine & Hunter 2018 'Chatbot design for argument harvesting' (chalaguine2018chatbot) are both by the same author group and are excluded from the survey's scope for the identical stated reason -- their focus is corpus collection rather than dialogue-agent implementation. There is no disagreement between them.,,,,,
s0764,skipped,"not_genuine_contrast: four robotics/RL papers (Zeng et al. 2021 Transporter Networks, zeng2021transporter; Rao et al. 2020 RL-CycleGAN, rao2020rl; Haarnoja et al. 2023, haarnoja2023learning; Lifshitz et al. 2023 STEVE-1, lifshitz2023steve) are jointly cited as examples of data-augmentation techniques studied to improve sample complexity. All four are grouped in support of one descriptive claim; no contradiction among them.",,,,,
s0766,skipped,"likely_latex_artifact: the sentence text is a fragment of a LaTeX table row/list (model name, year, task, institution, code-link columns for GatorTron, BioMedLM, BioBART entries) rather than actual argumentative prose. After stripping markup there is no contrastive claim to evaluate between any two cited works.",,,,,
s0768,skipped,"not_genuine_contrast: LLaVA (Liu et al., liu2023llava) and MiniGPT-4-v2 (Zhu et al., zhu2023minigpt) are cited jointly as two examples sharing the SAME architectural choice -- using an MLP as the modality connector. They are not disagreeing; they illustrate one shared design pattern.",,,,,
s0769,skipped,"not_genuine_contrast: MMBench (Liu et al., liu2023mmbench), MME (Fu et al., fu2023mme), and ScienceQA (Lu et al., lu2022learn) are jointly listed as three example benchmarks sharing the same property -- reformatting open-ended answers into multiple-choice format. No pairwise contradiction exists among them.",,,,,
s0772,skipped,"not_genuine_contrast: LIME (Ribeiro et al. 2016, ribeiro_why_2016) and SHAP (Lundberg & Lee 2017, lundberg_unified_2017) are cited jointly as two examples of local-explainability methods that both focus on explaining individual predictions. They support the same descriptive claim about local explainability, not opposing claims.",,,,,
s0775,skipped,"not_genuine_contrast: five works (Gehring et al. 2017, gehring2017convolutional; Devlin et al. 2018 BERT, devlin2018bert; Lan et al. 2019 ALBERT, lan2019albert; Clark et al. 2020 ELECTRA, clark2020electra; Radford et al. 2019 GPT-2, radford2019language) are jointly listed as examples that all use adaptable absolute position encoding. All five are grouped on the same side of this taxonomy point; no disagreement among them.",,,,,
s0777,skipped,"not_genuine_contrast: four context-extension methods (Chen et al. positional interpolation, chen2023extending; NTK-aware RoPE, ntkaware2023; Peng et al. YaRN, peng2023yarn; Chen et al. LongLoRA, chen2023longlora) are jointly grouped as sharing the SAME general approach -- fine-tuning LLMs for a longer context window. They are not presented as disagreeing with each other.",,,,,
s0780,skipped,"not_genuine_contrast: PEQA (Wu et al., wu2023understanding), LoftQ (Li et al., li2023loftq), and QLoRA (Dettmers et al., dettmers2023qlora) are jointly listed as three examples of quantization used during fine-tuning. No pairwise contradiction is stated or implied among the three.",,,,,
s0783,skipped,"not_genuine_contrast: Deng et al. 2023 (LLM-based fuzzers, deng2023large) and Romera-Paredes et al. 2023 (FunSearch/mathematical discoveries, romera2023mathematical) are cited jointly as evidence for the SAME claim -- that EAs allow more flexible search-space definitions and mutation operators. Both are on the same side; no disagreement between them.",,,,,
s0785,skipped,"not_genuine_contrast: Gudur & Perepu 2020 (federated learning for HAR, federated_gudur_2020) and Hashemian et al. 2021 (privacy-preserving distributed transfer learning for HAR, semisupervised_hashemian_2021) are jointly listed as two example target-application goals (federated learning; privacy preservation) for HAR transfer learning. They are complementary goals, not competing claims.",,,,,
s0788,skipped,"insufficient_context: the three 'myth' references (McCorduck 2004, mccorduck2004machines; Kieval 1997, kieval1997pursuing; Pollin 1965, pollin1965philosophical) are jointly grouped as historical examples of ethics-of-created-life themes in myth. Frank et al. 2019 (frank2019evolution) is cited for the claim that 'today's intelligent machines present their own interesting social questions,' but its actual title is 'The evolution of citation graphs in artificial intelligence research' -- a bibliometrics paper, not a paper about AI's social implications -- suggesting a citation-resolution mismatch. There is not enough reliable information here to establish a genuine two-sided disagreement between any of these works.",,,,,
s0800,skipped,"not_genuine_contrast: BiomedGPT (Zhang et al. 2023, zhang2023biomedgpt), BioGPT (Luo et al. 2022, 10.1093/bib/bbac409), and BioMedLM (Bolton et al. 2023, cite_BioMedLM) are jointly grouped as being pretrained from scratch using a GPT-style architecture, while MedGPT (Kraljevic et al. 2021, kraljevic2021medgpt) is described as using continual pretraining instead. This is a taxonomic classification of how different biomedical language models were built (from-scratch vs. continual pretraining), not a claim that any of these works dispute or contradict one another -- it is a description of differing engineering choices, not an argued disagreement.",,,,,
s0801,skipped,"not_genuine_contrast: MatBERT (Trewartha et al. 2022, Trewartha2022-sl) and ChemBERTa (Chithrananda et al. 2020, chithrananda2020chemberta) are cited jointly as sharing the SAME strategy -- pretraining from scratch -- merely built on different base architectures (non-NSP BERT vs. RoBERTa) for different domains (materials science vs. chemistry). This is a shared-method description, not a contested claim.",,,,,
s0802,skipped,"not_genuine_contrast: SciDEBERTa (Jeong & Kim 2022, jeong2022scideberta) is described as a continued-pretraining derivative of DeBERTa (He et al. 2020, he2020deberta) on a science/technology domain corpus. DeBERTa is the base model SciDEBERTa builds directly on, not an independent work disagreeing with it.",,,,,
s0806,skipped,"not_genuine_contrast: Grad-TTS (Popov et al. 2021, popov2021grad) is described as utilizing the SDE-based generative framework introduced by Song et al. 2020 (song2020score, cited as 'SDE') to produce mel-spectrograms. This is a uses/builds-upon relationship, not two works with opposing claims; the sentence's actual contrast is with an earlier, non-SDE TTS method that is not present among cited_refs.",,,,,
s0810,skipped,"not_genuine_contrast: sun2023aligning is described as EMPLOYING the RLHF technique introduced by Stiennon et al. 2020 (cited under the key 'RLHF', 'Learning to summarize with human feedback') to align modalities and reduce hallucination. This is a method-usage relationship (one paper applies a technique introduced by the other), not a disagreement between the two works.",,,,,
s0812,skipped,"not_genuine_contrast: AutoPrompt (Shin et al. 2020, shin2020autoprompt), jailbreaking attacks (Wei et al. 2023, wei2023jailbroken), and DAN-style jailbreak prompts (Shen et al. 2023, shen2023anything) are jointly grouped as sharing the SAME goal -- misleading LLMs into revealing sensitive information via deceptive prompts. No pairwise contradiction exists among them.",,,,,
s0814,skipped,"insufficient_context: the citation attached to 'self-reminder-based methods' (wu2024can) is actually titled 'Can Large Language Models Automatically Jailbreak GPT-4V?' -- a jailbreak-attack paper, not a self-reminder-defense paper -- indicating a likely citation-resolution mismatch for that clause. With the true source of the described 'self-reminder' defense method absent from cited_refs, there is not enough reliable information to state what wu2024can and DeepInception (li2023deepinception) specifically claim about defense effectiveness in a way that supports a genuine two-sided pair.",,,,,
s0817,skipped,"not_genuine_contrast: zhang2023copf (CoPF) is described as EXTENDING the Direct Preference Optimization algorithm introduced by Rafailov et al. 2023 (rafailov2023direct, DPO) to a continual-learning setting via Monte Carlo estimation. This is a builds-upon relationship, not two works in disagreement.",,,,,
s0818,skipped,"not_genuine_contrast: MolCA (Liu et al. 2023, liu_molca_2023), GIT-Mol (Liu et al. 2023, liu_git-mol_2023), and UniMAP (Feng et al. 2023, feng_unimap_2023) are jointly grouped as sharing the SAME architectural trait -- incorporating additional prediction layers for cross-modal matching (XMM) that are removed after pretraining. No pairwise contradiction exists among the three.",,,,,
