sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s1701,skipped,"not_genuine_contrast: Chiang & Lee (LLM evaluation alternative), Liu et al. (G-Eval), and Tang et al. (Struc-Bench) are jointly cited as three examples of direct LLM-prompting / Chain-of-Thought based evaluation approaches to content-structure similarity. They are grouped together to support one claim about direct-prompting methods, not a disagreement between any two of them.",,,,,
s1703,skipped,"not_genuine_contrast: AdaCoT (Lou et al., RL-trained gating network for adaptive Chain-of-Thought triggering) and the adaptive RAG work (Wang et al., adaptive retrieval-augmented generation for conversational systems) are jointly cited as two examples of ""implicit"" training-based switching criteria. Though they address different specific mechanisms (CoT triggering vs. retrieval decisions), the sentence lists them together in agreement as instances of the same broader category (implicit, training-based switching), not as opposing claims.",,,,,
s1704,skipped,"same_finding_different_wording: mams2019 (Jiang et al., MAMS challenge dataset for ABSA) and fei2026robustness (Fei et al., on the robustness of ABSA) are cited together as joint sources for a single claim — that SemEval datasets fail to cover implicit opinions and are overly simplified for robustness testing. Both papers support the same criticism of SemEval rather than disagreeing with each other.",,,,,
s1710,skipped,"not_genuine_contrast: MIMIC-CXR (Johnson et al.), CheXpertPlus (Chambon et al.), and PMC-CaseReport (Wu et al.) are jointly listed as three datasets that ""provide detailed diagnostic reports with finer-grained information"" derived from medical images. They are grouped in agreement to illustrate the same point about report-rich datasets, not opposed to each other.",,,,,
s1714,skipped,"not_genuine_contrast: WildGuard Jailbreak (Zhou et al., safety assessment of R1) and CNSafe_RT (Ying et al., safety-boundary evaluation of DeepSeek models) are two benchmark/evaluation-paper citations used together within the same experiment to support a single finding — that DeepSeek-R1 could identify jailbreak risk and provide a safe reasoning chain. They are jointly-used evaluation resources supporting one conclusion, not two works with opposing claims.",,,,,
s1716,skipped,"not_genuine_contrast: Bao et al. (""How Likely Do LLMs with CoT Mimic Human Reasoning?"") and Xiong et al. (""Measuring the Faithfulness of Thinking Drafts"") are cited together precisely because both argue the same thing — that larger models are generally more faithful. The sentence's ""Conversely"" signals a contrast with an earlier claim made elsewhere in the survey's own discussion (not among these cited_refs), not a disagreement between Bao et al. and Xiong et al. themselves, who are in agreement with each other.",,,,,
s1717,skipped,"not_genuine_contrast: Rakov & Rosenberg and Burkhardt et al. are jointly cited as two studies that both ""opt for an unguided approach"" to sarcasm detection/annotation, avoiding guidance to prevent bias. They agree with each other on methodology; there is no disagreement between them.",,,,,
s1718,skipped,"not_genuine_contrast: OpenFace 2 (Baltrusaitis et al.) is simply the facial-action-unit-extraction toolkit that Hasan et al.'s humor/sarcasm work implements to derive FAU features. It is a tool citation used by Hasan et al., not an independent work with a competing claim, so there is no genuine second side to contrast.",,,,,
s1720,skipped,"not_genuine_contrast: the top-1M/Kaggle list, Tranco list, and the Enron email-archive papers (Benston & Hartgraves; Shetty & Adibi) are jointly cited as four examples of sources for legitimate/benign data (URL lists and email archives) used in security-operations research. They are grouped in agreement to illustrate the same point about benign-data sourcing, not opposed to each other.",,,,,
s1724,skipped,"not_genuine_contrast: Dwivedi (""Social media marketing and advertising"") and Johnson & Myatt (""On the Simple Economics of Advertising, Marketing, and Product Design"") are jointly cited as general supporting references for the descriptive definition of ""campaign design"" and its marketing objectives. Both support the same descriptive claim; there is no disagreement between them, and neither abstract/context suggests any competing finding.",,,,,
s1727,skipped,"not_genuine_contrast: hosamo2022review and hamzah2024drone are jointly cited as examples of digital-twin applications in building maintenance and environmental monitoring, while 10570372 is cited separately for LLM contributions to digital-twin construction. None of these are framed as disagreeing with one another — it is a sequential listing of related digital-twin application areas, not a pairwise contradiction.",,,,,
s1731,skipped,"not_genuine_contrast: Jung et al. (CNN/RNN relevance propagation), Papanastasopoulos et al. (explainable AI for medical imaging), Freeborough (explainability in RNNs for financial time series), and Burkart & Huber (survey on explainability of supervised ML) are jointly cited as four examples of XAI methods studied in non-language-model domains. They are grouped in agreement to illustrate the same point about extensive prior XAI study, not a disagreement between any two of them.",,,,,
s1733,skipped,"not_genuine_contrast: raffel2020exploring (the T5 paper) and lewis2019bart...(the BART paper) are simply the model citations for the encoder-decoder LMs that Li et al. (li-etal-2021-implicit) probe using classifier-based probing. T5 and BART are the objects of investigation, not independent works making competing claims about world-representation, so there is no genuine disagreement between them to pair.",,,,,
s1736,skipped,"not_genuine_contrast: zhang2024vision (a VLM survey) and 11050020 (CAT+, an audio-visual LLM understanding work) are cited as jointly-supporting references for the claim that CLIP (Radford et al.) successfully mapped vision and language into a unified embedding space, enabling unprecedented perceptual generalization. These are supporting citations for one claim, not opposing claims between two works.",,,,,
s1737,skipped,"not_genuine_contrast: the DINO series — DINO (Zhang et al., DETR-based denoising anchor boxes), DINOv2 (Oquab et al.), and DINOv3 (Siméoni et al.) — are jointly cited as three successive works in the same self-supervised-training lineage exploring intrinsic visual-data properties. This is an evolving series of related/agreeing works, not a disagreement between any two of them.",,,,,
s1741,skipped,"not_genuine_contrast: AutoSurvey (Wang et al.), LLM×MapReduce-V2 (Wang et al.), and SurveyX (Liang et al.) are jointly cited as three examples of ""LLM4Survey"" methods that share the same tailored mechanisms (literature mining, automated citation management, structured chapter planning). They are grouped in agreement to illustrate the same category of survey-writing methods, not opposed to each other.",,,,,
s1743,skipped,"not_genuine_contrast: vladika2025correcting (a self-correcting hallucination-correction method for news summaries) and kamoi2024can (a critical survey of self-correction methods for LLMs) are jointly cited as examples related to segment-level ""partial regeneration"" correction granularity (sentences, paragraphs, reasoning steps). They are listed together in support of the same descriptive point about correction granularity, not disagreeing with each other; kamoi2024can is itself a survey rather than a competing method.",,,,,
s1745,skipped,"not_genuine_contrast: brown2020language (the GPT-3 paper) and raffel2020exploring (the T5 paper) are jointly cited merely as examples of ""modern LLMs"" whose improved fluency (per maynez2020faithfulness) makes hallucination harder to detect in their generated text. Both GPT and T5 are grouped together as instances of the same phenomenon (fluent modern LLMs), not as opposing claims about hallucination detection.",,,,,
