file,sentence,cited_keys,survey_arxiv_id,survey_title
08_mitigation.tex,"However, \citet{savoldi2021gender} note that this approach does not account for the qualitative differences in how men and women are portrayed \citep{savoldi2021gender}.",savoldi2021gender;savoldi2021gender,2112.14168,A Survey on Gender Bias in Natural Language Processing
08_mitigation.tex,"However, \citet{elazar2018adversarial} claim that word representations preserve traces of the protected attributes and recommend external verification of the method.",elazar2018adversarial,2112.14168,A Survey on Gender Bias in Natural Language Processing
08_mitigation.tex,"However, \citet{sun-etal-2019-mitigating} note that it is unclear if gender-neutralised word embeddings are applicable to languages with grammatical genders.",sun-etal-2019-mitigating,2112.14168,A Survey on Gender Bias in Natural Language Processing
main.tex,"In contrast to classification, \textit{uncertainty information of regression} models is currently under-explored in human-AI decision making, with one recent exception~\cite{mcgrath2020does} (though the effect of uncertainty information on decision making has long been studied outside the context of AI assistance, e.g.~\cite{kay2016ish}).",mcgrath2020does;kay2016ish,2112.11471,Towards a Science of Human-AI Decision Making: A Survey of Empirical Studies
main.tex,"& Metrics \\ \midrule % % % % \multirow{2}{*}{Understanding} & Subjective &Self-reported understanding~\cite{buccinca2020proxy,anik2021data,yang2020visual,lucic2020does,smithrenner2020,binns2018s,wang2021explanations,cheng2019explaining,cai2019effects}, confidence in understanding~\cite{kulesza2012tell}, confidence in simulation~\cite{alqaraawi2020evaluating,nguyen2018comparing}, ease of understanding~\cite{guo2019visualizing,poursabzi2018manipulating}, intuitiveness~\cite{szymanski2021visual}, ","buccinca2020proxy,anik2021data,yang2020visual,lucic2020does,smithrenner2020,binns2018s,wang2021explanations,cheng2019explaining,cai2019effects;kulesza2012tell;alqaraawi2020evaluating,nguyen2018comparing;guo2019visualizing,poursabzi2018manipulating;szymanski2021visual;tsai2021exploring,rader2018explanations;buccinca2020proxy,ribeiro2018anchors,wang2021explanations,yu2019trust,chromik2021think,nourani2021anchoring,alqaraawi2020evaluating,nguyen2018comparing,friedler2019assessing,chandrasekaran2018explanations,hase2020evaluating,poursabzi2018manipulating,abdul2020cogam;wang2021explanations,hase2020evaluating;wang2021explanations;szymanski2021visual,cheng2019explaining;rader2018explanations,kulesza2013too,chromik2021think;smithrenner2020,dietvorst2015algorithm,green2019principles,nourani2021anchoring;kulesza2012tell,gero2020mental,wang2021explanations,cheng2019explaining;buccinca2020proxy,springer2018progressive,ribeiro2018anchors,tsai2021exploring,kulesza2012tell,smithrenner2020,gero2020mental,poursabzi2018manipulating,dietvorst2015algorithm,green2019principles,chromik2021think,alqaraawi2020evaluating,friedler2019assessing,poursabzi2018manipulating,cheng2019explaining,abdul2020cogam;smithrenner2020,wang2021explanations,kulesza2013too,chromik2021think,szymanski2021visual,alqaraawi2020evaluating;chandrasekaran2018explanations;springer2018progressive,kocielnik2019will,smithrenner2020;rader2018explanations,nourani2021anchoring;kocielnik2019will,rader2018explanations,dietvorst2015algorithm,kulesza2013too,chromik2021think,nguyen2018comparing,abdul2020cogam,cai2019human;mcgrath2020does,bussone2015role,yin2019understanding,zhang2020effect,levy2021assessing,liu2021understanding,lai2019human,lai2020chicago,bansal2020does,wang2021explanations,lu2021human,yu2019trust,de2020case,biran2017human,carton2020feature;mcgrath2020does,yin2019understanding,zhang2020effect,park2019slow,lu2021human,grgic2019human;poursabzi2018manipulating,logg2019algorithm;green2019disparate,green2019principles;poursabzi2018manipulating;bansal2019beyond, dietvorst2018overcoming,ribeiro2016should,dietvorst2015algorithm;yang2020visual,buccinca2021trust,bussone2015role,wang2021explanations;yang2020visual,bussone2015role,wang2021explanations;yang2020visual,poursabzi2018manipulating,wang2021explanations,gonzalez2020human;anik2021data,green2019disparate,harrison2020empirical,van2021effect,dodge2019explaining;lee2019procedural;lee2019procedural;binns2018s;binns2018s;binns2018s,van2021effect;rader2018explanations;green2019principles,green2019disparate;biran2017human,tsai2021exploring,dietvorst2018overcoming,kocielnik2019will,lucic2020does,lage2019evaluation,narayanan2018humans;ehrlich2011taking,buccinca2020proxy,yang2020visual,biran2017human,kocielnik2019will,cai2019human;guo2019visualizing,lee2020co;tsai2021exploring;tsai2021exploring;buccinca2020proxy;yang2020visual,ribeiro2018anchors,kulesza2012tell,lee2020co;springer2018progressive;stowers2017insights;buccinca2021trust;anik2021data,tsai2021exploring;kocielnik2019will,smithrenner2020,lee2020co;anik2021data,lee2020co,lee2021human;tsai2021exploring;kocielnik2019will;cai2019effects;szymanski2021visual,kulesza2013too,kunkel2019let;szymanski2021visual,nourani2021anchoring,cai2019human,lee2021human;weerts2019human;szymanski2021visual;abdul2020cogam;cai2019effects;smithrenner2020;smithrenner2020",2112.11471,Towards a Science of Human-AI Decision Making: A Survey of Empirical Studies
main.tex,"Objective metrics of trust often focus on \textit{reliance} as a direct outcome of trusting (i.e., how much people's decisions rely on or are influenced by the AI's), such as \textit{acceptance of model suggestions}~\cite{bussone2015role,yin2019understanding,zhang2020effect,levy2021assessing,liu2021understanding,lai2019human,lai2020chicago,bansal2020does,wang2021explanations,lu2021human,yu2019trust,de2020case,biran2017human,mcgrath2020does,carton2020feature}, \textit{likelihood to switch}~\cite{","bussone2015role,yin2019understanding,zhang2020effect,levy2021assessing,liu2021understanding,lai2019human,lai2020chicago,bansal2020does,wang2021explanations,lu2021human,yu2019trust,de2020case,biran2017human,mcgrath2020does,carton2020feature;yin2019understanding,zhang2020effect,park2019slow,lu2021human,grgic2019human,mcgrath2020does;poursabzi2018manipulating,logg2019algorithm;bansal2019beyond, dietvorst2018overcoming,ribeiro2016should,dietvorst2015algorithm;green2019disparate,green2019principles;poursabzi2018manipulating",2112.11471,Towards a Science of Human-AI Decision Making: A Survey of Empirical Studies
response_bias.tex,"Related work also shows that LLMs often offer contradictory answers to semantically equivalent questions when the format shifts from multiple choice, close-ended to an open-ended form \citep{rottgerPoliticalCompassSpinning2024d}.",rottgerPoliticalCompassSpinning2024d,2507.07188,Prompt Perturbations Reveal Human-Like Biases in Large Language Model Survey Responses
response_bias.tex,"Moreover, related work suggests that LLMs may not hold stable, context-independent stances, often providing contradictory answers to the same conceptual question when the format changes from MCQ to open-ended \citep{rottgerPoliticalCompassSpinning2024}.",rottgerPoliticalCompassSpinning2024,2507.07188,Prompt Perturbations Reveal Human-Like Biases in Large Language Model Survey Responses
main.tex,"Furthermore, while \citet{fotopoulou2015mwes} and \citet{samaridi2014} dealt with verbal \glspl{mwe}, the former study aimed at defining formal criteria for classifying verbal \glspl{mwe} as either idiomatic expressions or Support Verb Constructions (consisting of a support verb and a predicative noun).",fotopoulou2015mwes;samaridi2014,2407.09861,A Systematic Survey of Natural Language Processing for the Greek Language
main.tex,"Criticism primarily focuses on datasets and the way researchers' approaches to the problem, often oversimplifying the issue and disregarding the variety of use cases.\cite{diaz2022accounting} Toxicity can be interpreted differently depending on factors like social group membership, social status, and privilege, leading to unequal impacts on marginalized communities.\cite{welbl2021challenges} A second point of criticism highlights the fact that commonly used datasets, on which the models are trai","diaz2022accounting;welbl2021challenges;pavlopoulos2020toxicity,hovy2021importance;sap2019risk,gordon2022jury",2407.09861,A Systematic Survey of Natural Language Processing for the Greek Language
Survey.tex,"\textbf{ii) Prompt Tuning.} In contrast to CDA, \textit{prompt tuning}~\cite{lester2021power} focuses on reducing biases in LLMs by refining prompts provided by users.",lester2021power,2404.01349,Fairness in Large Language Models: A Taxonomic Survey
4_Taxonomy_of_Adversarial_Attacks_on_RAG.tex,"\subsubsection{Untargeted Accuracy Attacks} \label{sec:accuracy_untargeted} In contrast to targeted attacks, which aim to induce incorrect outputs for a designated set of queries under related topics, untargeted attacks focus on bypassing safety constraints and inducing incorrect or policy violations for diverse queries~\cite{zou2023universaltransferableadversarialattacks}.",zou2023universaltransferableadversarialattacks,2608.24977,"Retrieved But Not Reliable: A Survey on Attacks, and Defenses in Retrieval-Augmented Generation"
4_Taxonomy_of_Adversarial_Attacks_on_RAG.tex,"However, \citet{wang2025ragleaks} show that response similarity--semantic similarity between the generated response and the target document--does not directly represent the membership status, then propose a difficulty-calibrated membership inference that isolates the true membership signal via a reference RAG.",wang2025ragleaks,2608.24977,"Retrieved But Not Reliable: A Survey on Attacks, and Defenses in Retrieval-Augmented Generation"
Appendix.tex,"\citet{zheng2025knowshiftqa} examine knowledge conflict, where retrieved evidence disagrees with the model's parametric memory; it appears that models do not always follow updated retrieved facts.",zheng2025knowshiftqa,2608.24977,"Retrieved But Not Reliable: A Survey on Attacks, and Defenses in Retrieval-Augmented Generation"
5_Taxonomy_of_Defenses_for_RAG_Robustness.tex,"AlignRAG~\cite{weiretrieval} uses critique-driven refinement to align reasoning with retrieved evidence, while Astute RAG~\cite{wang-etal-2025-astute}, BRIDGE~\cite{dai2025after}, CARE-RAG~\cite{chen2025rethinking}, and ICR~\cite{xiong2025icr} explicitly model knowledge conflict and adaptively weigh, summarize, or resolve contradictory evidence before final synthesis.",weiretrieval;wang-etal-2025-astute;dai2025after;chen2025rethinking;xiong2025icr,2608.24977,"Retrieved But Not Reliable: A Survey on Attacks, and Defenses in Retrieval-Augmented Generation"
treatment_effect_estimation.tex,"For example, sensitivity to prompt design leads to inconsistent results \cite{long2023can}; pairwise judgments can lead to cycles in the full causal graph \cite{vashishtha2023causal}; pairwise judgments require large computational cost when applying to a large-scale dataset, $N$ variables would require $\binom{N}{2}$ prompts \cite{ban2023causal}; LLMs still provide false information despite achieving strong results in many cases \cite{long2023can, tu2023causal, joshi2024llms}.","long2023can;vashishtha2023causal;ban2023causal;long2023can, tu2023causal, joshi2024llms",2403.09606,Large Language Models and Causal Inference in Collaboration: A Survey
acl2021.tex,"Currently, there are contradicting studies on the topic indicating that consulting expert does have an effect in machine translation \cite{toral2018attaining} but not in poem generation \cite{lamb2017incorporating}.",toral2018attaining;lamb2017incorporating,2108.00308,Human Evaluation of Creative NLG Systems: An Interdisciplinary Survey on Recent Papers
table_dataset.tex,% \clearpage \begin{table*}[ht] \centering \scriptsize % \tiny % \begin{tabular}{|p{1.0cm}|p{3cm}|p{2.5cm}|p{1.7cm}|p{4cm}|p{1.2cm}|} % \resizebox{\linewidth}{!}{ \begin{tabular}{|m{1.0cm}|m{2.9cm}|m{2.5cm}|m{1.7cm}|m{4.3cm}|m{0.9cm}|} \hline \textbf{Category} & \textbf{Dataset} & \textbf{Task} & \textbf{Size} & \textbf{Label Type} & \textbf{Links} \\ \hline \multirow{16}{*}{\parbox{1.0cm}{\centering\textbf{Task-specific}}} & DialogueNLI \citep{welleck2018dialogue} & Dialogue & 343k pairs & Enta,welleck2018dialogue;falke-etal-2019-ranking;maynez-etal-2020-faithfulness;wang-etal-2020-asking;huang-etal-2020-achieved;pagnoni-etal-2021-understanding;utama-etal-2022-falsesum;wang-etal-2022-analyzing;devaraj-etal-2022-evaluating;soleimani-etal-2023-nonfacts;gao-etal-2023-reference;chen_diahalu_2024;tang-etal-2024-tofueval;niu-etal-2024-ragtruth;luo-etal-2024-summacoz;bao_faithbench_2025;honovich-etal-2021-q2;ATokenlevelReferencefreeH2022Dolan;lin-etal-2022-truthfulqa;muhlgay2023generating;li2023halueval;yang2023new;mishra_fine-grained_2024;liang_thames_2024;su2024unsupervised;bang2025hallulensllmhallucinationbenchmark;vu2023freshllms;oh2024erbench;yu2023kola;kasai2024realtime;FactBench2025Wang;wei2024measuringshortformfactualitylarge,2404.12041,A Survey of Automatic Hallucination Evaluation on Natural Language Generation
table_dataset.tex,"""HF"" indicates ""HuggingFace"".} \label{tab:dataset01} \end{table*} \begin{table*}[htbp] \centering \scriptsize % \tiny % \begin{tabular}{|p{1.0cm}|p{3cm}|p{2.5cm}|p{1.7cm}|p{4cm}|p{1.2cm}|} % \resizebox{\linewidth}{!}{ \begin{tabular}{|m{1.0cm}|m{2.9cm}|m{2.5cm}|m{1.7cm}|m{4.3cm}|m{0.9cm}|} \hline \textbf{Category} & \textbf{Dataset} & \textbf{Task} & \textbf{Size} & \textbf{Label Type} & \textbf{Links} \\ \hline \multirow{25}{*}{\parbox{1.0cm}{\centering\textbf{Applica-tion}}} & FactScore \citep",min-etal-2023-factscore;dong2023bamboo;wang2023chinesefacteval;cheng2023evaluating;liang2023uhgeval;ji-etal-2024-anah;dale2023halomi;ChineseSimpleQA2025Zheng;CFAITH2025Wan;Bian2025Liang;HalluVerse252025Serpedin;PolyFEVER2025Feng;MASSIVE2024Monti;MultiHal2025Bjerva;KHALU2025Lim;pal-etal-2023-med;pandit2025medhallucomprehensivebenchmarkdetecting;magesh2024hallucination;laban-etal-2023-summedits;DefAn2024Mian;HalluMix2025Neagu;zhang2024toolbehonest;FromGeneraltoSpecific2024Ma;HowtoDetectand2025Yuan;ColluBench2024Zhang;HowLLMsReactto2025Kamnoedboon;dinan2018wizard;gopalakrishnan2023topical;fabbri2021summeval;scialom2021beametrics;qin-etal-2021-dont;laban-etal-2022-summac;dziri2022evaluating;dziri2022faithdial;gao-wan-2022-dialsummeval;honovich-etal-2022-true-evaluating;tang-etal-2023-understanding;zhao2024felm,2404.12041,A Survey of Automatic Hallucination Evaluation on Natural Language Generation
future_discuss_conclusion.tex,"Early models, such as encoder-decoder architectures \citep{devlin2019bert}, often produced hallucinations that were more syntactically flawed, ungrammatical phrases or direct contradictions that were relatively simple to spot~\cite{GetToThePoint2017See}.",devlin2019bert;GetToThePoint2017See,2404.12041,A Survey of Automatic Hallucination Evaluation on Natural Language Generation
future_discuss_conclusion.tex,"However, hallucinations from inconsistencies within long outputs, particularly contradictions between the beginning and the end of a generated text, remain underexplored~\citep{wei2024long}, such as detecting inconsistencies in character behavior within model-generated narratives.",wei2024long,2404.12041,A Survey of Automatic Hallucination Evaluation on Natural Language Generation
check.tex,"% In contrast to MCOD and NETS, CPOD~\cite{tran2020real} % uses \emph{Core Points} (CP) to speed up the neighbour search for potential anomaly points.",tran2020real,2405.00704,A Survey on the Real Power of ChatGPT
main.tex,"For example, \citep{qin-etal-2023-chatgpt} find that controlling the length of summaries may harm ChatGPT’s summarization ability, which is contrary to contents mentioned earlier in this section, indicating the instability of ChatGPT.",qin-etal-2023-chatgpt,2405.00704,A Survey on the Real Power of ChatGPT
4_applications.tex,"\textbf{Retrieval \& Aggregation}: report Recall@k/nDCG/MRR; grounded-answer and attribution rates to retrieved passages; contradiction-to-source; and selective prediction/abstention rates under uncertainty \citep{alsentzer2023zero,abacha2021overview,zhang2024multiple}.","alsentzer2023zero,abacha2021overview,zhang2024multiple",2510.17764,Evaluating Medical LLMs by Levels of Autonomy: A Survey Moving from Benchmarks to Applications
4_applications.tex,"Techniques like Self-RAG improve on-demand retrieval and self-critique, yet do not eliminate misattribution when sources disagree, are low quality, or when prompts nudge the model toward fluent synthesis over faithful quotation \citep{asai2023selfrag,jung2024familiarityawareevidencecompressionretrievalaugmented}.","asai2023selfrag,jung2024familiarityawareevidencecompressionretrievalaugmented",2510.17764,Evaluating Medical LLMs by Levels of Autonomy: A Survey Moving from Benchmarks to Applications
3_evaluation_methodologies.tex,"For summarization, lexical overlap (ROUGE/chrF) and embedding-based similarity (BERTScore/BLEURT) are commonly complemented with source-grounded checks for omissions and contradictions \citep{lin2004rouge,popovic2015chrf,zhang2020bertscore,sellam2020bleurt}.","lin2004rouge,popovic2015chrf,zhang2020bertscore,sellam2020bleurt",2510.17764,Evaluating Medical LLMs by Levels of Autonomy: A Survey Moving from Benchmarks to Applications
3_evaluation_methodologies.tex,"Reporting should also acknowledge known issues: $\kappa$ can appear low despite high raw agreement when class prevalence or bias shifts \citep{feinstein1990high,cicchetti1990resolving}; and readability formulas may disagree by several grade levels on the same passage and primarily capture surface difficulty rather than genuine comprehension, so multiple indices and task-specific checks are advisable \citep{wang2013readability}.","feinstein1990high,cicchetti1990resolving;wang2013readability",2510.17764,Evaluating Medical LLMs by Levels of Autonomy: A Survey Moving from Benchmarks to Applications
socail_agent.tex,"Furthermore, although existing work provides theoretical support for belief revision~\citep{hase2024fundamental}, challenges remain in addressing contradictions between old and new beliefs, handling moral beliefs in ambiguous situations, and revising beliefs across multiple languages and cultures.",hase2024fundamental,2412.03920,A Survey on Large Language Model-Based Social Agents in Game-Theoretic Scenarios
bench.tex,The Factual Contradiction Hallucination (FCH) rate used in the DefAn benchmark follows a similar principle \citep{rahman2024defandefinitiveanswerdataset}.,rahman2024defandefinitiveanswerdataset,2505.18658,Robustness in Large Language Models: A Survey of Mitigation Strategies and Evaluation Metrics
bench.tex,It calculates a truthfulness score by weighting the agreement between the evaluated response and each reference LLM's response based on the reference LLM's estimated ``expertise'' (disagreement with wrong answers) and ``non-laziness'' (consistency across similar questions) \citep{wei2024measuringreducingllmhallucination}.,wei2024measuringreducingllmhallucination,2505.18658,Robustness in Large Language Models: A Survey of Mitigation Strategies and Evaluation Metrics
bench.tex,"Alternatively, {NLI} models can classify the relationship (entailment, contradiction, neutral) between generated statements and source text sentences \citep{chen2024hallucinationdetectionrobustlydiscerning}.",chen2024hallucinationdetectionrobustlydiscerning,2505.18658,Robustness in Large Language Models: A Survey of Mitigation Strategies and Evaluation Metrics
bench.tex,"Various metrics can be used to quantify this, such as semantic similarity variance or contradiction detection using NLI models \citep{wei2024measuringreducingllmhallucination}.",wei2024measuringreducingllmhallucination,2505.18658,Robustness in Large Language Models: A Survey of Mitigation Strategies and Evaluation Metrics
bench.tex,"It evaluates three aspects: Factual Contradiction Hallucination (FCH rate - \% of responses with incorrect facts), Prompt Misalignment Hallucination (PMH rate - \% of responses deviating from prompt instructions/format), and Response Consistency (RC - consistency of claims across 15 paraphrased prompts) \citep{rahman2024defandefinitiveanswerdataset}.",rahman2024defandefinitiveanswerdataset,2505.18658,Robustness in Large Language Models: A Survey of Mitigation Strategies and Evaluation Metrics
Source.tex,"Examples include: \begin{itemize} \item Lexical Bias: Relying on specific words (e.g., negation words like `no', `never' strongly predicting `contradiction' in Natural Language Inference (NLI) tasks) \cite{BiCapsHATE, du2023shortcutlearninglargelanguage}.","BiCapsHATE, du2023shortcutlearninglargelanguage",2505.18658,Robustness in Large Language Models: A Survey of Mitigation Strategies and Evaluation Metrics
robust.tex,"Failures of consistency include producing contradictory answers to paraphrased queries or generating factually incorrect, nonsensical, or hallucinated content \citep{zhou2024trustworthinessretrievalaugmentedgenerationsystems,yang2025enhancingsemanticconsistencylarge}.} % \begin{figure}[ht] % \centering % \includegraphics[width=0.7\linewidth]{media/keydim.pdf} % \caption{Illustration of challenges in achieving comprehensive LLM robustness due to interconnected and potentially conflicting dimensio","zhou2024trustworthinessretrievalaugmentedgenerationsystems,yang2025enhancingsemanticconsistencylarge",2505.18658,Robustness in Large Language Models: A Survey of Mitigation Strategies and Evaluation Metrics
main.tex,"Hallucinations in LLMs are of three main categories \cite{zhang2023siren}:\\ \textbf{1) Input conflict: } in which the generated output contradicts the given prompt;\\ \textbf{2) Context conflict:} in which there are inconsistencies within the generated response; and\\ \textbf{3) Factual conflict:} in which LLM produce incorrect information, despite having access to accurate knowledge.",zhang2023siren,2504.14520,Meta-Thinking in LLMs via Multi-Agent Reinforcement Learning: A Survey
main.tex,"% & \cite{wei2022chain} \\ % \midrule % \multirow{3}{*}{\textbf{Comparative Studies}} % & Hierarchical MARL % & A supervisor–worker agent setup that divides reasoning into sub-tasks, improving coherence and reducing contradictions on StrategyQA.",wei2022chain,2504.14520,Meta-Thinking in LLMs via Multi-Agent Reinforcement Learning: A Survey
previou.tex,"Hallucinations in LLMs are of three main categories \cite{zhang2023siren}:\\ \textbf{1) Input conflict: } in which the generated output contradicts the given prompt;\\ \textbf{2) Context conflict:} in which there are inconsistencies within the generated response; and\\ \textbf{3) Factual conflict:} in which LLM produce incorrect information, despite having access to accurate knowledge.",zhang2023siren,2504.14520,Meta-Thinking in LLMs via Multi-Agent Reinforcement Learning: A Survey
previou.tex,"% & \cite{wei2022chain} \\ % \midrule % \multirow{3}{*}{\textbf{Comparative Studies}} % & Hierarchical MARL % & A supervisor–worker agent setup that divides reasoning into sub-tasks, improving coherence and reducing contradictions on StrategyQA.",wei2022chain,2504.14520,Meta-Thinking in LLMs via Multi-Agent Reinforcement Learning: A Survey
main.tex,"Hallucinations in LLMs are of three main categories \cite{zhang2023siren}:\\ \textbf{1) Input conflict: } in which the generated output contradicts the given prompt;\\ \textbf{2) Context conflict:} in which there are inconsistencies within the generated response; and\\ \textbf{3) Factual conflict:} in which LLM produce incorrect information, despite having access to accurate knowledge.",zhang2023siren,2504.14520,Meta-Thinking in LLMs via Multi-Agent Reinforcement Learning: A Survey
main.tex,"% & \cite{wei2022chain} \\ % \midrule % \multirow{3}{*}{\textbf{Comparative Studies}} % & Hierarchical MARL % & A supervisor–worker agent setup that divides reasoning into sub-tasks, improving coherence and reducing contradictions on StrategyQA.",wei2022chain,2504.14520,Meta-Thinking in LLMs via Multi-Agent Reinforcement Learning: A Survey
context-memory.tex,"\noindent\textbf{ODQA.} In earlier ODQA literature, \citet{longpre2021entity} explore how QA models act when the provided contextual information contradicts the learned information.",longpre2021entity,2403.08319,Knowledge Conflicts for LLMs: A Survey
inter-context.tex,"To gain a deeper understanding of how LLMs behave when encountering contradictory contexts, \citet{chen2022rich} primarily conduct experiments using Fusion-in-Decoder on the NQ-Open~\cite{kwiatkowski2019natural} and TriviaQA~\cite{joshi2017triviaqa}.",chen2022rich;kwiatkowski2019natural;joshi2017triviaqa,2403.08319,Knowledge Conflicts for LLMs: A Survey
inter-context.tex,"\citet{zheng2022cdconv} examine the performance of various models including BERT, RoBERTa, and ERNIE in detecting the contradiction within Chinese conversations.",zheng2022cdconv,2403.08319,Knowledge Conflicts for LLMs: A Survey
inter-context.tex,"\citet{li2023contradoc} analyse the performance of GPT-4, PaLM-2, and Llama 2 in identifying contradictory documents within news articles~\cite{hermann2015teaching}, stories~\cite{kovcisky2018narrativeqa}, and wikipedia~\cite{merity2016pointer}.",li2023contradoc;hermann2015teaching;kovcisky2018narrativeqa;merity2016pointer,2403.08319,Knowledge Conflicts for LLMs: A Survey
inter-context.tex,"\subsection{Solutions} \label{subsec:ic-mitigation} \noindent\textbf{Eliminating Conflict.} \noindent \emph{Specialized Models.} \citet{hsu2021wikicontradiction} develop a model named Pairwise Contradiction Neural Network (PCNN), leveraging fine-tuned Sentence-BERT embeddings to calculate contradiction probabilities of articles.",hsu2021wikicontradiction,2403.08319,Knowledge Conflicts for LLMs: A Survey
inter-context.tex,\citet{pielka2022linguistic} suggest incorporating linguistic knowledge into the learning process based on the discovery that XLM-RoBERTa struggles to effectively grasp the syntactic and semantic features that are vital for accurate contradiction detection.,pielka2022linguistic,2403.08319,Knowledge Conflicts for LLMs: A Survey
