sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s0116,skipped,"not_genuine_contrast: the three refs are co-cited as parallel illustrative examples of hallucination in different NLG tasks (MT, summarization), not contrasted with each other.",,,,,
s0120,skipped,not_genuine_contrast: sentence describes an extension of experimental scope (single-evidence to multi-evidence setting) rather than a competing/contradictory hypothesis; additionally no abstract is available to confirm longpre2021entity's or Li et al.'s own specific finding.,,,,,
s0122,skipped,"not_genuine_contrast: the four QA-based-metric works are co-cited together as belonging to one shared category, contrasted only with an uncited 'classifier-based metrics' category not present in cited_refs for this sentence.",,,,,
s0128,pair_created,,attention weights as model explanations,"Manipulating attention weights in encoder-decoder architectures (e.g., neural machine translation) substantially changes model generations, indicating that attention distributions carry information relevant to model behavior in such tasks.",vashishth_attention_2019,"In single-sequence tasks, attention weights do not constitute a faithful explanation of a model's predictions: altering the attention distribution often does not meaningfully change model output, so attention is not explanation.",jain_attention_2019
s0130,skipped,"not_genuine_contrast: both refs are co-cited jointly as supporting evidence for one general claim about vision-language knowledge conflicts, not contrasted with each other.",,,,,
s0140,pair_created,,attention as model explanation,"Attention weights do not provide a faithful explanation for a model's predictions: adversarial manipulations of attention distributions (e.g., random permutation of weights) often fail to change model outputs, undermining the assumption that attention scores are interpretable ('Attention is not Explanation').",jain-wallace-2019-attention,"Contrary to the claim that attention is not explanation, attention distributions can still serve as plausible explanations of model behavior once methodological issues are addressed, such as accounting for the natural variance attention weights exhibit across training runs ('Attention is not not Explanation').",wiegreffe-pinter-2019-attention
s0141,skipped,"not_genuine_contrast: the two works use different explanation-generation techniques for math word problems (operation sequence vs. added natural-language rationale), presented as different approaches rather than as competing/contradictory claims.",,,,,
s0143,skipped,"not_genuine_contrast: the two works propose taxonomies differing in granularity/scope of subcategories for harmful content; this is a design difference, not a contradiction between hypotheses.",,,,,
s0145,skipped,"not_genuine_contrast: the three refs are co-cited jointly as supporting evidence for one claim (annotator identity/beliefs influence toxicity judgments), not contrasted with each other.",,,,,
s0149,skipped,"insufficient_context: no abstracts available for either work, and the titles do not clearly support the sentence's framing of one as 'reducing disagreement' vs. the other as 'analyzing causes of disagreement'; sentence is also marked in source as '% not a correct version'.",,,,,
s0150,skipped,"insufficient_context: no abstracts available for either work; titles (an annotation-guideline paper vs. a crowd-learning paper) do not clearly confirm the specific contrast claimed by the sentence, so hypotheses cannot be stated without inventing detail.",,,,,
s0156,skipped,"not_genuine_contrast: the three taxonomies are co-cited as prior work the survey builds upon, not contrasted with each other.",,,,,
s0159,skipped,"same_finding_different_wording: sentence explicitly states goyal2022toxicity and sang2022origin reach a 'similar conclusion' (rater identity/individual differences affect annotation), i.e. agreement rather than contrast.",,,,,
s0163,skipped,not_genuine_contrast: the two refs are unrelated statements strung together by the regex mining (a Bengali toxicity-detection paper and a general crowdsourcing-subjectivity paper); no contrast is drawn between them in the text.,,,,,
s0168,skipped,"not_genuine_contrast: the two refs are co-cited jointly as supporting evidence for one shared claim (crowdsourcing platforms lack robust quality control), not contrasted with each other.",,,,,
s0172,skipped,"not_genuine_contrast: the three works are described sequentially as separate, unrelated methods (toxicity-trigger detection, veiled-toxicity fortification, denoising autoencoder) with no contrast asserted between them.",,,,,
s0174,skipped,"insufficient_context: sentence text is truncated before it discusses zhou2012learning; only raykar2010learning's contribution is described in the visible text, so no genuine contrast between the two cited works can be confirmed.",,,,,
s0175,skipped,insufficient_context: sentence text is truncated; dawid1979maximum is not actually discussed or contrasted with yang2023semisupervised in the visible text.,,,,,
s0176,skipped,not_genuine_contrast: sentence text is truncated after describing 5543189's model; the Turkopticon reference is not discussed or contrasted with it in the visible text.,,,,,
s0177,skipped,"not_genuine_contrast: the sentence mentions two unrelated topics in sequence (a Turker discussion forum, then separately a rater-bias-correction score), with no contrast drawn between the two cited works.",,,,,
s0179,skipped,"not_genuine_contrast: the three refs are co-cited jointly as supporting evidence for one claim (disagreements reflect plausible ranges of human judgment), not contrasted with each other.",,,,,
s0185,skipped,"not_genuine_contrast: the works are described sequentially as complementary approaches to using rater disagreement constructively (measuring label stability; collaborative labeling), with no contradiction asserted between them.",,,,,
s0188,skipped,not_genuine_contrast: duplicate/near-duplicate of s0185's content and citations; same lack of an asserted contradiction between the cited works.,,,,,
s0189,skipped,"not_genuine_contrast: the four refs are co-cited jointly as a summary of prior literature on rater disagreement, not contrasted with each other.",,,,,
s0192,skipped,not_genuine_contrast: all three cited works are on the same side of the contradiction described (they all argue LLMs rely on accurate input-label mappings); the actual contrasting finding ('This finding') belongs to a work not present in this sentence's cited_refs.,,,,,
s0193,skipped,"not_genuine_contrast: both refs are described jointly as contributing to the same understanding of ICL via probing internal architecture, with a shared caveat about being early-stage, not contrasted with each other.",,,,,
s0194,pair_created,,pretraining data frequency and in-context learning,In-context learning (few-shot) performance is positively related to how frequently the relevant terms or facts occur in the pretraining data; higher pretraining term frequency is associated with better ICL performance.,Razeghi2022ImpactOP,"Pretraining examples containing long-tail, rarely-occurring tokens contribute more significantly to a model's in-context learning ability than frequent, commonly-occurring examples.",Han2023UnderstandingIL
