sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s0888,skipped,"not_genuine_contrast: lerdahl1996generative (Lerdahl & Jackendoff, 'A Generative Theory of Tonal Music', 1996) and rohrmeier2011towards (Rohrmeier, 'Towards a generative syntax of tonal harmony', 2011) are cited jointly as two examples of musical frameworks (tension/relaxation, harmony) that both support the same claim -- that music uses intrinsic musical concepts to build tree-like representations. The real contrast in the sentence is between music and formal/natural language, not between these two music-theory works.",,,,,
s0891,skipped,"not_genuine_contrast: bib382 (DuSQL), bib383 (CSpider), and bib208 (Spider) are cited jointly as three examples of the SAME category -- datasets applied to the Text-to-SQL task. They are not opposed to each other.",,,,,
s0898,skipped,"not_genuine_contrast: jackson2021tsnet (TSNet) is described as employing thomas2018tensor (TFN, Tensor Field Networks) as its underlying equivariant GNN model -- a use/build-on relationship, not an opposition.",,,,,
s0899,skipped,"not_genuine_contrast: guan2023d (TargetDiff) and the five 'following diffusion-based methods' (lin2023d3fg, lin2022diffbp, pinheiro2024structure, qu2024molcraft, zhang2023molecule) are grouped together as sharing the SAME non-autoregressive 3D-diffusion approach, contrasted against 'this method' (an autoregressive approach) which is not among the resolved cited_refs. No pairwise disagreement exists among the cited works themselves.",,,,,
s0903,skipped,"not_genuine_contrast: gpt3 (Brown et al., 'Language Models are Few-Shot Learners', NeurIPS 2020) and gpt4 (Achiam et al., 'Gpt-4 technical report', 2023) are cited jointly as two examples of the SAME architectural category -- decoder-only models using causal attention. They agree, not disagree.",,,,,
s0904,skipped,"not_genuine_contrast: text+chemt5 (Christofidellis et al., 'Unifying Molecular and Textual Representations via Multi-task Language Modelling', ICML 2023) is described as a fine-tuned version of t5 (Raffel et al., 'Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer', JMLR 2020) -- a build-on relationship, not an opposition.",,,,,
s0911,pair_created,,video generation: consistency vs diversity,"Generating a video in a single whole-sequence pass -- as in I2VGen-XL, which performs image-to-video synthesis via cascaded diffusion models -- preserves temporal/content consistency across the generated frames, but this comes at the cost of reduced diversity in the output video.",zhang2023i2vgen,"Generating a video through a multi-step generation process -- as in EIDT-V, a zero-shot, training-free text-to-video method that exploits intersections in diffusion trajectories -- favors greater diversity in the generated output, but struggles to maintain consistency across the generated frames.",jagpal2025eidt
s0914,skipped,"not_genuine_contrast: lv2025dual (DCM, dual-expert consistency modeling with cross-dimensional losses) and liu2025motionshot (MotionShot, hierarchical semantic/morphological motion learning) are cited jointly via 'and' as two separate methods addressing different aspects of video generation; the sentence does not frame them as disagreeing with each other, only as two additional examples grouped under the same 'on the other hand' heading.",,,,,
s0923,skipped,"not_genuine_contrast: zhang2023exploiting ('Exploiting machine unlearning for backdoor attacks in deep learning system') is a single paper described as using two internal methodologies, drawing an analogy to geiping2020witches ('Witches' brew: Industrial scale data poisoning via gradient matching') for technique (i) and to gu2019badnets ('Badnets: Evaluating backdooring attacks on deep neural networks') for technique (ii). geiping2020witches and gu2019badnets are not shown to disagree with each other -- both are merely referenced as inspirations for two different sub-components of the same zhang2023exploiting method.",,,,,
s0925,skipped,"not_genuine_contrast: gao2023dual (GraphTrip), wu2021learning, and wu2019learning are grouped jointly as examples of the SAME category -- graph-based methods capturing spatial dependencies. They agree with each other; 'Conversely' contrasts this whole category with a different (e.g. sequence-based) category discussed earlier and not present in cited_refs.",,,,,
s0929,skipped,"not_genuine_contrast: geva-etal-2019-discofuse (DiscoFuse) and lebanoff-etal-2020-learning ('Learning to fuse sentences with transformers for summarization') are cited jointly as two examples of the SAME category -- full-sentence fusion work -- contrasted against 'sub-sentence fusion' which received less emphasis, not against each other.",,,,,
s0930,skipped,"not_genuine_contrast: cao-etal-2023-assessing ('Assessing Cross-Cultural Alignment between ChatGPT and Human Societies', 2023) is credited with introducing Multi-turn Probing, and dammu2024they ('...Unveiling covert harms and social threats in llm generated conversations', 2024) is cited only as a 'see also' pointer for related work, not as an opposing claim.",,,,,
s0931,skipped,"not_genuine_contrast: an-etal-2023-sodapop ('SODAPOP: Open-Ended Discovery of Social Biases in Social Commonsense Reasoning Models', EACL 2023) reports a finding about LLMs implicitly associating names with demographic attributes -- a bias-evaluation result. quan-etal-2020-risawoz ('RiSAWOZ: A Large-Scale Multi-Domain Wizard-of-Oz Dataset...', EMNLP 2020) is a dataset-construction paper emphasizing preservation of named entities during multilingual data annotation/translation. These address different questions (LLM bias evaluation vs. dataset-annotation methodology for entity preservation) and are not shown to make opposing claims about the same phenomenon; the 'on the other hand' signals a shift in topic/framing rather than a genuine two-sided disagreement.",,,,,
s0932,skipped,"not_genuine_contrast: schick2023toolformer (Toolformer) and qin2023toolllm (ToolLLM) are cited jointly as two examples of the SAME claim -- that LMs can manipulate real-world information via tools (calendars, emails respectively). They are complementary examples, not opposing findings.",,,,,
s0934,skipped,"not_genuine_contrast: GFMsurvey ('Towards graph foundation models: A survey and beyond', Liu et al., 2023) is described as emphasizing architecture design, while LGMsurvey ('Graph meets llms: Towards large graph models', Zhang et al., 2023) and GFMposition ('Position: Graph foundation models are already here', Mao et al., ICML 2024) are described as focused on future-direction outlooks. This is a difference in survey scope/emphasis among three overview papers, not a factual disagreement or competing claim/finding -- none of these papers is shown to contradict what another actually found or argued.",,,,,
s0935,skipped,"not_genuine_contrast: GLM-TKDE24, LLMsurvey2404, and LLMsurveyKDD are grouped jointly as three LLM-based graph surveys sharing the SAME described limitation (overemphasizing language-model architecture/textual attributes while overlooking graph structure). They agree with each other in this critique, not disagree.",,,,,
s0938,skipped,"not_genuine_contrast: ibarra2007normal ('Normal forms for spiking neural P systems', Ibarra et al., Theoretical Computer Science 2007) and garcia2007spiking ('Spiking neural P systems: Stronger normal forms', Garcia Arnau et al., 2007) are cited jointly as two studies of the SAME topic -- normal forms for restricted SNPS variants. No disagreement between them is indicated.",,,,,
s0939,skipped,"not_genuine_contrast: booth2023perils ('The perils of trial-and-error reward design...', Booth et al., AAAI 2023) and hadfield2017inverse ('Inverse reward design', Hadfield-Menell et al., NeurIPS 2017) are cited jointly as two pieces of evidence for the SAME overarching claim -- that manually designed reward functions are often problematic (sub-optimal or leading to unintended behavior). They are not opposed to each other.",,,,,
s0942,skipped,"not_genuine_contrast: gallotta2024large ('Large language models and games: A survey and roadmap', IEEE Trans. Games 2024) and sweetser2024large ('Large language models and video games: A preliminary scoping review', 2024) are grouped jointly as sharing the SAME described gap -- both emphasize game development/education/content generation while leaving LLM-based game agents underexplored. They agree with each other.",,,,,
s0944,skipped,"not_genuine_contrast: This sentence is a LaTeX-commented-out line (prefixed with '%', meaning it does not even appear in the rendered survey text). Even setting that aside, floridi2020gpt ('GPT-3: Its nature, scope, limits, and consequences', Floridi & Chiriatti, 2020) and chowdhery2023palm ('Palm: Scaling language modeling with pathways', Chowdhery et al., 2023) are cited jointly as two examples of the SAME category -- autoregressive LLMs predicting the next token via the same described mechanism. No disagreement between them is indicated.",,,,,
s0949,skipped,"not_genuine_contrast: lin2021truthfulqa (TruthfulQA), umapathi2023med (Med-HALT), cheng2023evaluating (hallucination evaluation in Chinese LLMs), kasai2022realtime (RealTime QA), and vu2023freshllms (FreshLLMs) are all cited jointly as examples illustrating different angles (domain, language, evolving knowledge) of the SAME overarching claim -- that extrinsic-hallucination benchmarks address the issue from multiple angles. None of these is shown to disagree with another; they are complementary examples in a list.",,,,,
s0962,skipped,"not_genuine_contrast: aristodemou2021identifying ('Identifying valuable patents: A deep learning approach', PhD thesis, 2021) and erdogan2022predicting ('Predicting patent quality based on machine learning approach', Erdogan et al., IEEE Trans. Eng. Manag. 2022) are cited jointly as two examples of the SAME category -- generic patent quality analysis based on well-known measures. No disagreement indicated.",,,,,
s0965,skipped,"not_genuine_contrast: Ye_2023_Transformer-Based ('A transformer-based substitute recommendation model...', Ye et al., 2023) is described as using Conneau2019UnsupervisedCR (XLM-R, Conneau et al., 2019) as its transformer backbone component -- a use/build-on relationship, not an opposition.",,,,,
s0966,skipped,"not_genuine_contrast: Zhang_2019_Identifying, Dai_2022_Decomposing, and Yang_2022_Inferring are grouped jointly as three works sharing the SAME described technique -- use of cross-entropy loss functions (with Zhang specifically using categorical cross-entropy as a sub-detail). They are not shown to disagree.",,,,,
s0968,skipped,"not_genuine_contrast: hochreiter1997LSTM (Hochreiter & Schmidhuber, 'Long short-term memory', 1997) and cho2014GRUs (Cho et al., 'Learning phrase representations using rnn encoder-decoder for statistical machine translation', EMNLP 2014) are cited jointly as two examples of the SAME family -- RNN variants (LSTM, GRU) that dominate sequence-based learning. They agree, not disagree.",,,,,
s0973,skipped,"not_genuine_contrast: chowdhery2022_palm (PaLM), li2023_starcoder (StarCoder), and roziere2024_codeLLaMA (Code Llama) are grouped jointly, all associated with the SAME claim about the HumanEval benchmark being used to evaluate Python code generation models. No disagreement between them is indicated.",,,,,
s0974,skipped,"not_genuine_contrast: shazeer2020_glu (SwiGLU), agarap2019_relu (ReLU), Dauphin2017_glu (GeLU/GLU), Ramachandran2017_SwishAS (Swish), and Wang2021_gptj (GPT-J parallel layers) are all cited jointly as a list of alternative activation-function/architecture components that PaLM incorporates instead of a traditional serialized approach. This is a descriptive list of PaLM's design choices, not a pairwise disagreement between two of the cited works' own findings.",,,,,
s0981,skipped,"not_genuine_contrast: metzler2021rethinking ('Rethinking search: making domain experts out of dilettantes', 2021), EvaluatingVerifiability ('Evaluating Verifiability in Generative Search Engines', Liu et al., EMNLP Findings 2023), and Huang2023Citation_A_Key ('Citation: A Key to Building Responsible and Accountable Large Language Models', Huang & Chang, 2023) are grouped jointly as examples of the SAME research direction -- reducing plagiarism via correctly-cited generated text. No disagreement indicated.",,,,,
s0982,skipped,"not_genuine_contrast: gpt (Radford et al., 'Improving language understanding by generative pre-training', 2018) and gpt2 (Radford et al., 'Language models are unsupervised multitask learners', 2019) are cited jointly as two examples of the SAME architectural category -- decoder-only Transformer models. They agree, not disagree.",,,,,
s0983,skipped,"not_genuine_contrast: toolformer (Toolformer), toolalpaca (ToolAlpaca), and ToolLLM are cited jointly as three examples of the SAME category -- tool-augmentation methods for LLMs. No disagreement indicated.",,,,,
