sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s1555,skipped,"not_genuine_contrast: Trans-LoRA (Wang et al. 2024) and RoseLoRA (Wang et al. 2024) are both cited as parallel examples of LoRA extended to transfer-learning/domain-adaptation scenarios -- grouped together under one category (""extend LoRA to transfer learning scenarios""), not opposed to one another.",,,,,
s1556,skipped,"not_genuine_contrast: Zhou et al. 2024 (""Trustworthiness in RAG systems: A survey"") and Yu et al. 2024 (""Evaluation of RAG: A survey"") are cited jointly to support the general claim that LLMs serve various roles within RAG pipelines; both are survey papers cataloguing the same landscape, not making opposing claims.",,,,,
s1558,skipped,"insufficient_context: Both cited_refs (Seger et al. 2023 ""Open-sourcing highly capable foundation models: risks, benefits, alternatives""; Urbina et al. 2022 ""Dual use of artificial-intelligence-powered drug discovery"") have empty abstracts, and context supplies only bibliographic metadata (author/title/venue), not any stated finding or position. The titles suggest a balanced risk-benefit framework paper and a dual-use case study respectively, but there is not enough information here to state a specific claim from each that directly opposes the other -- insufficient to confidently construct a genuine two-sided contradiction.",,,,,
s1560,skipped,"not_genuine_contrast: LaVie (Wang et al. 2023) and Phenaki (Villegas et al. 2022) are cited together as two examples of models that ""utilize 2D VAEs"" with the same described trade-off (efficiency vs. weaker temporal modeling) -- they share the same characteristic being described, not opposing ones.",,,,,
s1561,skipped,"not_genuine_contrast: Ricci et al. 2015 (Recommender Systems Handbook intro) and Zhang et al. 2019 (deep-learning-based recommender systems survey) are cited jointly simply to support a general definitional statement about item metadata/multimodal features; both are general recommender-system survey/reference works, not competing claims.",,,,,
s1565,skipped,"not_genuine_contrast: The two refs actually inside the live (non-commented) sentence text -- Liu et al. 2024 (ZhoBLiMP, Chinese linguistic minimal-pairs benchmark) and Zhou et al. 2025 (in-context learning as error-driven learning / inverse frequency effect) -- are cited jointly to support one claim, that ""LLM learning patterns mirror aspects of human language acquisition,"" not to state opposing findings. Note: Holmberg 2000 and Sheehan et al. 2017 (on Finnish/FOFC syntax) appear in cited_refs but sit inside a ""%""-commented-out LaTeX fragment preceding the live sentence and are irrelevant to the live claim.",,,,,
s1566,skipped,"not_genuine_contrast: The sentence lists complementary, not contradictory, empirical findings: Strachan et al. 2024 and Jones et al. 2024 are grouped together as showing LLMs ""pass certain ToM-style probes while still differing on harder variants"" (a single nuanced joint finding), and Cheung et al. 2025 (PNAS, omission-bias amplification) is a separate, additional finding about a different phenomenon (moral-judgment bias) -- none of the three works make a claim that contradicts another cited work.",,,,,
s1570,skipped,"not_genuine_contrast: Light-R1 (Wen et al. 2025) and Logic-RL (Xie et al. 2025) are cited jointly as two examples that ""retain the KL loss and also report substantial improvements"" -- the same finding/design choice, offered as joint corroboration, not disagreement.",,,,,
s1574,skipped,"not_genuine_contrast: TGI (Hugging Face) and TensorRT-LLM (NVIDIA) are cited jointly as two examples sharing the same described property -- ""stagnant commit activity and limited model support"" -- joint characterization, not opposing claims.",,,,,
s1577,skipped,"not_genuine_contrast: Five works are cited as three separate example groups (source-code summarization x3, code review x1, code search x2) illustrating sub-tasks of ""code understanding"" -- a taxonomy/enumeration, not a pairwise disagreement between any two of the works.",,,,,
s1579,skipped,"not_genuine_contrast: Niyogi & Bhattacharya 2024 (Paramanu) and Holiel et al. 2023 (English-Arabic translation/summarization) are cited jointly simply as two examples of studies that ""omit metrics relating to the size of their datasets"" -- the same shared shortcoming, not a disagreement.",,,,,
s1580,skipped,"not_genuine_contrast: Gerz et al. 2018 (morphologically-rich-language LM study) and the BanglaGPT paper (Salim et al. 2023) are cited jointly as two examples of ""studies contributing a general language model that can be adapted and fine-tuned for different tasks"" -- a shared category, not opposing claims.",,,,,
s1581,skipped,"not_genuine_contrast: VQAv2 (Antol et al.) and DocVQA (Mathew et al. 2021) are contrasted only in their evaluation-metric design (partial-credit multi-answer matching vs. Levenshtein-distance scoring) because they measure different task types (open-ended VQA vs. OCR-based document QA); this is a descriptive comparison of methodology choices for different benchmarks, not a scientific disagreement or competing hypothesis about the same phenomenon.",,,,,
s1586,skipped,"not_genuine_contrast: Six works are cited as three separate example pairs (image synthesis x2, text generation x2, code completion x2) illustrating different generative/analytical LLM application areas -- an enumerated list, not a pairwise contradiction.",,,,,
s1589,skipped,"not_genuine_contrast: Zhang et al.'s GeoCAD evaluation explicitly reuses/extends the metrics ""as in"" FlexCAD (Zhang et al. 2025) -- i.e., GeoCAD builds directly on FlexCAD's evaluation protocol (adding vertex/VLM-based scores and a realism metric) rather than contradicting it; this is methodological extension, not disagreement.",,,,,
s1591,skipped,"not_genuine_contrast: Serapio-Garcia et al. 2025 (psychometric framework for personality traits in LLMs) and Ye et al. 2025 (GPV, measuring human/AI values) are cited jointly to support the single claim that ""personality and values are considered meaningful for LLMs"" -- joint corroboration, not opposing findings.",,,,,
s1595,skipped,"not_genuine_contrast: Wu & Braun 2025 and Wang et al. 2023 (both on ultra-low-latency/low-algorithmic-latency speech enhancement) are cited jointly as supporting evidence for the general latency-constraint claim in the sentence; both papers pursue the same goal (satisfying strict latency requirements), not opposing claims about longer analysis windows.",,,,,
s1598,skipped,"not_genuine_contrast: CTRL (Li et al. 2023) and PAD (Wang et al. 2024) are cited jointly as two examples of the same ""alignment"" category of methods relying on Contrastive Learning/VAEs, grouped together in contrast with a different (FT-based) category mentioned in the same sentence but not resolved to refs -- not a disagreement between CTRL and PAD themselves.",,,,,
s1602,skipped,"not_genuine_contrast: leakage1 (Hu et al. 2024, VLSBench), leakage2 (Cao et al. 2024, GenCeption), and leakage3 (Chen et al. 2024, ""Are we on the right way..."") are cited jointly as three example sources supporting the single claim that manually collected benchmarks ""frequently reuse diagrams... introducing data leakage"" -- joint corroborating citations, not competing claims.",,,,,
s1608,skipped,"not_genuine_contrast: koch2016abc (introducing the ABC stereotype model) and koch2020groupswarmth (Koch et al. 2020, reconciling/extending consensus on stereotype dimensions) are the same research program's foundational and follow-up papers, cited together to describe one model (the ABC model), not opposing claims.",,,,,
s1609,skipped,not_genuine_contrast: Chan et al. 2025 (on prior confidence and belief updating) and Benjamin 2019 (errors in probabilistic reasoning/judgment biases) are cited jointly to support one claim -- that low-confidence agents over-update on new signals (base-rate neglect) -- not to state opposing findings about the same question.,,,,,
s1611,skipped,not_genuine_contrast: Zhang et al. 2002 (text chunking via Winnow) and Minaee et al. 2024 (general LLM survey) are cited jointly as general support for the single claim that overly short chunks hinder learning long-range dependencies; neither reference states a claim that contradicts the other.,,,,,
s1614,skipped,"not_genuine_contrast: Surynek et al. 2016 and Surynek 2022 (same lead author) are cited jointly simply to describe/exemplify ""compilation-based methods"" for MAPF (transforming it into SAT/ILP formulations) -- descriptive support for one category, not opposing claims.",,,,,
s1619,skipped,"not_genuine_contrast: Four works (Louie et al. 2024 Roleplay-doh, Liu et al. 2025 Eeyore, Hsu et al. 2025, Kampman et al. 2025) are cited jointly as four parallel examples of NLP tools simulating client personas to train counselors -- an enumerated list of similar systems, not a pairwise disagreement.",,,,,
s1629,skipped,"not_genuine_contrast: The sentence explicitly states that all four cited works (Bird 2020, Mager et al. 2023, Kolhatkar & Verma 2023, Cooper et al. 2024) ""reached the same conclusion"" regarding ethical considerations for indigenous-language NLP -- stated agreement, not disagreement.",,,,,
s1630,skipped,"not_genuine_contrast: This entire line is a ""%""-commented-out LaTeX duplicate of sentence s1629's claim, and even taken at face value it explicitly states the three cited works (Mager et al. 2023, Kolhatkar & Verma 2023, Cooper et al. 2024) ""reach the same conclusion"" -- stated agreement, not disagreement, so there is no genuine contrast to recover even setting aside that the line is commented out.",,,,,
