sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s1153,skipped,"not_genuine_contrast: DBLP:...abs-1901-08149 (Wolf et al., TransferTransfo) and song2020profile (Song et al., profile consistency identification) are cited jointly merely as examples of prior work using ""explicit personas,"" both illustrating the same concept (dense persona descriptions), not disagreeing with each other.",,,,,
s1155,skipped,"not_genuine_contrast: the ""on one hand / on the other hand"" structure here contrasts two different negative *consequences* of growth in publications — added pressure on peer review (Lee et al. 2013 on bias; Björk & Solomon 2013 on publishing delay) versus quality dilution harming the research milieu (Kelly et al. 2014; Liu & Shah 2023's ReviewerGPT study) — these are complementary effects of the same underlying trend, not works whose findings contradict each other. No pairing among the four citations represents an actual disagreement.",,,,,
s1158,skipped,"not_genuine_contrast: chen2023gpt (GPT-Sentinel) and yu2023cheat (CHEAT dataset) are cited jointly as examples of open-source AI-generated-text datasets built via the OpenAI API — both illustrate the same descriptive point about dataset construction, not opposing claims.",,,,,
s1161,skipped,"not_genuine_contrast: the four citations (Huang et al.'s hallucination survey; Xu et al.'s ""hallucination is inevitable""; Farquhar et al.'s semantic-entropy detection method; Chen et al.'s multi-object hallucination in VLMs) are cited jointly simply to support a definition of ""hallucination"" — none is set up as contradicting another.",,,,,
s1164,skipped,"not_genuine_contrast: shang2024ai (Shang et al., AI-native memory) and the RAG survey (Zhao et al., DBLP:...abs-2402-19473) are cited together as joint sources for one shared limitation claim (retrieval being resource-intensive). The sentence is also truncated/garbled (a stray ""}"" from a footnote), but even so both citations support one claim rather than opposing each other.",,,,,
s1169,skipped,"not_genuine_contrast: shahgir2023asymmetric (Shahgir et al., asymmetric-bias adversarial attacks) and zhang2024revealing (Zhang, Wang & Liu, targeted attacks on Stable Diffusion) are described as both pursuing white-box attacks, merely using different specific techniques (Greedy Coordinate Gradient vs. proxy-embedding optimization) ""respectively"" — a parallel enumeration of two similar attack methods, not a disagreement between them.",,,,,
s1178,skipped,"likely_latex_artifact: what remains after the section's LaTeX is stripped is almost entirely an equation block (the F1_abs formula) followed by an itemize fragment defining ""Coverage/Acceptance Rate"" that is truncated mid-word (""the model pr...""). Only cao2023defending (Cao et al., robustly aligned LLM defense) appears in the surviving text; no coherent two-sided claim, and no second opposing work, survives the markup and truncation to evaluate.",,,,,
s1182,skipped,"not_genuine_contrast: nguyen2020variational, golatkar2020forgetting, chundawat2023can, and chundawat2023zero are cited jointly purely as a list of example approximate-unlearning methods illustrating one definitional claim (approximate unlearning trades exact retraining for efficiency) — none of these works is set against another.",,,,,
s1188,skipped,"not_genuine_contrast: xu2023rethinking (LIFT), cao2023instruction (InstructionMining), and bhatt2024experimental (FL) are described identically as jointly developing ""composite methods... together with GPT scoring"" — all three are grouped as examples of the same category of approach, not opposed to each other.",,,,,
s1191,skipped,"not_genuine_contrast: yang2024guardt2i (GuardT2I), rando2022red (red-teaming the Stable Diffusion safety filter), and chin2023prompting4debugging (P4D) are cited jointly as examples of the same red-teaming defense category, not as disagreeing works.",,,,,
s1194,skipped,"not_genuine_contrast: torremans2007copyright (a general copyright-law handbook) and karamolegkou-etal-2023-copyright (Karamolegkou et al., copyright violations and LLMs via verbatim memorization) are cited together simply to support a definitional statement about what copyright covers — one is a general legal reference, the other an empirical LLM study; neither contradicts the other.",,,,,
s1195,skipped,"not_genuine_contrast: Geng2022RecommendationAL (P5), Li2022PersonalizedPL (personalized prompt learning for explainable recommendation), and Ma2024XRecLL (XRec) are cited jointly as three examples of the same line of research on LLM-generated personalized explanations — grouped in support of one claim, not opposed to each other.",,,,,
s1198,skipped,"not_genuine_contrast: the five citations (cross-stitch networks; latent MTL architecture learning; soft layer ordering; adaptive knowledge sharing; AdaShare) are cited jointly purely as examples illustrating how MTL architectures flexibly integrate task-specific components — a list of same-category approaches, not a disagreement.",,,,,
s1203,skipped,"not_genuine_contrast: T5 (Raffel et al.), GPT-4 (OpenAI), and LLaMA-3 (Dubey et al.) are cited jointly as examples of encoder-decoder/decoder-only models that are ""adept at both discriminative and generative tasks"" — grouped as illustrative examples of the same claim, not disagreeing works.",,,,,
s1204,skipped,"not_genuine_contrast: DALK (query rewriting via retrieved graph data), temple-mqa (LLM-generated reasoning plans for multi-hop QA under temporal knowledge editing), and GrapeQA/QA-GNN (enhancing GNNs with query-relevant graph representations) each pursue a different specific technique within the same overall graph-RAG QA space — a taxonomy-style enumeration of complementary approaches, not a pairwise contradiction between any two of them.",,,,,
s1205,skipped,"not_genuine_contrast: GrapeQA, QA-GNN, the triplet-retrieval graph-reasoning paper (ref:noname2), SAFE, and GreaseLM are cited jointly as examples of GNN/discriminative models trained with specialized task-specific loss functions — a list supporting one claim, not opposing works.",,,,,
s1227,skipped,"not_genuine_contrast: nowak.1999 (Nowak & Krakauer, ""The evolution of language"") and mihai.2021 (Mihai & Hare, emergence of visual semantics through communication games) are cited jointly as joint support for the claim that the necessity of collaboration precedes the evolution of communication — both support the same point, no contradiction.",,,,,
s1228,skipped,"not_genuine_contrast: bouchacourt.2019 (Bouchacourt & Baroni, emergent communication about object affordances) and dubova.2020 (Dubova, Moskvichev & Goldstone, reinforcement communication learning across social-network structures) are cited jointly as joint support for the claim that symmetric settings foster richer bidirectional communication — both agree, no contradiction.",,,,,
s1232,skipped,"not_genuine_contrast: MetaGPT (Hong et al.), rasheed (Rasheed et al., autonomous agents vision paper), and low-code-llm (Cai et al.) are cited jointly as three examples of LLM-agent frameworks whose manager roles perform task decomposition/allocation — a grouped illustrative list, not a disagreement.",,,,,
s1233,skipped,"not_genuine_contrast: Co-Learning (Qian et al., experiential co-learning of software agents) and MAGIS (Tao et al., multi-agent GitHub issue resolution) are cited together purely as joint support for the claim that leveraging memory reduces token consumption/context-window burden. The sentence's actual contrasting clause (""limited memory storage... result[s] in finite memory records"") is not attached to any resolved citation, so there is no pairwise disagreement among the cited_refs themselves.",,,,,
s1238,skipped,"not_genuine_contrast: shao2024VisualCoT (Visual CoT dataset/benchmark) and wang2024videocot (VideoCoT dataset) are cited jointly as two examples of the same category of chain-of-thought benchmarks, both illustrating the same claim about breaking problems into sequential steps.",,,,,
s1240,skipped,"not_genuine_contrast: Vaccine (Huang, Hu & Liu, perturbation-aware alignment defense) and CTRL (Liu et al., ""Robustifying Safety-Aligned LLMs through Clean Data Curation"") are described identically as both needing to use the referenced dataset to align an unaligned model — grouped as the same category of approach, not disagreeing with each other.",,,,,
s1241,skipped,"not_genuine_contrast: zhao2025weaktostrongjailbreakinglargelanguage (Zhao et al., weak-to-strong jailbreaking) and qi2024safety (Qi et al., ""Safety Alignment Should Be Made More Than Just a Few Tokens Deep"") are cited jointly as supporting evidence for the premise (safety alignment is shallow) that motivates kazdan2025no's design — they are complementary supporting citations for kazdan et al.'s own claim, not works disagreeing with kazdan or with each other.",,,,,
s1248,skipped,"not_genuine_contrast: Bui et al. (spatio-temporal GNN traffic forecasting survey), Luo & Zhou (spatio-temporal deep-learning traffic-flow survey), and Tascikaraoglu (spatio-temporal forecasting for smart cities) are cited jointly as three examples of spatio-temporal-forecasting surveys, grouped to illustrate the same category of prior work, not opposing claims.",,,,,
s1249,skipped,"not_genuine_contrast: zhu2024vision (Vision Mamba, bidirectional SSM) and qiao2024vl (VL-Mamba) are cited jointly as joint examples of models that use bidirectional scanning across both image directions — both illustrate the same technique, not a disagreement.",,,,,
s1253,skipped,"not_genuine_contrast: ID7paper (Wen & Chaudhuri, batched LoRA) and IDsnow27paper (Goh et al., English-to-ASIC hardware LLM implementation) are cited together purely as joint support for the general statistic that PEFT/LoRA retains 80-90% of full fine-tuning benefit at 10-20% of the cost; neither abstract/context is detailed enough to show either work stating a claim that competes with the other, and they are not opposed to each other.",,,,,
s1256,skipped,"not_genuine_contrast: gupta2015deep (limited numerical precision), jacob2018quantization (integer-arithmetic quantization), and guo2022squant (SQuant) are cited jointly as three example PTQ techniques illustrating one claim (post-training quantization converts float models to lower-bit models without training data) — a grouped list, not a disagreement.",,,,,
s1257,skipped,"not_genuine_contrast: the actual contrast in the sentence is between Zhao et al.'s (zhao2023survey) definition of BERT-style models as ""small-scale language models"" and this survey's own choice to focus on GPT-style models ≥ GPT-2 size — i.e., the opposition is between the cited work and the survey authors' own scoping decision, not between two cited works. The second citation (gpt-2, Radford et al.) is merely a factual reference for GPT-2's parameter count, not a competing claim.",,,,,
s1266,skipped,"not_genuine_contrast: jawanpuria-etal-2020-geometry (geometry-aware domain adaptation for word embeddings), zhao-etal-2020-relaxed (relaxed matching for unsupervised BLI), and kementchedjhieva-etal-2020-generalizing (generalizing Procrustes analysis) are cited jointly as three works sharing the same reported limitation (reporting results mainly for high-frequency words) — grouped as joint evidence for one critique, not opposing each other.",,,,,
s1272,skipped,"not_genuine_contrast: SconeLongPL16 (Long, Pasupat & Liang, simpler context-dependent logical forms) and KimS23 (Kim & Schuster, entity tracking in language models) are cited jointly as two examples of ""several others"" who build simple synthetic datasets for predefined actions/states — grouped in support of the same descriptive claim, not disagreeing.",,,,,
